Name,Riskiness R
AUSE,[0.87215398]
DBJP,[0.75038669]
DFJ,[0.14833511]
DIM,[1.08062295]
DLS,[0.58597417]
DOL,[1.78906785e+11]
DOO,[6.50249223e+11]
DTH,[4.14724192e+11]
DVYA,[2.98840477]
DWM,[3.12182364e+11]
DXJ,[0.77046974]
DXJS,[0.30369055]
ENZL,[0.13738948]
EPP,[1.38631934]
EWA,[6.33316806]
EWH,[0.26893791]
EWJ,[0.54424253]
EWS,[1.31724589e+12]
EWT,[0.31513035]
EWV,[9.08470356e+11]
EWY,[1.9030465e+10]
EZJ,[1.20563654]
FAUS,[0.34618578]
FDT,[5.7495489e+11]
FDTS,[1.08966526e+11]
FHK,[1.78483055]
FJP,[0.41906425]
FKO,[3.22363824e+11]
FNDC,[0.28429357]
FNDF,[1.81097265e+11]
FPA,[0.27045467]
GWX,[0.74723195]
IDHQ,[0.31582871]
IDOG,[6.23215769e+11]
JPNL,[2.18302757]
JPXN,[0.38038314]
KORU,[3.43871163e+12]
PAF,[21.16208504]
PDN,[0.48459152]
PXF,[1.03915268e+12]
SCJ,[0.15139824]
VPL,[0.45578609]
