Name,Riskiness R
BSCJ,[0.01380185]
BSCK,[0.01588909]
BSCL,[0.01641595]
BSCM,[0.01949672]
IBCD,[0.01116832]
IBCE,[0.01647536]
IBDC,[0.00939056]
IBDD,[0.01626678]
