AGND,AGZD,BIV,BLV,BND,BOND,FTSD,FWDB,GBF,GVI,HOLD,ILTB,ISTB,LDUR,MINC,MINT,NEAR,RAVI,SAGG,SCHZ,SPAB,ULST,XMPT
-0.016923339256929255,-0.002525114396789146,-0.007754244505884562,0.01786836513037535,-0.003945678368861932,-0.005654543728414939,-0.0010346295469697631,-0.009609492153539343,0.0045159217989001075,-0.0052144294197312546,-0.003037552295233499,0.018790221351134867,-0.001842944459237349,-0.006248816628917951,-0.006065487385068624,-0.0017780495410791226,-0.002512659261523698,-0.005252432645414467,-0.011044876577972892,0.0016693341911488168,0.0008867759963556578,-0.0009954079593582335,0.014908707121788257
-0.024473377308155027,-0.00878992580963677,0.038703689146407205,0.06924585625816372,0.02874666820806389,0.04822126737426592,0.0021776697643162515,0.011790803877551263,0.02406320447519195,0.018526841056902967,0.0019204927898935273,0.06680813082913442,0.008978752608096337,0.016679657816356285,0.002847823433685986,0.001752863021247634,0.00244009255723929,0.003977729166753653,-0.01660102523384596,0.020824565706729463,0.02473823276036509,0.00333206330098341,0.06386938969972851
0.02361133557353681,0.009431645806945476,-0.016267519148384202,-0.044599154177392464,-0.015056310396542084,-0.008321731268129458,0.0009130113638697963,0.000574144037927895,-0.011378017997515413,-0.010558962126680413,0.0007057196078886388,-0.037108524753880164,-0.004163617790305823,0.0019810981294622588,-0.001014178519557367,0.0006141270053457704,0.000598925100756194,-0.0001327918013437594,0.009208088461621758,-0.008073465531019126,-0.01192865099618572,0.0,-0.02904863609278777
-0.0048083574730150925,-0.0022351847529083627,0.006166873721181817,0.006850562767750918,0.005517651084032591,0.006948222367310199,-0.000125268552760595,0.00020200843135369524,0.0032335351654886146,0.00260067253877373,0.00020159334465548722,0.005336824268884349,0.006995580491564049,0.00623111730868591,0.003045725888324886,0.0012464283380706825,0.0008582888012694574,0.0021025199019999315,-0.0033455605643187268,0.003330346632890458,0.004558573599339035,-0.0010130980169770823,0.0038172806905504226
0.006505290960936125,-0.0018344331958279122,-0.0030676474342890827,-0.025931030844129604,-0.0035755544313065945,-0.009366554041238876,0.0015492961951878187,0.0006732551767364543,-0.007562058448872104,-0.0014311627522943867,0.0013096743872773847,-0.0267196863358825,0.002613420911265617,0.0007887366791926423,-0.0006073481535486712,0.0010481611906221354,0.0009782158012398802,-0.00022543220453198398,-0.0006103340899802618,-0.002473667243469496,-0.0033935531433644394,0.0008529061599269299,0.006460525036518476
0.00837351608430992,-0.0015366073712361162,-0.0062403424794951565,-0.0260073554226041,-0.006575808937597777,-0.003869462087248739,-0.0006740723249649258,-0.006152168657169964,-0.003935958427779449,-0.0029559387581149115,0.00181114709687468,-0.024680027245649896,-0.00023801534605742843,0.0034430887691744233,-0.000607636228633437,0.0012853052829257705,0.0004786970825972458,-0.0007065898646269309,0.008549678031061244,-0.004073168620627855,-0.0056331636812299545,0.0002815125089374096,-0.030434132567806683
0.007637835356056658,-0.0025683341839752762,-0.013587349809892004,-0.03449407406859962,-0.011222653901088134,-0.009082945793786172,0.0014269469025251682,-0.017919667865464187,-0.013817886534438262,-0.006648082052790981,-0.0018359822436392317,-0.03372891059066287,-6.743885645293819e-05,-0.0032420988133329233,-0.006890960680989124,-0.0005532609055901314,0.000479016670628358,-0.001644531648886535,0.00938538746709036,-0.010955159433217305,-0.011536763090801526,-0.0007287861853433138,-0.02298431595008988
-0.01759031981238797,0.0,0.009326587740721313,0.03067985091793688,0.008805502389738283,0.006550042791373853,-0.0001148109938661225,0.007985309011602104,0.009804539241493784,0.0023514696572307144,0.0036929207483447704,0.031799585077466164,0.0034095613667800236,0.0027592306069043147,0.0018367346938776203,0.00020688608203220293,0.0004987394317101993,0.0026237046377968727,-0.011097727781239023,0.0082793764072493,0.009782356939756268,0.0010399870761540991,0.021393196118344556
-0.013876399218840738,-0.01459718575327141,-0.0019473879272140094,-0.011146096194462352,-0.002516063292181485,-0.003928103366061805,0.0011205626036353779,-0.013500838059760836,-0.002206349616721285,-0.0009925200578810502,-0.003524189604072576,-0.01819049363902766,0.00010141818343612802,-0.0030526139608763585,-0.00040741495212880677,0.0004052427056365198,-0.0007389351091950798,-0.0018795373059094446,-0.0036397283779080205,-0.003256920274564862,-0.004609653315911987,0.00028984930618039545,0.0011773077492077337
-0.007035770481403329,0.001043695506668491,0.01094887754137362,0.01102345745157345,0.008096388057678658,-0.008003487334851353,-0.0006713027285038296,0.002605054224046173,0.0055204549547967,0.0033417178166391358,3.888872353362133e-05,0.00936013962687507,0.004537770188955239,-0.006030841566071884,-0.0018341145302629594,-0.0024650960999133627,0.00131850615151682,0.00241737928939714,-0.0030441766687557296,0.008243519560961341,0.008463315293009508,-0.0014545725696563606,0.01330489773394427
0.010629444691967868,0.002295352074653873,0.0006541778468421569,0.006343935079071754,0.0003607674676628855,0.01130343742600548,-0.0007228610873368218,0.008273222995903443,0.0036533696001359453,-0.0031505807237584144,1.3300737293353533e-05,0.009499563945735815,-6.740068751731439e-05,0.010760077987738944,-0.0006124744793792683,0.002065182091504543,-0.00045931043810931233,0.0004122685228632837,0.006412281829158535,0.0004478714999586463,0.003099882582229149,0.0003040083674033077,0.02653364248251441
0.0045300871360116676,0.0008329212213793902,-0.003987102070312477,-0.008766373979873966,-0.003994699733779849,-0.004799388333991339,-0.0063886648278867475,-0.0062032629087482635,-0.005835675873834422,-0.0035217627509800077,-5.159517860440379e-06,-0.005106082243287249,-0.002929815880667705,0.00039419880075982787,-0.004494402359664987,0.0003962513209999672,0.0013396545134354418,-0.0010860258709942505,-0.004550948315958813,-0.004042931307953219,-0.006302816440544397,-0.00042776764418064954,0.004228195476230233
-0.002374752901808015,0.002292833797280305,-0.011321814706427834,-0.01678894693953566,-0.004579366068798356,-0.010837712473304662,0.006475338222253031,-0.0034651120977340502,-0.0062132357734421256,-0.0067059085945792435,-0.002087426937599039,-0.016508760842484888,-0.0037687754070306547,-0.015214956517543624,-0.0073876667350707345,-0.002201430530445647,-1.9597365288981306e-05,-0.0018283270451422227,0.005486154587523382,-0.0036049810617073213,-0.003425064293662675,-0.0009125322887955297,0.02742491101702801
-0.031066761102819505,-0.0164445566844371,0.02365380552963773,0.028528911300321712,0.014757208111252975,0.02216940927351994,0.002668250536767184,-0.0029342415293232677,0.017653607920351925,0.011860258992242904,0.0008459116618226736,0.029528617762301992,0.007367360423141194,0.003987656664203442,0.0026876370206251198,0.002852874527629804,0.0015401599668925332,0.002609718501543041,-0.00970000656454285,0.01641258190562982,0.015435484794311203,0.002714504640253067,0.02426481948639873
-0.0073992466437884045,-0.0010724526751211263,0.008985640879053043,0.017672364918717706,0.00636250236784058,-0.007619243780475201,-0.002743187794381897,0.0045821329573104905,0.006710824170291903,0.004688449925581159,0.0005263464275818067,0.02108432093575857,0.002107547446212083,-0.0030226239003890887,0.0,-0.0012909361548925325,-0.0003999275220694799,0.0003987047203892242,-0.013161866025421541,0.005751434228596435,0.00658904386576414,-0.00200110566294845,0.010271342186031138
0.013833883815987007,0.012755914499441835,0.013150671013055523,0.032596837357308416,0.008962362198109692,0.01421699187327304,-0.0009321484257718418,0.027188734059134502,0.010799423580971657,0.005653755721080376,0.006700268558808556,0.030192493746394912,0.010795792279007779,0.0109304542419237,-0.0020618144329896775,0.002924681518308971,0.0018411217270089535,0.0028176067867615004,-0.008995059945654056,0.008666602979708258,0.010769220186398571,0.0014240791171885752,0.018811981362862086
0.012129587492974828,0.003357716660886912,0.002884039264290512,0.011101788850243578,0.0039512686401136435,0.007615336593470433,0.0026851949427752317,0.01640620544790711,0.003109434236694989,-0.00026770480577725385,-4.353245961803813e-05,0.014455032038951234,0.002981173326234,0.003826846573489796,0.006198326190151804,0.003378812905331139,0.0013983415925180693,0.0011815676668026776,-0.0075118528949405594,0.004285631067194849,0.0029962644593775037,0.002636757933154625,0.024065671275083213
-0.007730208975244284,0.002294295549318875,-0.001909417975570348,0.0007483609572123005,3.8680527746687655e-05,-0.0015953932527982954,0.0002150448910174812,-0.0026198826735795953,-0.0006039263258314201,-0.002856377781454835,0.0005463971432550331,0.001627793414709934,-0.00208071640161441,0.004108120457953219,-0.001232073896671937,0.002153505735815017,-0.0007979664911496854,0.001169669940232467,0.0022076253917069307,-0.0008696381223097888,0.0007886428020957518,0.004054054160180306,-0.0019720975767634603
-0.0266777775962321,-0.004399310940302448,0.026290371557456848,0.051355365732492914,0.02013372961569299,0.01656428526728982,0.0033975824029291303,0.015416336211780002,0.025793988752868355,0.014680861289775887,0.001472657728376282,0.05914696829987748,0.011627756170911904,0.0022994238140669533,0.002672717982580551,0.0015054573494633866,0.0023970278029842532,0.0022219551673456983,-0.00755193978046205,0.01909088078501759,0.017343953158855827,-0.001347667959539735,0.04596814853476314
0.00441749460833904,0.003995178033517397,0.005178710342512854,0.027583029966992568,0.0060891122001014274,0.006170765133762093,-0.002576893151144444,0.018562127604518832,0.004399142293762935,-0.00017640935467864869,0.001253867581186512,0.01268058963730655,0.0041751008630099284,0.007582345740724911,0.001845417264711785,0.0020785820981225355,0.001058213258848051,0.0006155613953986932,-0.012048195881120518,0.0054075753003746466,0.006997721068367719,0.004420280102669536,0.0024447551772313674
0.008113231058836367,0.006925707251837046,-0.005249686691245294,-0.0036056159057752343,-0.003137004669367781,-0.00036249985031461165,0.002074204951475189,0.0039769703140768095,-0.0015523831745121168,-0.004941365835323904,0.0009244254704239002,0.0035131497362973114,-0.0008651113487841613,0.0017956036319916695,0.000818686024996269,0.0028875051493100373,0.001536624957219845,0.0012933684820186878,-0.0032092812742358268,-0.0018122342938402946,-0.003615296178175878,0.0018763662098959925,-0.004332609994281037
-0.000483148288580261,-0.0022986839130042093,0.0016410849103820927,-0.008602504164072145,0.0011259306789575846,0.004741958883365431,0.00553018811253573,0.004617113167622992,-0.0021941349037793954,0.0006207236132142107,0.0004074073085574856,-0.009381970740479594,0.002288244967641332,0.0019833517427815615,0.0006134560076295922,0.0006928635490213442,0.000578410426965637,0.0011631872624525855,0.0,0.0006574556724489452,0.00024103528228796968,0.00010224424695146959,-0.012224888148669576
0.014382298464486382,0.003976230075800918,-0.00947565494589068,-0.03054724897147036,-0.009338910341219805,-0.006588435097076204,-0.0022316166893732005,-0.009034648200286351,-0.010145975352602815,-0.0061147999331726205,0.0007415402858253246,-0.02912744701239641,-0.0012329920357620613,0.0008923579604313492,-0.0008175148170855635,0.001954154320554943,-0.0003983372501668511,0.0002551765177972714,0.0064391295459889615,-0.009333746739123095,-0.008528401127719559,0.002280065237664406,-0.0643253673024427
0.02665514112390925,0.0056436600787614245,-0.03304937006805507,-0.06320300052771938,-0.02578868359845932,-0.022165121663734598,-0.004860000076076584,-0.029573942408045138,-0.026693273962012005,-0.019884119128236788,-2.4892055668544625e-05,-0.05953332559474653,-0.00912826602140503,-0.0023803539023888372,-0.00818157104073588,0.0009675916804912927,0.0013760704715016787,-0.0018348536240615707,0.02303259581564941,-0.023157459295136462,-0.024537695317010468,-0.0004790511717187295,-0.044661445814358464
0.016372371131445757,0.007101357721719725,-0.0045252411121423294,0.0043205618615513395,0.0007186728219509642,0.0006267101685119066,0.005416753139497525,0.014692613971041997,-0.003379461969072673,-0.0006368267947021558,-0.00037536607052248767,0.006280184496534437,0.002428505497881575,-0.0010998345612595474,0.0016497833924610553,-0.0002568866563327122,0.0007382372776754593,0.0022486537926752963,0.0006254111888425517,-0.0028760872719912818,-0.00030476715028073285,0.0007926038760605233,0.012794905036522005
-0.004420352621781977,-0.001094450698771976,0.009427990502106132,0.010724279868206314,0.004291121029561584,0.01714488867913438,0.0018996135577233856,0.015736194097629892,0.0077508518791267935,0.002002749239922552,0.0015348995990921081,0.014281965874423428,0.005456855783070014,0.007189662021614858,-0.0002058678196417652,0.004556652059724439,0.0027538694508209595,0.0006942959417587621,0.0006249566885710411,0.0072270420569185406,0.0064015733976775045,0.003753613525417937,0.035840475160370804
