,ANGL,CJNK,GHYG,HYGH,HYHG,HYIH,HYLD,HYLS,HYND,HYS,HYZD,JNK,PGHY,PHB,RIGS,SHYG,SJB,SJNK,UJB,WBII
20,0.021767223193813835,0.02401112067385057,0.02683895354608344,0.030460238118354188,0.03486724639978825,0.017500456534840607,0.0019363484405893756,0.01971656887409414,0.02768606678867811,0.028648471280977524,0.015521109335747593,0.027879193498135856,0.010935145704420144,0.027770230768274035,0.024812500238583175,0.02385446876526809,-0.036414563053140926,0.01815362377968924,0.08741688090506916,0.005484300276408632
21,-0.021700677116200023,-0.00992906263704054,-0.02106122949831941,-0.027964480888950406,-0.02461306515945953,-0.01533371404685815,-0.04086137380283339,-0.020800200071389878,0.005859722533298777,-0.0261066306852189,-0.014847205240174558,-0.025338195853260415,0.0019122413007023379,-0.01684038471705829,-0.0063572825916291395,-0.017862044088568896,0.024709259444362065,-0.02278813055528418,-0.049303692172769815,-0.011572390621363794
22,-0.03746429266214507,-0.03541721578323305,-0.040439690657937774,-0.026377490279806907,-0.03194334937310146,-0.025899937593346627,-0.06044913296205339,-0.008255791229721542,-0.05547625929442579,-0.024916807451860524,-0.028368751257480087,-0.036341810749717596,-0.011640313765325353,-0.02032034082748457,-0.0057014028013320645,-0.019310522199095768,0.015957379760843764,-0.028195062972532537,-0.07885091351864057,-0.009474302973257234
23,-0.005519152688527874,0.005860468685181659,-0.0063598122929494185,-0.02864545351070013,-0.03154554280264378,-0.013644279513846995,-0.037071048929872924,-0.004924855431326741,-0.036710117450375904,-0.006648626516335124,-0.031021897810219124,-0.009765049050433057,-0.012638685462119575,-0.01322800118485771,-0.0030927366170918585,-0.0021725627523947705,0.012914536713905958,-0.011255720176972643,0.12078127096012994,0.005086923064815154
24,0.019656819513580927,0.016645462286440982,0.009103575906445782,-0.00013628193864660776,0.0073307690308566,0.0028093171899584084,-0.026089691377664627,0.005937955714942634,-0.008900431609058092,0.004767501500243079,-0.0023540018832391564,0.006624511094604645,0.010174680754890527,0.014528190038258634,0.020770022912270685,0.008401234708896877,-0.017229420900126094,0.006361854560125679,-0.02589798360236212,0.004883982593220836
25,0.05944991568346161,0.03293147582295173,0.04489789126261961,0.02231583078027117,0.04196770733566232,0.029179880057245432,0.03234233804827386,0.023134559504528043,0.0160883113636673,0.030736453368622057,0.025483670340553627,0.029953963819717204,0.026228950406936888,0.032035023881330546,0.0020887161025064157,0.018784181379964498,-0.027699913169557496,0.02456942644389862,0.015524827559760765,0.01566303256924217
26,0.06301034847085213,0.018070719008876003,0.037125770351998884,0.02516377668158842,0.03033682299015725,0.02388582717638585,0.043354462025316516,0.011816603339035536,0.04413346395188399,0.03384307840933539,0.027151403589507586,0.03653019707756897,0.016105350555009362,0.029930890013748723,0.014222964585213665,0.020571163263076106,-0.031373899143145534,0.03557210762601783,0.05435176175125131,-0.009755363568568105
27,-0.002129908754456038,0.0004039812328225017,-0.005508534329797749,0.003844525754088758,0.000619927445189659,0.013815788941839402,0.018198331264836685,0.0020925620624449794,0.0018395058642323146,0.008626308443981084,0.012096774193548368,0.0034084507385325467,0.016711586761028782,-0.0025051454050830043,0.006620980651198801,0.009678399285300222,-0.002606043628607299,0.009054284613632176,0.06485703474291328,0.001669021083986321
28,0.036429929421569335,0.021828527526948537,0.009065024542612765,-0.0015319113654028887,-0.006673201525271809,-0.022913996747083797,0.008340720881739622,0.0013730989573321768,-0.028755225593670646,0.012459781593087105,0.0008853917662682869,0.023551976399978407,0.013802071858897322,0.01851782853542608,0.007823753217685359,0.013268969308797677,-0.020903425804885516,0.019436387396353703,-0.05269454315816368,0.01571054309128491
29,0.016664195719146346,0.023519697928925526,0.019803911152785784,0.012274211768882002,0.0189139963702038,0.04072994561647604,0.018020710075079,0.020316396588240422,0.037220399884063206,0.012541634224703124,0.014152984778726868,0.015759707837529193,0.027311442596723464,0.0133983744890418,0.0198746742477439,0.01295830233243379,-0.012199761552477519,0.010568752948618462,0.05841208114594497,0.013038603927752749
30,0.025507243367858472,0.010908790751467263,0.019748914275644982,0.02040340516742702,0.0323459729665134,0.01294802685867527,0.015670371899894616,0.009407892341951978,0.011704008277532756,0.013921198574060947,0.01962490187527265,0.01864624367144343,0.005347200723555751,0.015917234365362562,0.005178435530190286,0.013730243771431373,-0.023157087923701115,0.01855099108314447,0.0032612304938881525,-0.004187767283572264
31,0.01152327271919492,0.009610163295544996,0.009231893136553967,0.004456204448910083,0.0071424254931004814,0.003923011031084768,-0.0022857714285714386,0.0038080019165207834,0.005197536916990276,0.013796690674820639,0.010265269900139727,0.010202982337735153,0.0019743236512713186,0.0080811347041368,0.007037167974483241,0.008300518843617079,-0.011853065414313418,0.011672377116924405,0.03900760866057294,-0.0029072891388403337
32,-0.006567693258575621,-0.011632416974989295,-0.008071003515263468,-0.0052327036636240455,-0.0012558614239281953,-0.005277053128784664,-0.0031499715435264314,-0.0031792834966869184,0.020060838586169458,-0.006015147454678565,-0.008890812494038352,-0.0074687165283650325,0.0037064219801652806,-0.0063921935642596885,-0.0035865637182537144,-0.0009857292845105714,0.009196431866481933,-0.002468023850188947,0.00521932580529427,-0.01275423316465549
33,0.0019613800094819022,-0.03231011164375014,-0.013922524410372882,0.01315038352717157,0.019047481309122174,0.030888586391980135,-0.001723671309288378,-0.007226898824698551,0.04082237072838817,0.010563020889869053,-0.0017086287911149795,0.0012094582095865123,0.006040965436758325,-0.0016830151259582926,-0.0055002027367918515,0.003629539185912007,-0.0035658893142388112,0.004993832460191266,-0.03953880754769145,0.0018379159021966866
34,0.0089265060945637,0.02250800969898919,0.011773407073171706,0.011060993477675049,0.023371505954505673,0.015226825513606757,0.02589933812949642,0.014824974499878804,0.052128352164193995,0.012908163690571607,0.021822763293848513,0.014326303723321871,0.013381598434483383,0.015302270650890184,0.01325810963783953,0.010619253957699594,-0.02027829610998087,0.012285154085862128,0.033104815830881415,-0.0020562668081975473
35,0.03160516859788484,0.02176556590334892,0.029439241650640022,0.009265483159957719,0.017475288584936632,0.017166582796323677,0.0134642068182773,0.009481292138270975,-0.0036023514728314313,0.018690584175520778,0.002093844308787374,0.02272063039668038,0.011916986440877056,0.008653200397158108,0.0057147357996044194,0.01901423851062432,-0.008522770584656742,0.020071210552239316,0.02957142671716661,0.0075183803338215805
36,0.0078418042167762,0.0038095191185972322,0.004675741123309664,0.012056143698434073,0.006513949443264074,-0.0033856743381498206,0.009687212574392036,0.017281590925957154,-0.0032870950789317226,0.0064451988492825445,0.004178896782281609,0.008399146261556186,0.007034726425300981,0.005877773482067474,0.007354677106655471,0.006078910584826341,-0.016373289133976062,0.006437718396305096,0.009099730707696265,0.009509200144938596
37,0.004142517542982515,-0.002119479513714784,0.002065520713322615,-0.005245934426229469,-0.007930320108707749,0.004207720789166622,-0.024396929824561226,-0.0008082469877590992,-0.0014780100766875657,0.0002573881772869703,-0.0033291717299553294,-0.0030618065477151716,0.002520672348018341,-0.0021785872795698946,0.0010256352062450967,0.0002480646238991714,0.0004162026375664989,-0.0015940763266260932,-0.018840642374300765,-0.0017073481767567555
