Name,Riskiness R
ADRE,[0.45349797]
BBRC,[4.24495669e+12]
BICK,[0.32230445]
BKF,[0.25379809]
DBEM,[0.27366834]
DEM,[7.88781092e+12]
DGRE,[1.70587198]
DGS,[0.29775203]
DVYE,[1.23682074e+13]
EDC,[1.41926195]
EDIV,[1.88376109e+12]
EDOG,[4.08589796]
EDZ,[2.47587487]
EEB,[0.48927478]
EELV,[4.22351721e+12]
EEM,[0.36372165]
EEMO,[8.82564742e+11]
EEMS,[0.88094816]
EET,[0.78584143]
EEV,[2.05923111]
EMFM,[4.13248602e+12]
EMIF,[2.27149444]
EUM,[3.49889997e+13]
EWEM,[6.85001251e+11]
EWX,[0.47324168]
FEM,[0.27164899]
FEMS,[0.2641312]
FNDE,[0.44240386]
HILO,[4.03530671e+11]
IEMG,[0.33291337]
PIE,[2.74989741e+11]
PXH,[0.54132414]
PXR,[1.87547502]
QEMM,[1.11148781e+12]
SCHE,[0.38253906]
SPEM,[0.34012699]
TLTE,[0.34900194]
