,DBO,DTO,OLEM,OLO,SCO,SZO,UCO,USL,USO
0,-0.11602219744861805,0.2549962577471623,-0.08053691275167792,0.15982721382289422,0.17330143669560025,0.14885497760703312,-0.24561403508771917,-0.06698002350176256,-0.1227272727272727
1,-0.07749989141315551,0.09257204099403313,-0.0291970802919707,0.0893854748603351,0.008737206409765087,0.03569058444595317,-0.16384778012684995,-0.03274559193954668,-0.0673575129533679
2,0.05284541932527913,-0.14764076977667792,0.07443609022556379,-0.05128205128205125,-0.17215651731879014,-0.08092752194182451,0.1264222503160556,0.061848893229166556,0.0777777777777777
3,0.10682120240998778,-0.30579009243847266,0.15045493351994424,0.07027027027027037,-0.29998470597243454,-0.1610490841748014,0.3232323232323231,0.12446358825650464,0.16494845360824759
4,0.053488341321275924,-0.023930097182248544,0.06447682089557036,-0.21043771043771042,-0.10844426757825591,-0.04790204616315395,0.09329944868532657,0.05016357688113423,0.05044247787610606
5,0.011037467932658312,-0.058536990428549776,-0.022857142857142777,0.0,-0.0012236906210549815,0.01123598030551762,-0.051978275718453225,0.004672897196261674,-0.02527379949452392
6,-0.12008724881718838,0.30647218005320365,-0.1573099415204679,-0.12579957356076774,0.3502817605909884,0.2323456790123456,-0.2978723691541583,-0.12609819121447033,-0.15643906655142614
7,0.04590569671736953,-0.08797560477923376,0.08882720333102008,0.036585365853658625,-0.13946106523908897,-0.10699259667401313,0.10372966200466192,0.04730922531046716,0.06147540983606554
8,0.0521943560066261,-0.12201892844010162,0.021032504780114727,0.05647058823529417,-0.14698433770494887,-0.060915414638943476,0.09609286715454782,0.05194805488131319,0.05501930501930505
9,-0.033821808199294305,0.04597419855713622,-0.03932584269662915,-0.037861915367483276,0.05488249555296672,0.01505198918948739,-0.07321772639691729,-0.029522223806882825,-0.03659652333028365
10,0.05017512960444315,-0.07038761240310072,0.04548408057179982,0.05092592592592587,-0.13135690796142055,-0.03860184725665697,0.0582121101871103,0.044800829646017774,0.03798670465337135
11,0.07555555254513437,-0.10073384090616819,0.07893107520198885,0.05066079295154175,-0.14609467546458052,-0.042967338891728754,0.14734773343085789,0.07993653149478722,0.07227813357731024
12,-0.03409094487288129,0.03950298737028885,-0.046659098694752425,-0.03773584905660372,0.0515007582938388,0.012918930672806344,-0.0732020944690885,-0.03676470588235294,-0.034129692832764534
13,-0.004278030121922136,-0.012934844120157779,0.007250816148085691,0.004357298474945635,-0.029447116269444507,-0.0059351052927112,0.02078521939953824,0.0015267175572519663,0.01148409893992924
14,-0.05585398862038952,0.09995478355255696,-0.07378524295140984,-0.03036876355748385,0.13219817746743587,0.09794205922329716,-0.13936651583710416,-0.05894308943089432,-0.07074235807860252
15,-0.028441316277497738,0.07427492460993286,-0.03044041450777195,-0.02237136465324377,0.06918233524747058,0.013074140923290364,-0.07728711882229232,-0.03509713822894136,-0.03759398496240605
16,-0.0292741426016937,0.05307840917782021,-0.018036072144288668,-0.03661327231121285,0.024040998672173776,0.003654625483203071,-0.05754974686893142,-0.028539449997792666,-0.027343749999999938
17,-0.02653790577879777,0.09187300324100527,-0.06530612244897953,-0.04988123515439429,0.07917077724348726,0.09501600233327265,-0.10157200111414749,-0.03110604659527382,-0.046184738955823375
18,0.05824044707777979,-0.16748698064352757,0.04512372634643371,0.09499999999999997,-0.16454527110727318,-0.05954486980531422,0.16621803499327045,0.06004756242568359,0.08210526315789467
19,-0.024590232196798005,0.13183125177912255,-0.01810584958217269,-0.01141552511415521,0.09778402203789598,0.007403292817679633,-0.11194460473167905,-0.026360011217049797,-0.06322957198443567
20,0.055222060136509744,-0.15699566124535747,0.09858156028368799,0.020785219399538073,-0.14887713477473805,0.0,0.15789473684210523,0.05069118371594552,0.0830737279335409
21,0.05119455424006311,-0.09269804208169562,0.042608134280180655,0.04072398190045243,-0.10020753038837817,0.0,0.09259253647586987,0.04385970394736852,0.04793863854266539
22,0.04761909998027342,-0.09810795751006847,0.05448922600619218,0.0673913043478262,-0.10181219110378911,-0.18207741981084624,0.09758613752368436,0.020483139680507346,0.04940530649588298
23,0.04855355050770415,-0.09179288690347022,0.03992941632827841,0.03869653767820764,-0.0990462582538518,0.027893281480488235,0.09686475915466736,0.07668553782810097,0.04707933740191797
24,0.07980310685088991,-0.13014087887323947,0.06945240369578784,0.07254901960784316,-0.1449511052504522,0.0,0.1595562645240502,0.06261950286806876,0.08076602830974193
25,-0.04288324914883064,0.049222838700369434,-0.006863885593247725,-0.01645338208409504,0.08380952380952389,-0.0644488306732204,-0.0941868653421634,-0.044534412955465674,-0.04699537750385217
26,0.06482364304069829,-0.09259259259259259,0.03296124577146434,0.05390334572490707,-0.12346217047451674,-0.047273728172831285,0.11697802124378474,0.06591332391713753,0.05820533548908655
27,0.058191500238132014,-0.10653063945578241,0.06793618116314978,0.06525573192239861,-0.11578956813084876,-0.07055035128805612,0.10909090909090909,0.06007071820100347,0.0542398777692896
28,0.008460278192761317,0.007461641768285241,-0.0053012530120482146,-0.004966887417218584,0.018140590597539166,-0.09590551181102368,-0.040983606557377046,-0.0020832916666666534,-0.018115942028985508
