,Date,ARKG,BBC,BBH,BBP,BIB,BIS,CNCR,CURE,FBT,FHLC,FXH,IBB,IHE,IHF,IHI,IXJ,IYH,JHMH,LABD,LABU,PBE,PJP,PPH,PSCH,PTH,RXD,RXL,RYH,SBIO,UBIO,VHT,XBI,XHE,XHS,XLV,XPH,ZBIO
17,2006-08-01,,,24.328453,,,,,,20.65324,,,23.994411,43.069266999999996,50.054840000000006,44.971657,22.062584,53.505843999999996,,,,16.297806,14.953373999999998,25.1217,,,,,,,,45.519341,14.784771,,,26.214561,12.123988,
18,2006-09-01,,,25.045195,,,,,,20.682842,,,24.007425,43.908012,49.213963,44.428566,22.078051000000002,54.016982999999996,,,,16.220289,15.340859,25.800583,,,,,,,,46.056107,14.489076,,,26.526246999999998,12.438941,
19,2006-10-01,,,25.978716,,,,,,23.593836,,,25.888189,44.786797,47.060982,46.362736,22.190117,54.53994,,,,17.974096,15.798795000000002,25.787689,,24.602911,,,,,,46.470879,16.120171,,,26.705059000000002,12.556098,
20,2006-11-01,,,25.402882,,,,,,23.751719,,,26.057396,44.669159,47.643112,47.306,22.120558,54.54820600000001,,,,18.032232,15.983731,25.410582,,24.68148,,,46.569373999999996,,,46.454617,16.059759,,,26.672987,12.447233,
21,2006-12-01,,,24.892092,,,,,,23.228727,,,25.30249,44.601925,50.174965,48.6399,22.09737,54.812702,,,,17.150484,16.010153,25.925016,,25.457384,,,47.833061,,,46.308228,14.670309,,,26.857437,12.490779,
22,2007-01-01,,,25.858128,,,,,,23.801061999999998,,,25.979627999999998,46.826691,50.701668,51.517323,22.823172,56.663273,,,,17.945028,16.826689000000002,26.813982,,26.753823999999998,,,49.966621,,,48.362053,15.191749,,,27.77265,13.102592,
23,2007-02-01,,,24.70376,,,,,,22.863621,,,25.130342000000002,45.47916,52.23555,49.545048,22.429535,55.47036,,,,17.198935000000002,16.137724,26.020868,,26.714539000000002,749.507874,15.207326,49.32972,,,47.383793,15.315751,,,27.128839000000003,12.759708,
24,2007-03-01,,,24.015871,,,,,,23.564232,,,24.658524,45.175976,52.48505,49.945202,22.464615,55.263264,,,,17.402414,15.943399,26.350348999999998,,27.097576,756.7529910000001,15.083412,49.517052,,,47.523548,15.341187,,,27.080551,12.570029,
25,2007-04-01,,,25.538942000000002,,,,,,25.370033,,,26.656452,48.723583000000005,54.508003,51.888908,23.875473,59.208637,,,,18.691124,17.345932,28.269981,,28.109196,662.771057,17.144857000000002,53.223526,,,50.450089,16.70838,,,29.168934000000004,13.411036,
26,2007-05-01,,,24.911215,,,,,,25.320694,,20.096258,26.480738,49.441463,56.46833,52.889336,23.898854999999998,60.156909999999996,,,,18.720192,17.531588,28.879134999999998,,28.78688,649.403503,17.588682000000002,54.329239,,,51.321490999999995,17.089920000000003,,,29.669762,13.528291000000001,
27,2007-06-01,,,22.939335,,,,,,23.860266,,19.688969,25.419949,47.2878,54.229282,52.536804000000004,23.057016,57.84446,,,,17.751236,16.921561999999998,27.896275,,28.148479,689.30249,16.205376,52.923683,,,49.59515,16.174225,,,28.522717,13.022631,
28,2007-07-01,,,23.675367,,,,,,23.347143,,19.599562,24.852276,44.434151,52.634529,53.8993,22.378864,55.840545999999996,,,,17.402414,16.06354,26.296661,,27.451155,751.7667849999999,15.151188000000001,51.045574,,,47.597534,16.037907,,,27.312103000000004,12.113951,
29,2007-08-01,,,23.678242,,,,,,23.840528,,19.768438,25.751376999999998,45.348380999999996,54.265873,54.918766000000005,22.667274,57.302574,,,,18.070988,16.054683999999998,26.889028999999997,,28.128836,725.192444,15.693842000000002,51.617439000000005,,,48.995033,17.749763,,,27.937452,12.209419,
30,2007-09-01,,,25.251234,,,,,,25.182545,,20.314804000000002,27.03813,45.957878,55.325309999999995,57.329330000000006,23.302554999999998,59.140514,,,,18.516712,16.408707,27.536699,,28.845809999999997,683.254456,16.518038,53.258022,,,50.499416,18.505274,,,28.708979,12.440756,
31,2007-10-01,,,26.058563,,,,,,25.774614,,20.215466,28.214125,46.936268,55.672222,57.805737,23.462349,60.314793,,,,18.991498999999997,16.941317,28.209948999999998,,29.209203999999996,679.167603,17.075705,53.600441000000004,,,51.535213,19.318161,,,29.346956,12.645576,
32,2007-11-01,,,25.919220000000003,,,,,,25.330563,,20.324738,27.448590999999997,46.910804999999996,57.875484,56.786243000000006,24.000189000000002,60.917835,,,,18.98181,16.702078,28.49802,,29.101167999999998,662.1622309999999,17.348804,54.013118999999996,,,51.724289,19.356420999999997,,,29.721844,12.594051,
33,2007-12-01,,,23.237226,,,,,,24.047754,,20.135996,26.445248,45.66291,59.281815,57.758072,22.725737,59.192417000000006,,,,18.148504,16.14386,27.432056,,29.533312,688.6151120000001,16.044741000000002,52.793877,,,49.833542,18.922882,,,28.776476000000002,12.402675,
34,2008-01-01,,,23.511602,,,,,,22.873487,,19.033331,25.47448,43.533131,55.550339,54.251819999999995,22.154902,56.258526,,,,16.859798,15.551035,25.660538,,27.411865000000002,785.926208,14.718866,51.791565000000006,,,47.845306,17.870426000000002,,,27.564528999999997,11.748816999999999,
35,2008-02-01,,,24.093397,,,,,,22.113668,,18.596241,24.835987,42.852534999999996,51.40633,54.709152,21.603908999999998,55.133357999999994,,,,16.423771,15.231675,25.209953,,26.272568,814.67688,13.870685,50.412109,,,46.812443,17.12104,,,26.828396,11.627127,
36,2008-03-01,,,24.930892999999998,,,,,,22.498514,,17.751862,24.686142,40.921307,44.121497999999995,54.118435,20.822994,52.580723,,,,16.259047,15.107481,24.340488,,24.868092,880.1354980000001,12.74597,48.206787,,,44.65506,17.066832,,,25.495148,11.276802,
37,2008-04-01,,,23.385545999999998,,,,,,22.834017000000003,,18.417431,25.285538,42.027824,46.568527,53.880233999999994,20.985521,53.539314000000005,,,,17.17955,15.231675,24.503360999999998,,25.378813,845.774658,13.075579,49.704807,,,45.304775,17.809835,,,25.863974,11.737341,
38,2008-05-01,,,23.819405,,,,,,23.169519,,18.675713000000002,25.897968,43.265953,47.824844,55.709599,21.441381,54.516575,,,,17.567137,15.568781,24.833553,,26.193995,821.688721,13.588166000000001,50.503017,,,46.329322999999995,19.117268,,,26.356939,11.951827,
39,2008-06-01,,,24.723251,,,,,,22.232084,,17.712124,25.031448,41.336185,42.040123,53.98505,20.438488,51.904919,,,,16.656319,14.921185999999999,23.754027999999998,,24.573448000000003,899.168518,12.348642,47.967529,,,44.221920000000004,18.371075,,,25.124535,11.515463,
40,2008-07-01,,,29.605576,,,,,,26.388414,,18.834654,29.026932000000002,43.148483,44.487137,56.643311,21.680138,55.132404,,,,19.262806,15.965113,24.138525,,26.017210000000002,804.388916,13.707949,51.084812,,,46.904072,22.317781,,,26.372633,11.945449,
41,2008-08-01,,,29.257362,,,,,,25.409958,,19.192272,28.047396000000003,44.389117999999996,46.306019,59.253963,21.780575,56.232009999999995,,,,19.049637,16.063007,24.853214,,26.832394,765.0617679999999,14.196098999999998,52.052578000000004,,,47.786999,20.750149,,,26.917417999999998,12.631756,
42,2008-09-01,,,26.75256,,,,,,23.80249,,17.722058999999998,26.565025,41.933514,42.068249,54.671062,20.269882,52.459522,,,,17.538063,15.342169,23.57785,,24.710951,864.662109,12.287868,47.495632,,,44.896626,19.395412,,,24.804302,11.626411000000001,
43,2008-10-01,,,25.296789,,,,,,20.437792,,14.354470000000001,23.316231,36.697208,32.664539000000005,42.942215000000004,18.152493,46.216293,,,,14.185487,13.763757,21.419556,,20.006439,1008.343628,9.059485,39.318718,,,39.032578,17.253624,,,22.056458,10.153711999999999,
44,2008-11-01,,,23.821987,,,,,,18.111458,,13.152470000000001,21.337568,35.957240999999996,29.401829,35.929684,16.754292,42.484379,,,,13.255291,13.344783999999999,20.741051000000002,,18.179636,1108.427002,7.519535,36.328922,,,36.01725,15.831141,,,20.663420000000002,10.41798,
45,2008-12-01,,,25.110970000000002,,,,,,19.659023,,14.195529,23.19869,38.77084,33.517708,36.472775,18.180613,45.537766,,,,13.294048000000002,14.369933999999999,21.991819,,19.250181,625.4948730000001,8.525885,38.764015,,,38.066338,17.295551,,,22.015001,11.24055,
46,2009-01-01,,,25.334698,,,,,,19.279617000000002,,14.533281,23.094208,37.655964000000004,33.386466999999996,37.75182,17.388039000000003,45.012809999999995,,,,13.352185,13.711267000000001,21.320498999999998,,18.759106,939.3112179999999,8.26941,38.842674,,,38.046131,17.023626,,,21.882170000000002,10.991603999999999,
47,2009-02-01,,,24.456041,,,,,,18.171366,,13.390882000000001,20.593122,33.223301,28.248638,33.383373,14.910398999999998,39.771834999999996,,,,12.073167999999999,12.102385,18.635996,,16.333187,1173.584351,6.403867,35.066691999999996,,,33.557167,14.92995,,,19.170891,9.542282,
48,2009-03-01,,,26.146116,,,,,,19.529222,,13.867709,21.664085,36.41172,29.186190000000003,35.128853,16.116829,42.098328,,,,12.305717,12.62974,20.430948,,16.942125,994.7885130000001,7.239255,36.93116,,,35.530621000000004,15.484822,,,20.197008,10.122763,
49,2009-04-01,,,13.243935999999998,,,,,,19.239679000000002,,14.841229,21.383282,35.720402,32.673908000000004,37.961658,16.161362,42.303005,,,,12.489819,12.486727,19.793948999999998,,17.5707,988.1312869999999,7.115958,39.328938,,,35.835529,14.649676999999999,,,20.297068,9.846954,
50,2009-05-01,,,25.78985,,,,,,19.609098,,15.626007999999999,22.082017999999998,38.283657,35.120945,39.81205,17.294929999999997,45.010677,,,,13.294048000000002,13.174973000000001,21.355577,,18.091242,888.113464,7.9895570000000005,41.818222,,,38.105434,15.193335999999999,,,21.6821,10.561591,
51,2009-06-01,,,26.625288,,,,,,21.126707,,16.212108999999998,23.757020999999998,40.264732,36.189751,42.206112,17.469011,46.373089,,,,13.555667000000001,13.755958999999999,21.917370000000002,,19.102859,806.482483,8.538209,43.223175,,,39.418251,16.390682,,,22.085017999999998,11.264944999999999,
52,2009-07-01,,,29.174519,,,,,,26.368446000000002,,17.60285,25.712831,42.000713,38.889915,44.314037,18.956423,49.09972,,,,15.590469,14.488860999999998,22.970545,,20.101568,713.5975950000001,9.496454,45.961475,,,41.738956,17.876041,,,23.512075,11.761246,
53,2009-08-01,,,28.559385,,,,,,28.045804999999998,,18.198883,25.559366,43.441165999999996,39.686852,46.297951,19.454409,50.26157,,,,16.307495,15.099295999999999,23.589554,,20.396603,683.481262,9.900205,47.641384,,,42.628281,17.497414000000003,,,24.144791,12.380061,
54,2009-09-01,,,29.062931,,,,,,27.955944,,19.331347,26.565025,46.112602,39.46183,47.967125,19.898888,50.73494,,,,16.559422,15.610982,24.044081,,21.085012,657.96167,10.169376,48.981528999999995,,,43.492191,17.36474,,,24.186977,13.289415,
55,2009-10-01,,,25.876701,,,,,,24.890778,,18.775049,23.959459,44.681293,39.23682,45.410919,19.62726,49.571293,,,,14.824998,14.931312,22.549347,,20.52445,692.674744,9.608849000000001,47.908279,,,42.187859,15.102726,,,23.784924,12.720457000000001,
56,2009-11-01,,,28.682765999999997,,,,,,26.887628999999997,,20.294937,25.601817999999998,48.857857,42.771412,48.911415000000005,21.121222,53.934031999999995,,,,15.464504999999999,16.319023,25.649818,,21.852095000000002,579.5007929999999,11.353114,51.987984000000004,,,45.880672,16.23535,,,25.996492,13.885810000000001,
57,2009-12-01,,,28.756467999999998,,,,,,28.515064000000002,,21.467133999999998,26.718487,50.486469,45.396576,50.532871,21.405203,55.134876,,,,16.133083,16.805622,25.990025,,23.248585000000002,548.908997,11.824089,53.791737,,,45.897606,17.358265,,,26.326958,14.40794,
58,2010-01-01,,,30.224659000000003,,,,,,29.203978999999997,,21.377731,27.191933000000002,50.297569,45.424702,50.558696999999995,21.185432000000002,55.664387,,,,16.481955,16.898020000000002,25.880903,,23.001148,539.081543,12.013399,53.893127,,,47.35318,17.889689999999998,,,26.651296999999996,14.49492,
59,2010-02-01,,,30.109682,,,,,,31.460423,,22.172441,27.884140000000002,50.745625,46.193489,52.553546999999995,21.322056,55.889885,,,,17.251045,17.333626000000002,25.653856,,23.622267,529.41272,12.116014999999999,55.05648000000001,,,47.605522,18.223021,,,26.753535999999997,14.767909,
60,2010-03-01,,,30.428083,,,,,,37.101528,,23.65259,29.693015999999997,52.458805000000005,48.912415,55.741507999999996,21.7278,57.52044300000001,,,,18.896318,18.159470000000002,26.310968,,24.913801,497.869812,12.820016,57.364295999999996,,,49.328403,19.400993,,,27.375509,16.019104000000002,
61,2010-04-01,,,28.644438,,7.366124,1191.045532,,,36.182983,,23.553251,29.787701000000002,51.87508,46.971668,57.306267000000005,20.804535,55.897137,,,,19.168913,17.751085,25.403126,24.632753,25.288446,524.6574099999999,12.049828,55.882767,,,47.9884,19.530447,,,26.398563,15.903601,
62,2010-05-01,,,25.890848000000002,,5.798811,1458.9472660000001,,,31.749964000000002,,22.341317999999998,26.522583,48.931458,45.79034,52.835613,19.231256,51.886466999999996,,,,17.533369,16.925243,23.596006,23.504236,24.420849,603.276855,10.432192,52.751373,,,44.664444,17.517526999999998,,,24.680265,15.318935,
63,2010-06-01,,,25.702164,,5.203581,1572.8594970000001,,,30.851383000000002,,21.675745000000003,25.311218,48.226383,43.043296999999995,51.020615,18.986984,50.659771,,,,16.803221,16.589462,23.838963,22.502192,23.001148,621.980652,9.863513000000001,50.528178999999994,,,43.715992,16.753788,,,24.107498,14.69251,
64,2010-07-01,,,27.46517,,5.6390839999999995,1412.7504880000001,,,31.909714,,21.427398999999998,26.457278999999996,49.347515,42.133877000000005,50.055805,19.626928,51.445473,,,,17.825428,17.465795999999997,24.080303,22.745403,22.813824,600.265137,10.121058,51.071315999999996,,,44.142357000000004,17.760244,,,24.547935,15.126891,
65,2010-08-01,,,26.330123999999998,,5.349581,1466.8439939999998,,,31.939667,,20.831366,25.657324,49.515648,40.961937,45.728466,19.622725,50.711273,,,,17.105014999999998,17.456701000000002,24.205091,21.704449,21.719471,613.4212650000001,9.742744,49.52771,,,43.237408,16.973848,,,24.1441,15.233448999999998,
66,2010-09-01,,,28.270021000000003,,6.395288,1204.865356,,,34.865055,,23.255233999999998,28.158405,54.169895,46.240383,51.469589,21.296143,55.291203,,,,18.906057,19.356939,26.148764,24.438181,24.480005,505.795166,11.677408999999999,54.726711,,,47.448902000000004,19.213297,,,26.197643,16.565378,
67,2010-10-01,,,30.038922999999997,,6.90875,1108.5234380000002,,,35.104679,,23.950605,29.331153999999998,56.266415,46.990059,51.756176,21.746031,56.438362,,,,19.460974,20.492819,26.510338,24.759222,24.874365,488.99343899999997,12.055593,56.612483999999995,,,48.362559999999995,19.268316,,,26.91964,17.465864,
68,2010-11-01,,,28.564835,,6.5775,1131.029541,,,34.395802,,24.049946,28.707086999999998,54.161751,48.209362,51.756176,20.938751,55.033554,,,,19.56806,20.337988,25.380295,25.041351000000002,25.130699,511.818451,11.486436,56.223755000000004,,,47.248768,19.184172,,,26.14237,16.840315,
69,2010-12-01,,,29.375586,,7.52,1002.902832,,,39.048466,,25.520160999999998,30.684390999999998,56.870284999999996,50.526035,56.27457,21.76285,57.39539,,,,21.31069,21.531122,26.472471000000002,27.512411,26.471528999999997,463.15682999999996,12.492666999999999,59.551669999999994,,,48.945541,20.413929,,,27.204638,17.580297,
70,2011-01-01,,,29.897410999999998,,7.5125,989.872925,,,38.569221,,26.244989,30.782927,56.357032999999994,53.335556000000004,57.616203000000006,21.991238,57.938984,,,,20.648684,21.078386,26.168148000000002,27.400188,26.787020000000002,458.08459500000004,12.6403,61.260929000000004,,,50.191376,20.002924,21.628126,,27.50202,17.741743,
71,2011-02-01,,,29.779484000000004,,7.39375,970.525635,,,38.569221,,27.289219,31.098247999999998,57.41803,56.369609999999994,60.913738,22.732751999999998,59.940205000000006,,,,20.483183,21.233578,26.976947999999997,28.931633,27.979961,426.54174800000004,13.499351,63.054913,,,51.935234,20.248877,22.328757999999997,,28.361456,17.634335,
72,2011-03-01,,,31.336123999999998,,8.50125,856.810669,,,41.135178,,28.383175,32.898196999999996,59.174434999999995,58.154343000000004,61.41076700000001,22.923424,60.95405600000001,,,,21.203602,22.228622,27.179596000000004,30.86301,29.222202000000003,408.154968,14.047985,64.87735,,,53.147968000000006,21.608083999999998,22.846622,,28.743422999999996,17.960398,
73,2011-04-01,,,30.337203999999996,,9.7825,733.816895,,,43.930775,,29.765537,35.292633,64.38290400000001,61.229061,65.615082,24.800518,65.147285,,,,22.566551,23.899185,29.440699,33.311378000000005,31.026407,356.798798,15.932822,68.624802,,,56.556026,23.879898,24.598038,,30.731909,19.534142000000003,
74,2011-05-01,,,34.354186999999996,,10.125,713.087646,,,44.429989,,30.193174,35.919998,65.77829,61.971171999999996,65.710686,25.393734,66.474136,,,,22.644432000000002,24.739038,30.090462,33.613758000000004,31.479925,342.216156,16.554707,69.679253,,,57.653690000000005,24.349134,24.650272,,31.490614,19.991642000000002,
75,2011-06-01,,,34.941959000000004,,9.61875,738.554993,,4.725893,43.771023,,29.735701000000002,35.033157,65.64411199999999,61.219657999999995,64.028252,24.631033,65.262283,,,,21.82666,24.4743,29.672155,32.5993,31.292603000000003,350.93399,16.005126999999998,69.38475799999999,,,56.786190000000005,23.659834,24.006052,,30.984809999999996,19.572584,
76,2011-07-01,,,33.798832,,9.08875,771.524414,,4.191146,40.576060999999996,,28.434057,34.126621,64.163322,57.854988,61.927727000000004,24.453154,62.958103,,,,20.522125,24.239202,29.028397,31.233679,29.754593,375.502594,14.798495,66.267799,,,54.573166,23.025537,23.140251,,29.900996999999997,19.417562,
77,2011-08-01,,,32.30397,,7.5525,823.2489009999999,,3.67925,35.773628,,26.811245,31.600788,62.189323,52.931175,58.638172,23.512318,61.049488000000004,,,,19.237060999999997,23.589529000000002,28.568621000000004,28.941387,27.565884000000004,382.63537599999995,13.615967000000001,63.433727000000005,,,52.74963,20.436575,21.799294,,29.270025,18.646411999999998,
78,2011-09-01,,,31.765753000000004,,7.07625,860.956543,,3.2530509999999997,33.007984,,25.497066,30.6614,59.542412,48.411396,53.971603,22.313723,57.977913,,,,17.825428,22.482346,27.558668,26.931974,25.564498999999998,405.777374,12.406891,59.239684999999994,,,50.182528999999995,19.258602,20.414803,23.065275,27.806526,17.636206,
79,2011-10-01,,,34.952290000000005,,7.82875,750.4002690000001,,3.851786,35.084709000000004,,26.761463,32.264263,63.347004000000005,54.348099,56.693874,23.465061,61.633995,,,,19.782239999999998,24.392445000000002,28.825283000000002,29.663211999999998,27.999681,356.006195,13.785210000000001,63.573292,,,53.201083999999994,21.394486999999998,21.461494000000002,25.943282999999997,29.568740999999996,18.972084,
80,2011-11-01,,,34.511757,,8.31125,681.894897,,3.697532,32.169308,,26.801287,33.568236999999996,66.499496,55.645447,55.909121999999996,23.568172,62.204853,,,,19.013145,24.960993,29.575769,30.609396000000004,27.851795000000003,349.824463,13.969010999999998,62.639912,,,53.696815,21.119419,21.113094,25.545212,29.850689000000003,19.397551,
81,2011-12-01,,,35.724945,,8.69,643.595093,,4.010611,32.608616,,27.000408,34.274421999999994,68.859352,55.325821,56.234508999999996,24.109467000000002,63.837132,,,,19.529121,25.841326000000002,30.977484000000004,30.755714,28.285593,325.73141499999997,14.728406,63.278034,,,54.183673999999996,21.488338,21.496342000000002,25.874648999999998,30.564356,19.853966,
82,2012-01-01,,,41.193684000000005,,10.695,519.614136,,4.434454,39.507744,,28.513702000000002,38.106117,70.365051,57.972092,61.122593,24.738665,66.519745,,,,21.31069,26.591828999999997,31.037109,32.265141,29.232060999999998,303.699005,15.876416,67.563271,,,57.425739,24.792498000000002,23.105888,27.247314000000003,31.719238,20.409102999999998,
83,2012-02-01,,,41.363659000000006,,11.2075,488.42150899999996,,4.639211,39.208214,,29.798015999999997,39.111336,72.921295,60.869289,62.64635500000001,25.223564,67.487289,,,,21.602747,28.154434000000002,31.843103000000003,33.436797999999996,30.671482,291.33544900000004,16.334116,69.166252,,,58.38945,24.873404,23.792294000000002,28.620205,32.055923,21.729329999999997,
84,2012-03-01,,,43.638756,,12.00875,452.09594699999997,,5.214871,42.203491,,30.674134999999996,40.504177,75.025909,62.910477,65.013435,26.041838000000002,70.05851,,,,22.079782,28.889782,32.798233,34.608463,31.972873999999997,267.717926,17.702347,71.952362,,,60.857239,26.038432999999998,24.413104999999998,28.354774,33.322922,22.171993,
85,2012-04-01,,,45.099922,,12.2925,431.958923,,5.1192,43.950741,,30.903121999999996,41.199913,76.108284,60.452114,64.348267,26.132755,70.233459,,,,21.641689000000003,29.41246,33.113766,34.196957,31.923588,267.40097000000003,17.621801,71.194748,,,60.614063,26.323217,24.872812,27.826214,33.40205,22.585627,
86,2012-05-01,,,44.482116999999995,,11.93125,441.04031399999997,,4.659783999999999,42.493038,,29.399778,40.483639000000004,73.56076,57.463928,60.10055500000001,24.851229,67.839874,,,,20.794716,28.354795000000003,31.399662,32.669426,30.237684,280.55703700000004,16.551538,67.984238,,,58.587582,26.031961,23.342037,26.487181,32.190987,21.63257,
87,2012-06-01,,,46.237473,,13.09375,390.895172,,5.336016000000001,43.74107,,30.783649,42.701510999999996,78.519814,61.31936999999999,63.168839,26.01586,71.538261,,,,22.58602,30.497732,33.062603,35.251446,31.963017999999998,255.354462,18.281933,70.802986,,,62.046101,28.63063,25.021515,28.445286,33.847297999999995,23.07966,
88,2012-07-01,,,48.659667999999996,,13.8975,357.728302,,5.641902,43.371646999999996,,29.86438,44.031219,79.474083,58.810486,60.019146,26.920452,72.578819,,,,22.274488,31.077941999999997,33.685123,34.137821,31.061293,244.100433,18.654239999999998,70.288239,,,62.433372,29.086928999999998,23.98155,28.261707,34.369926,22.540035,
89,2012-08-01,,,49.963921,,14.29625,349.436584,,5.659482,43.531399,,31.029867,44.876892,79.128304,62.884583,62.851604,27.267958,73.789665,,,,22.615229,30.884221999999998,33.830112,35.704777,32.284797999999995,239.345245,19.222832,72.163383,,,63.478138,28.650042,24.743013,29.743612,34.772804,22.925898,
90,2012-09-01,,,53.052958999999994,,15.76375,314.098114,,6.294694,46.326996,,32.693428000000004,46.920341,81.557823,64.67645300000001,66.010506,28.226885,76.437294,,,,23.520615,31.834372,34.96431,36.177814,33.626713,220.007446,20.897028,75.043724,,,65.936913,30.229309000000004,26.335951,30.739193,35.918789000000004,23.296175,
91,2012-10-01,,,50.228699,,13.45,364.243225,,6.233751,41.514584,,31.418365,43.495007,79.453583,63.845985,63.764153,28.240082,75.744919,,,,21.680635000000002,31.171288,34.793743,33.743621999999995,32.35387,224.8815,20.336241,74.205223,,,65.05430600000001,27.125803,24.668855999999998,29.955986,36.016323,22.255679999999998,
92,2012-11-01,,,53.396193999999994,,14.87,321.452026,,6.343917,45.777863,,32.34478,45.764252,79.545212,63.11940799999999,65.02329300000001,28.372047,76.389183,,,,22.693106,32.132401,34.793743,34.679848,32.669613,218.144943,20.620918,75.444244,,,65.684738,28.760075,24.918484,30.796125,36.205269,22.129696,
93,2012-12-01,,,52.464569,,14.4925,327.37469500000003,,6.202107,45.877701,,32.444389,45.259617,77.931946,64.591476,64.975227,28.372047,75.781212,,,,22.235546,31.910601,33.881283,34.837528000000006,32.383469,222.14727799999997,20.397066,75.879807,,,64.54991899999999,28.4494,24.042607999999998,30.438034000000002,35.881355,22.011589,
94,2013-01-01,,,56.756035,,16.299999,288.23584,,7.738571,49.392165999999996,,35.524982,48.052174,83.975372,68.911781,71.57141899999999,30.64064,81.830414,,,,24.143677,34.660412,37.518642,37.224754,35.338398,187.751297,23.667297,82.608772,,,70.604309,30.841076,26.469553,34.133675,38.816051,23.849732999999997,
95,2013-02-01,,,58.438637,,16.737499,275.650208,,7.97531,50.600262,,35.864937,48.781628000000005,85.062004,68.921272,71.38816800000001,30.893396000000003,82.887825,,,,24.065794,35.314201000000004,37.668488,38.144740999999996,36.28487,181.609161,24.374149,82.579628,,,71.501511,30.471331,26.607117,34.486153,39.304534999999994,24.256979,
96,2013-03-01,,,63.958775,,19.615,236.65940899999998,,9.57506,54.254501,,38.124619,52.788727,88.349541,72.785049,73.808922,32.680397,87.89228100000001,,,,25.526094,36.883308,39.722507,39.678043,38.337223,171.226944,27.379484,86.684837,,,75.914276,32.394642,27.432489,36.143784000000004,41.566006,24.980539,
97,2013-04-01,,,68.691727,,22.577499,199.84021,,10.284107,57.329655,,39.004494,56.87504200000001,91.530495,74.741493,72.96985600000001,33.926421999999995,91.103691,,,,27.551052000000002,38.032612,40.833244,38.98558,38.546448,149.194534,28.976933000000002,88.32045,,,78.07489,34.332981,26.754419,36.41304,42.999638,26.15905,
