Name,Riskiness R
AADR,[0.08330995]
COPX,[0.61357477]
DBAW,[0.22876107]
ECON,[0.71233253]
EDC,[0.71802382]
EEM,[0.22589296]
EEMS,[0.26709827]
EMCG,[0.35406703]
EMFM,[0.29752271]
FAN,[0.2061662]
FIEG,[0.76094831]
FLN,[0.26762661]
FM,[0.13297887]
FNDE,[0.2053007]
FONE,[0.11827548]
FPA,[0.22977828]
FPXI,[0.14517892]
FWDI,[0.31076936]
GDXJ,[0.49015661]
GDXS,[2.76070263e+12]
HEEM,[0.23164967]
HGI,[0.4560232]
HILO,[0.23313138]
ICLN,[1.74025556e+12]
IEMG,[0.20926509]
IFV,[0.2259986]
IQDF,[0.23838523]
JDST,[1.59399409e+13]
KOL,[0.25600459]
LIT,[0.13996193]
PBD,[0.84533551]
PICK,[0.43500843]
QEMM,[0.22385056]
SIL,[0.66558088]
SLVP,[0.61743448]
SLX,[0.26763378]
SOCL,[0.0947318]
SOIL,[7.18951007e+11]
TLTE,[0.18372497]
VIDI,[0.1356008]
