,Date,ARKK,ARKW,CIBR,CQQQ,EMQQ,FDN,FTEC,FXL,HACK,IEUS,IGM,IGN,IGV,IPAY,ISRA,ITEQ,IXN,IYW,JHMT,KWEB,PNQI,PSCT,PSI,PSJ,PTF,PXQ,QQQ,QTEC,REW,ROBO,ROM,RYT,SCID,SKYY,SMH,SOCL,SOXL,SOXS,SOXX,SSG,TDIV,TECL,TECS,USD,VGT,XLK,XNTK,XSD,XSW,XT
676,2018-02-19,40.217789,45.782074,24.826866,63.94981,42.0,123.300003,53.13409,55.265758999999996,34.198071,57.401543000000004,184.124298,50.670654,171.773239,36.882748,30.624865000000003,33.042107,162.623718,173.307587,43.534191,64.273438,132.070007,77.740372,52.679348,70.160004,57.221653,48.726467,166.458008,76.682671,13.882294,43.064362,100.085716,153.292618,26.712339,48.629883,103.669312,37.849998,163.161453,11.978839,180.547531,17.326162,35.615722999999996,131.188843,26.789783,45.405407000000004,174.93238799999997,67.098541,70.697144,69.74314100000001,75.633652,36.734660999999996
677,2018-02-26,40.411564,45.976402,25.010475,62.12779200000001,40.27,123.800003,52.808659,55.713459,34.757549,55.932453,183.677231,51.236969,173.280899,36.346489,30.376690000000004,32.839721999999995,160.36369299999998,172.505966,44.044495,61.84748100000001,131.550003,77.680626,53.30471,70.33000200000001,57.521454000000006,49.022308,164.300201,76.672768,14.021016,42.038307,99.019913,153.223419,26.065197,48.659546,104.473862,36.889998999999996,167.368439,11.543606,182.360764,17.009342,35.557606,127.549957,27.382915,46.309418,173.937027,66.499184,70.238869,70.81064599999999,75.86296800000001,36.201839
678,2018-03-05,43.492569,48.317181,25.974411,65.14456899999999,42.639998999999996,131.020004,55.135985999999995,58.727955,36.146252000000004,57.771252000000004,192.121948,53.929469999999995,181.997345,37.667278,31.012017999999998,33.467804,167.758392,180.136581,46.174877,64.930672,139.809998,81.146378,56.362038,72.940002,60.479473,50.856583,171.397232,81.179443,12.752684,43.492714,108.08420600000001,160.34176599999998,26.783195000000003,51.230465,109.821175,38.68,193.22403,9.921368,191.427078,15.286626,36.807114,143.746002,24.219547,50.644745,181.633621,69.279808,73.47737099999999,74.299774,78.933777,37.632549
679,2018-03-12,42.068329,47.990356,25.774839,65.383522,42.580002,129.869995,54.524567000000005,58.42949300000001,35.666698,57.498837,190.65155,53.859924,179.151764,37.647415,30.962383000000003,33.265423,166.618439,178.355103,45.748798,64.78569,138.83999599999999,81.684158,56.292553000000005,71.800003,60.279602000000004,50.550869,169.279022,80.852577,13.030132,43.233711,105.8032,158.89836100000002,26.626369,50.815159,109.310974,38.369999,189.155609,10.119203,190.224808,15.405435999999998,36.409985,139.440979,24.911535,50.486374,179.564133,68.395515,73.286423,74.052666,78.395393,37.366141999999996
680,2018-03-19,39.384563,44.854595,24.622303,59.947342000000006,39.720001,120.800003,50.55035,54.808117,33.878368,56.020019999999995,176.71283,51.177353000000004,168.088974,35.720852,29.691725,32.062096000000004,154.158493,163.974655,42.389725,60.001431000000004,128.940002,77.083084,52.619785,68.779999,57.141707999999994,49.022308,156.896347,74.89981800000001,15.299257,40.773174,89.53726999999999,148.660965,25.980171,47.650954999999996,102.138695,35.43,151.66897600000001,12.32505,176.911133,17.504375,33.910969,109.10696399999999,31.188845,43.597366,166.525681,63.356091000000006,67.787071,69.557388,75.19497700000001,35.39275
681,2018-03-26,37.853747999999996,44.059616,25.021332,59.55904399999999,39.470001,120.5,51.261906,54.759170999999995,34.238033,56.311890000000005,178.476196,51.251503,169.453171,36.078362,29.691725,32.072063,156.943893,166.82798799999998,43.017944,59.373192,127.82,77.373772,52.460964000000004,69.410004,57.221653,48.844803000000006,158.757004,75.386009,14.625457,41.659763,92.043938,149.78951999999998,26.301379999999998,47.911221000000005,102.315308,34.610001000000004,151.27304099999998,11.943732,177.782303,16.969738,34.870781,113.74008899999998,29.086252,44.40741,168.866089,64.47970600000001,67.983368,69.349518,75.39456899999999,35.895965999999994
682,2018-04-02,37.243359000000005,42.981972,24.941485999999998,57.139644999999994,38.220001,118.290001,50.125389,53.256325,34.777531,56.302158,174.149338,50.425507,166.826996,35.194523,29.036540999999996,31.584554999999998,152.840149,163.21788,41.636658000000004,57.02455500000001,124.480003,76.067589,50.138191,68.559998,55.422858999999995,48.401031,155.287003,73.025864,15.229895999999998,40.304974,87.95796999999999,145.73071299999998,26.266424,47.010597,97.58612099999999,33.43,129.307678,13.567922,169.379471,18.613251,34.052353000000004,106.40266399999999,30.897339000000002,39.934959,165.113495,63.129406,66.1716,67.152023,74.387314,35.14608
683,2018-04-09,38.987328000000005,44.11261,25.660088000000002,58.294582,37.810001,121.639999,51.943821,55.017933,35.916466,57.839355000000005,180.24675,52.007839000000004,171.749832,35.939327,30.088804,32.660267,157.99461399999998,169.476044,43.269627,57.333839000000005,126.910004,78.979073,52.64957,70.08000200000001,57.44150500000001,49.909859000000004,159.986374,75.941353,14.120104999999999,41.709571999999994,94.555313,150.947769,26.669827,48.772259000000005,101.922844,33.580002,149.03590400000002,11.60701,177.960022,16.534109,35.085125,117.428688,27.67103,44.361168,171.058395,65.366776,68.365601,70.468063,76.092682,36.053837
684,2018-04-16,39.597713,45.022427,26.228983000000003,57.458248,37.66,125.839996,51.924057,55.207035,36.645786,58.179871,181.728836,52.585041000000004,174.585693,36.733788,30.297273999999998,32.801838000000004,157.637756,168.821457,43.103157,57.391830000000006,130.649994,79.08874499999999,50.128269,71.68,57.791275,50.550869,160.908386,74.810852,14.23901,42.058231,93.797913,150.84877,27.203602000000004,49.722374,97.105354,34.369999,128.911713,13.122259,170.050919,17.722189,34.646687,116.245552,27.760099,41.262821,171.028763,65.258362,68.174477,68.696213,77.588593,36.063702
685,2018-04-23,38.154099,43.935951,25.86968,56.452656000000005,37.169998,123.959999,51.479332,54.142113,36.076316999999996,57.654499,180.724197,51.609764,173.667023,36.32663,29.920046000000003,32.361183000000004,157.122299,167.64123500000002,42.781124,56.376987,128.91000400000001,76.446472,49.175331,70.949997,57.191673,49.406914,160.70021100000002,74.662102,14.348006,40.295013,92.582092,150.017197,26.92585,49.682777,96.241928,33.57,124.81360600000001,13.449078,168.441452,17.920202,34.685654,114.366455,28.066898,40.902782,169.498108,64.942947,67.555283,67.607376,77.139809,35.866364000000004
