,BZF,CEW,CNY,CROC,CYB,DBV,DRR,EUFX,EUO,FXA,FXB,FXC,FXCH,FXE,FXF,FXS,FXSG,FXY,UDN,ULE,URR,USDU,UUP,YCL,YCS
0,0.01587305540469762,-0.01726179769543509,-0.004366812121135242,0.05967320517031107,-0.0020567248602968934,-0.009425894933690464,0.005025108793549261,0.005944169824226415,0.005875401258307867,-0.02805007693403498,-0.03360591577576633,-0.012138827209933789,-0.02916180163251203,-0.004041362705989463,-0.022828732297538585,-0.0176011246020337,-0.005352301068275712,-0.007689383890216478,-0.009803987926344182,-0.006447453255963871,0.00823523529411762,0.017543854474200465,0.008187173899555688,-0.01627056643015419,0.008761008177961153
1,0.009374928083637157,0.010902508161885555,0.010477582590702346,-0.024829584953417423,0.01731243695916198,-0.0021626953034093186,-0.012666633333333384,-0.013636318181818168,-0.011292873831775707,0.009433751087471447,-0.02308740931320418,0.0348869861168027,0.02101299894970369,0.003774672041382737,0.02410538439217127,-0.0010487240176319786,0.0178881751901097,0.07336576494523776,0.014615785736926228,0.004542504866969519,-0.004083955897546975,-0.019755654585062087,-0.014307866541078334,0.14829956981416886,-0.1341079005590841
2,0.12229099329162156,0.0629118004508604,0.020014419580071777,-0.14045594940921954,0.01296591292650349,0.013003945107774131,-0.08879138795437583,-0.04009221013399963,-0.08664821136857866,0.07564478308121857,0.03163301284403675,0.04176340318536166,0.004617400872662192,0.04521948730226143,0.03867685527422531,0.05529308691269232,0.03629090002271534,0.0016301817057585665,0.037174677755355386,0.08979334625323007,0.10017580550673687,-0.0384757305218749,-0.03726943282972628,0.00307491498503132,-0.0035169598873372836
3,0.04620687816001563,0.01409244790552448,-0.007092175108562052,0.006776340492687674,-0.0012000484098023817,0.007274278653851025,-0.011300500185253741,0.004320691310609861,-0.01293669629423471,-0.007712621920283863,0.01671888185428104,0.03458686217789038,-0.0043335783497419665,0.005936283504227311,0.0015973245801600843,0.005222989424067607,0.020267678298496156,0.0570797857619084,0.017025193070440724,0.011262477103587347,-0.002129978587328093,-0.020960267836238382,-0.017929967873155303,0.1066472410454986,-0.1108497124183006
4,-0.03757409244532473,-0.039466306269224524,-0.011428571428571354,0.10192305769230768,-0.01401669762758542,-0.0050977230586045676,0.05771036270770776,0.019598470363288555,0.05897776579195128,-0.04814223301904014,-0.009096654982949797,-0.043434393822919505,-0.013980453706146046,-0.029059371568647054,-0.03667895870270184,-0.03356701030927829,-0.011216104535181027,-0.03926095897943484,-0.029515496141283994,-0.05920281706933266,-0.058164354322305226,0.03814706385216511,0.03070542962090507,-0.07785386078751191,0.08100561956802203
5,0.13972593242014447,0.03472216449060241,0.007947928709055786,-0.06684115299897293,-0.00812355742081474,0.03330489299341916,0.018600513399459454,0.0035161978434131076,0.0033003300330033767,0.03263244665252104,-0.08092653710241848,0.014694000948949877,-0.016720170767250648,-0.003867741186766344,0.016968432137228543,-0.01817713773681518,-0.013530112044558305,0.07119964433150586,-0.0027235050325636616,-0.011837944662800307,-0.02776203966005657,-0.014623165210697198,0.0,0.1495652015810276,-0.13599891385827445
6,-0.006009539635452866,0.005033568902177421,-0.0031062606024496327,-0.04301482994174628,0.0040950036200369435,0.006611578337642688,-0.017391304347826087,-0.009110090887407362,-0.014391488486842059,0.020321165157007225,-0.006146661827736887,-0.010958846974122223,0.004625166518156254,0.007303328229699971,0.006511333741872717,-0.009908726382214897,0.019118667458164717,0.01207519743374234,0.005461977832196519,0.01639350567465338,0.02039627039627048,-0.0030441326686312317,-0.006843846511038894,0.019254600732424722,-0.028175618261854524
7,0.01753319562679025,-0.002782415357191239,-0.007670158013658791,0.013289037064257844,-0.0032626093597499066,0.008620635201637058,0.003716796460177051,0.0016502593894511097,0.0037546935233497445,-0.010364202204420109,-0.00804026247977136,-0.00461682617195547,0.0012187407235949759,-0.0028450532566542666,-0.015465460426564298,-0.002370336147121877,-0.024469801392869448,-0.01435963482588567,-0.006337660544719609,-0.010545967087719332,0.00171336379211871,0.005725167325928571,0.006080247671751495,-0.03090002656996326,0.023809474447377025
8,0.001188435361301851,0.01562502398538351,0.0016907970197683278,-0.042044360348866355,0.0008182808155987906,0.014244952501511712,-0.01833893525549178,-0.006354459573807351,-0.012468786885651976,0.019262821175470367,-0.013327098641214287,-0.0005299028996166805,-0.0012172572026709916,0.006442669002435902,0.011601611671424842,-0.0038718937334732543,0.00027880069414417904,0.019925024529727327,0.006378082667592972,0.010658369905956285,0.026225711161590004,-0.005313099357473265,-0.005640530918671827,0.037037078808131486,-0.0406581243578251
9,0.024332293372612928,-0.004395515074372182,-0.009886664820673713,0.012683733146113678,-0.015126727758023378,0.012841149199312661,0.05335011867613151,0.025817147659470595,0.04840067340067334,-0.005988749758652154,-0.05608213358739547,-0.022275537754327623,-0.009343182378962266,-0.023776845428017286,-0.019080452847665238,-0.0503533317231448,-0.024519588467533486,-0.03339985330742407,-0.030783224251182944,-0.050248197875422056,-0.07000000000000009,0.022510467111446695,0.02998370241980353,-0.06954886937907337,0.06992081249869413
10,-0.047508652353559576,-0.043598299996800295,-0.009985362640395432,0.054870816200215035,-0.013698553056923924,0.0075277859564191,0.07946794132789799,0.03486490337416526,0.07185873143315938,-0.029224214517288086,0.02184101255230123,-0.002305092013576844,-0.016539187176643738,-0.035316131147541015,-0.027832415357839355,-0.02474422325581396,-0.02142213750014788,-0.08442895886590202,-0.03456320685597742,-0.07119529719137817,-0.063321385902031,0.03768663777058643,0.03265150708907247,-0.15988458182317827,0.1849568519554648
11,0.03649637957860273,0.009232533287837718,-0.039360465468119804,0.0410855815852698,-0.021043767101679604,-0.024380707436048955,0.0020537283104854398,0.0066934181169120855,0.007865130791568128,-0.02222541088908574,0.013184833239007175,0.0,-0.008895052490412239,-0.006991658370800361,-0.0024478076037442262,0.014307516761065118,-0.00788111551529926,-0.020650426758831508,0.005321772301543204,-0.009142053445850968,-0.01849489795918362,-0.00215751017731983,-0.0003810184369218357,-0.046375832250500994,0.04383458807887306
12,0.05809854730909212,0.021726725285295127,0.03764407266694177,-0.09467783871550176,0.0313842665297029,0.02619905237713211,-0.03830994797414472,-0.025265935843659996,-0.04236343366778152,0.051644357678870004,-0.008001923633996736,0.03235005984636677,0.0037863414327964024,0.024936396930639537,0.028059297085480734,0.03996614782644904,0.01412185847338185,0.035021898994979324,0.010586957975888748,0.04329311568488286,0.012995451591942774,-0.014054083568865275,-0.019435915557172258,0.06862395533141205,-0.06990655451713391
