Name,Riskiness R
AGF,[3.40083111e+12]
AGQ,[2.88777843e+12]
BCM,[1.4209631e+12]
BDD,[2.3872514e+11]
BNO,[1.07320858e+13]
BOIL,[360.76979333]
BOM,[2.25545314e+10]
BOS,[1.86014061e+11]
CANE,[1.50847112e+12]
CORN,[3.80609172e+12]
CPER,[2.08582717e+12]
DAG,[3.38591361e+13]
DBA,[7.99909621e+12]
DBB,[2.15218159e+12]
DBC,[1.32847737e+13]
DBE,[3.28268487e+13]
DBO,[1.59138333e+13]
DBP,[2.91747478e+12]
DBS,[4.70885675e+12]
DDP,[0.59398421]
DGAZ,[0.84686296]
DGL,[3.15747653e+12]
DGLD,[3.01669907e+12]
DGP,[1.98462571e+12]
DGZ,[8.30919747e+11]
DJCI,[1.30090807e+13]
DJP,[4.28812126e+12]
DSLV,[2.09377109e+12]
DTO,[0.35918896]
DYY,[2.5484042]
DZZ,[1.41028732e+12]
FTGC,[3.86105489e+12]
FUD,[7.4445699e+12]
FUE,[7.25598854e+12]
GCC,[9.62198174e+12]
GLD,[2.60998335e+12]
GLL,[2.93023179e+12]
GLTR,[4.74333352e+12]
GRU,[1.41763691e+13]
GSC,[2.67969903e+13]
GSG,[2.4027016e+13]
GSP,[5.83668085e+12]
IAU,[5.11472066e+12]
KOLD,[0.55221678]
LD,[1.44846354]
NIB,[2.72627871e+12]
OLEM,[1.9407411e+13]
OLO,[6.17276932e+12]
OUNZ,[2.77733294e+12]
PALL,[1.76301005e+12]
PPLT,[4.4853971e+12]
RJA,[1.43211502e+13]
RJI,[1.33558463e+13]
RJN,[7.52576727e+12]
RJZ,[2.06429511e+12]
SCO,[0.51033004]
SGOL,[2.93306707e+12]
SIVR,[1.04155724e+12]
SLV,[4.23742251e+12]
SOYB,[1.89044859e+12]
SZO,[0.26650987]
TAGS,[8.68836184e+12]
UAG,[671326.21194758]
UBG,[5.42739721e+12]
UCI,[1.56088373e+13]
UCO,[1.73920793e+11]
UGA,[6.91848078e+12]
UGAZ,[3.78240214e+13]
UGL,[4.61634672e+12]
UGLD,[2.21563427e+12]
UNG,[4.33025858e+12]
UNL,[2.44052086e+12]
USCI,[1.328401e+13]
USL,[2.31854761e+13]
USLV,[2398.66122823]
USO,[9.54566578e+12]
USV,[5.46625766e+12]
WEAT,[5.74841132e+12]
ZSL,[5.04846406e+12]
