Name,Riskiness R
BDCL,[0.47999002]
BIZD,[0.26987197]
CHIX,[0.32648809]
EUFN,[4.21423976e+12]
FAS,[0.29588638]
FINU,[0.30810551]
FINZ,[1.95284832e+13]
FNCL,[0.10606867]
FXO,[0.10248917]
IAI,[0.18050709]
IAK,[0.09816924]
IAT,[0.18485178]
IXG,[0.28565787]
IYF,[0.10529308]
IYG,[0.17825884]
KBE,[0.23114307]
KBWB,[0.25836266]
KBWD,[0.16265023]
KBWP,[0.036979]
KBWR,[0.18044938]
KCE,[6.2636308]
KIE,[0.06760253]
KRE,[0.20733962]
PEX,[0.28779169]
PFI,[0.33198195]
PHDG,[8.11279724e+12]
PSCF,[0.11219705]
PSP,[0.47334978]
QABA,[0.16047026]
RYF,[0.07941619]
SEF,[2.82380416e+13]
SKF,[1.04517104e+13]
UYG,[0.89374279]
VFH,[0.09743445]
VQT,[6.56660886e+12]
XLF,[0.26490611]
