Name,Riskiness R
CHIM,[0.3614338]
COPX,[5.5493192e+11]
CROP,[0.10499495]
CUT,[0.26676522]
DUST,[2.17484767e+13]
FLM,[0.8370844]
FMAT,[0.27542134]
FTAG,[2.00746766]
FXZ,[0.25485547]
GDX,[1.80994406]
GDXJ,[1.54225807]
GNR,[6.26555266e+12]
GOEX,[0.74864544]
GRES,[2.92836007e+12]
GUNR,[9.82470318e+12]
HAP,[5.07004322e+12]
IGE,[1.18047666e+13]
ITB,[0.17293245]
IYM,[0.53098961]
JDST,[3.60300908]
JNUG,[10.10703777]
LIT,[0.56803821]
MOO,[0.82068354]
MXI,[6.86871799e+11]
NUGT,[1.7769702]
PAGG,[1.05711616e+13]
PICK,[5.54151285e+12]
PKB,[0.15838199]
PSAU,[1.76692906]
PSCM,[0.8003713]
PYZ,[0.37193254]
REMX,[3.6434048e+13]
RING,[1.30592857]
RTM,[0.25660409]
SBM,[5.37190082e+12]
SIL,[1.49697951]
SILJ,[0.93553496]
SLVP,[1.27660703]
SLX,[6.36546096]
SMN,[1.47598254e+09]
SOIL,[2.13162533e+13]
UYM,[0.85573676]
VAW,[0.28345424]
VEGI,[1.99428275e+12]
XHB,[0.2467205]
XME,[1.1737692e+13]
