,Date,EMIF,FUTY,FXU,GHII,GII,IDU,IGF,INXX,JXI,PSCU,PUI,PXR,RYU,SDP,TOLZ,UPW,UTES,VPU,WBIC,XLU
78,2011-09-01,20.722366,,13.462535,,29.256002000000002,63.128712,24.542885000000002,11.575256,30.864887,21.41939,12.421725,30.211256,40.015366,152.163498,,12.131051,,54.247356,,25.220003
79,2011-10-01,24.241557999999998,,14.039497,,30.917578000000002,66.479965,26.459215000000004,12.667568,31.99864,23.367098000000002,13.123145000000001,36.062172,41.778015,138.388367,,13.29095,,56.951298,,26.409588
80,2011-11-01,24.049166,,14.271889000000002,,30.796184999999998,67.080078,26.289896000000002,10.857915,32.065773,23.274185,13.196594000000001,34.192485999999995,41.908932,136.596817,,13.465157999999999,,57.556847,,26.682394
81,2011-12-01,23.119265,,14.368047,,29.976776,68.833656,25.551075,9.455843,31.252758,23.808428,13.261885999999999,32.746124,42.763740999999996,123.97622700000001,,14.249088,,58.93654300000001,,27.265907000000002
82,2012-01-01,25.898155,,14.050842999999999,,30.413266999999998,67.056313,26.951071000000002,12.090848,31.565759999999997,24.060705,13.327430999999999,37.441475,41.576443,133.371994,,13.264954999999999,,57.33671999999999,,26.575109
83,2012-02-01,27.830370000000002,,14.172112,,31.188915,67.464706,27.906565000000004,12.985555,32.243027000000005,23.998028,13.623413000000001,39.922160999999996,42.516949,131.062851,,13.534882000000001,,57.700283,,26.736032
84,2012-03-01,26.961689,,14.27721,,31.444881,67.66890699999999,27.961835999999998,12.213972,32.471336,23.668976,13.763186,38.126095,42.415909,127.79823300000001,,13.71226,,57.89368100000001,,26.850981
85,2012-04-01,27.270190999999997,,14.269125,,31.134617,69.385727,28.048697999999998,11.245389999999999,32.144104,23.262543,13.742645999999999,37.607533000000004,43.252827,123.77716799999999,,14.186007,,59.470139,,27.578865000000004
86,2012-05-01,24.794037,,13.864901999999999,,29.823769,69.322311,25.853453,9.538062,30.743896000000003,23.01825,13.569314000000002,33.070071999999996,42.790199,124.414169,,14.229887,,59.571667000000005,,27.73354
87,2012-06-01,25.784498000000003,,14.244867000000001,,30.78557,71.375206,26.816832,10.539475999999999,31.991910999999998,23.948128,14.04804,33.639488,44.632903999999996,114.18235,,15.097153,,61.313213,,28.607468
88,2012-07-01,26.935349,,15.090701999999999,,31.244469,74.068848,27.617733,10.309644,32.10437,24.842896,14.498879999999998,33.538689,47.541985,106.69758600000002,,16.128989999999998,,63.580158,,29.599638
89,2012-08-01,26.440825,,15.024876,,31.418616999999998,71.14318100000001,27.762796,10.005937,32.244663,24.564566,14.282728,33.037983000000004,46.640926,115.496155,,14.752064,,61.231476,,28.374138000000002
90,2012-09-01,26.894138,,15.658451000000001,,32.012314,71.54287,28.407501,11.93489,32.868202000000004,25.582455,14.781543,34.996113,47.644721999999994,111.83341200000001,,15.143622,,61.460026,,28.405357000000002
91,2012-10-01,27.339212,,15.60085,,32.336876000000004,72.97434200000001,28.858790999999997,11.171515,33.179981,24.708212,14.787069,35.865974,48.289260999999996,108.48915900000001,,15.611757999999998,,62.894337,,29.108215
92,2012-11-01,26.852932,,14.876767999999998,,31.252384000000003,70.167961,28.407501,11.828183000000001,32.057606,23.950539000000003,14.360279,36.199406,46.677757,118.083977,,14.322714999999999,,60.497986,,27.861837
93,2012-12-01,28.221128000000004,,14.794479999999998,,31.869829,69.64379100000001,28.778209999999998,11.959516,32.135548,23.575685999999997,14.485802,38.938922999999996,45.848083,118.402473,,14.064905,,59.948643000000004,,27.54631
94,2013-01-01,30.242939,,15.701437,,32.750378000000005,73.73009499999999,30.115865999999997,12.264834,33.312740000000005,25.388189,15.175536,39.636340999999994,48.804809999999996,105.383781,,15.689535000000001,,63.722359,,29.181475
95,2013-02-01,30.268078000000003,,15.534669000000001,,32.670223,75.43624100000001,29.951072999999997,10.776423,33.082607,25.60874,15.192423999999999,38.69585,49.529861,99.69059,,16.548229,,65.19455699999999,,29.859554
96,2013-03-01,29.849085,,16.143385000000002,,33.832436,78.88916,30.626721999999997,10.219308999999999,34.257042,26.311245,15.783570000000001,37.248932,51.471432,89.697647,,18.045713,,68.179146,,31.191785999999997
97,2013-04-01,30.184279999999998,,17.160315,,36.020603,84.017601,32.035702,11.250387,36.796368,27.988220000000002,16.761932,36.905304,55.301295999999994,80.461128,,20.356699,,72.655106,,33.337585
98,2013-05-01,28.793221999999997,,16.505789,,33.91259,77.257202,30.165304,10.136158,34.487175,27.118965000000003,16.211105,35.024311,50.973675,94.156639,,17.366630999999998,,66.69854699999999,,30.320045
99,2013-06-01,26.228979,,16.606479999999998,,32.606106,77.503036,28.995271999999996,9.163286,33.352413,26.643339,16.160263,32.257095,50.730083,91.290138,,17.579826,,66.69854699999999,,30.279825
100,2013-07-01,27.121264,,17.490574,,34.885151,81.515221,30.945526,8.539652,35.630501,28.743484000000002,17.12702,32.871223,53.560741,83.04895,,19.262264000000002,,70.33740999999999,,31.916376
101,2013-08-01,26.643503000000003,,16.91181,,33.674263,77.192757,29.890089,7.5002580000000005,34.149291999999996,26.416272999999997,16.274504,32.318382,50.844116,92.842827,,16.976195999999998,,66.592308,,30.322998
102,2013-09-01,28.341253000000002,,16.937347,,35.799492,77.59770999999999,31.891209000000003,8.498075,35.671192,27.068224,16.410906,33.650642,50.803089,89.458763,,17.312222,,66.887337,,30.379915000000004
103,2013-10-01,29.552708000000003,20.809341,17.981422,,37.133942,81.262047,33.090179,9.537467999999999,36.859417,28.603163000000002,17.450613,34.914592999999996,53.57080500000001,81.69532,,19.142796,,70.238922,,31.828492999999998
104,2013-11-01,29.689207,20.389694,17.420578,,37.290459000000006,79.570305,32.735561,9.653880000000001,36.297859,28.503272999999997,17.355915,35.151866999999996,52.385857,85.596947,,18.281532000000002,,68.79079399999999,,31.212944
105,2013-12-01,29.117607,20.471979,17.498236,,36.796211,79.853645,32.879093,8.847311,35.956043,29.152575,17.769148,34.805099,52.41901,83.407257,,18.579449,,68.914902,,31.163696
106,2014-01-01,27.322613,21.189247,18.031511,,37.049614,82.729782,32.88068,8.762906,36.595116,29.072836,18.021282,32.485316999999995,53.681819999999995,79.266754,,19.920792000000002,,71.519836,,32.434292
107,2014-02-01,28.057554,21.89472,18.510145,,38.800315999999995,85.40255,34.395092,9.071525999999999,38.661839,29.29187,18.533197,33.036072,55.681194,73.01619000000001,,20.998032000000002,,73.893532,,33.55415
108,2014-03-01,28.974075,22.409304000000002,19.354286,,39.989792,87.571037,35.635715000000005,10.689437,39.832146,30.142736,18.845554,33.797951,57.504870999999994,68.198868,34.018166,22.481997,,75.657066,,34.391968
109,2014-04-01,29.276703,23.461046,20.057371,,40.902836,91.69075,36.157631,10.605267999999999,40.720261,30.191612,19.52177,34.119228,60.73970799999999,63.06305699999999,34.948906,24.608786,,79.138138,,36.142241999999996
110,2014-05-01,29.977055,23.285398,20.144693,,41.623219,91.038368,37.133015,12.980699000000001,41.176769,30.149343,19.278624,34.422142,60.630241000000005,63.620430000000006,36.122814,23.984198000000003,,78.556656,,35.749123
111,2014-06-01,30.521778,24.155258,20.83452,,42.620036999999996,94.359634,37.928726,13.869147,41.757774,31.256601,20.251234,34.385426,62.811241,57.688362,37.430873999999996,26.141117,,81.489265,,37.020496
112,2014-07-01,31.150515000000002,22.647495000000003,19.80015,,42.006344,88.358246,37.468483,12.924586,40.644371,29.793652,19.251223,35.440739,60.181725,66.40731,37.371803,22.841051,,76.420387,,34.797748999999996
113,2014-08-01,32.683079,23.801781,20.606174,,43.308411,92.984413,38.422977,12.737544,41.559059000000005,30.712466999999997,20.134235,35.892868,62.790588,59.758617,38.731861,25.288406,,80.352654,23.512007,36.510220000000004
114,2014-09-01,30.204702,22.93396,19.826431,,41.376595,89.85192099999999,36.817684,12.04549,40.432635999999995,28.883337,19.207514,33.466179,60.757725,62.226994,37.270435,24.208527,,77.558441,23.017895000000003,35.506347999999996
115,2014-10-01,30.660095000000002,25.10203,21.450338000000002,,42.321228000000005,98.194443,37.555256,12.952643,42.202728,32.76498,20.555785999999998,33.968586,65.75359300000001,52.990486,37.687709999999996,28.492207,,84.765396,23.154919,38.703784999999996
116,2014-11-01,30.344824,25.289421,21.538683,,42.253147,99.1838,37.529216999999996,12.569206,42.380584999999996,32.970295,20.661337,34.228813,66.516373,51.6269,37.865471,28.773342,,85.450645,23.191319,39.154915
117,2014-12-01,28.383139,26.030476,21.980412,,41.257458,101.747475,36.574726,11.839744,41.643749,34.34763,20.854841,33.42025,67.33916500000001,47.277382,36.951206,30.856043,,87.669128,23.030882000000002,40.831768
118,2015-01-01,29.143117999999998,26.765606,22.316246,,41.973339,104.805656,37.238159,12.635056,42.682571,34.265884,21.534958,33.079453,68.88499499999999,45.107601,37.286545000000004,32.535332000000004,,90.321449,21.778803,41.384525
119,2015-02-01,29.740067,25.152801999999998,21.755447,20.499342000000002,41.843815,98.518692,37.264587,13.122823,41.195648,33.582648999999996,20.319845,34.340958,65.898239,50.51215,37.072646999999996,28.579268,,84.958122,22.501082999999998,38.842548
120,2015-03-01,29.267853000000002,24.603767,21.043322,20.086769,41.938801,96.914459,36.859348,12.344271,39.932178,33.790215,20.177935,33.817665000000005,64.094116,51.169056,37.089748,27.683615000000003,,83.671257,21.949081,38.155525
121,2015-04-01,32.502022,24.828478,21.45322,21.351955,43.484413,97.079391,38.506741,11.790842999999999,40.679947,33.402725,20.007431,37.574146,65.012192,51.188969,38.583858,27.647070000000003,,84.174995,22.364368,38.611668
122,2015-05-01,31.263596000000003,24.915684,21.345188,20.882658,43.035404,97.46401999999999,37.986969,12.137908,41.187042,33.324638,19.820694,37.284465999999995,64.916023,50.233463,37.907101000000004,28.175209000000002,,84.14885699999999,22.796091,38.63763
123,2015-06-01,29.570774,23.232542000000002,19.805744,20.411747000000002,40.272296999999995,90.610939,35.784572999999995,11.612619,38.110058,31.945152,18.469078,33.64946,60.632576,57.101124,35.748325,24.460442,,80.351646,22.700483,37.495121000000005
124,2015-07-01,28.407866,24.692316,20.926659,19.810274,41.046383,96.76963,36.40456,11.687660000000001,40.68874,33.391009999999994,19.564224,30.78554,64.172943,50.820702000000004,35.635098,83.81527700000001,,83.36529499999999,22.49276,37.757252
125,2015-08-01,25.840885,23.865423,20.246046,18.567501,38.954239,93.35298900000001,34.47773,10.186838,38.782967,32.387619,18.920126,28.661751000000002,62.24625,54.274437,34.321362,79.05684699999999,,80.367882,21.244053,37.36422
126,2015-09-01,24.57091,24.252481,20.536444,18.155987,37.492359,95.251122,33.657043,10.093036999999999,38.888351,32.954746,19.510545999999998,27.364925,62.714656999999995,51.218821999999996,32.022324,26.801592,23.404761999999998,81.765511,21.144239000000002,37.809658
127,2015-10-01,26.201162,24.954609,21.214035,19.325426,39.663288,97.682579,35.102160999999995,10.196218,40.126671,37.189246999999995,20.284039,29.019696999999997,65.35112,49.725853,34.664913,28.261871000000003,23.759382000000002,84.15780600000001,21.278935999999998,38.572124
128,2015-11-01,25.408554000000002,24.413273,20.619673000000002,18.490993,37.956309999999995,95.750984,33.648117,9.877293,38.905918,36.9412,20.04052,27.913015,64.01396899999999,49.486979999999996,33.156219,27.054942999999998,23.732103,82.365135,21.131762,37.752186
129,2015-12-01,24.552896,24.750498,20.473370000000003,17.865170000000003,36.363121,96.062538,32.060276,9.905433,38.660011,36.471684,20.211884,25.869907,64.495354,47.496353000000006,31.533485,28.182228000000002,24.004883,83.359093,20.447781,38.157757000000004
130,2016-01-01,23.472824,26.105992999999998,21.134007999999998,17.134953,36.62048,102.35543100000001,32.595165,8.888713000000001,40.135418,37.87447,21.388773,23.563826000000002,67.314484,43.067211,31.138515,30.85421,25.358292000000002,88.097488,19.457447,40.458706
131,2016-02-01,23.76306,26.562737,22.031166,17.803097,36.807957,104.146072,32.685982,8.273411999999999,39.876835,38.409927,21.799568,23.876997,69.698021,40.489346000000005,31.2635,32.321377000000005,25.779099,89.66523000000001,19.345312,41.242584
132,2016-03-01,26.801464000000003,28.50613,24.028954000000002,19.046356,40.173607000000004,111.851219,35.501389,9.740664,42.855103,40.123371,23.168885999999997,27.578122999999998,74.869835,34.905636,33.584606,37.397152,27.425745000000003,96.330322,19.698555,44.199923999999996
133,2016-04-01,27.055424,28.154726,23.579744,21.025417,40.968159,110.310921,36.300602000000005,9.967852,42.667846999999995,39.488178000000005,22.983662,28.965809000000004,73.99724599999999,36.816643,34.832367,35.851433,26.931749,95.092026,19.392788,43.454871999999995
134,2016-05-01,26.447744,28.605927,23.756335999999997,21.380632000000002,40.94138,112.041946,36.164367999999996,9.939453,42.605427,40.551083,23.642426999999998,26.911764,74.803329,35.13456,34.994205,37.212921,27.608704,96.643372,19.468681,44.11002
135,2016-06-01,27.010075,30.555096000000002,25.122608,21.448292000000002,41.673435,119.59461200000001,36.745613,10.564219999999999,43.996483000000005,44.132801,25.508934,26.8452,79.322861,30.406822,36.360886,42.877342,29.848141,103.27265899999999,19.097109,47.089577
136,2016-07-01,28.475296000000004,30.564125,25.667706,22.391392,43.411194,119.292847,38.305622,11.359375,45.210460999999995,44.170345000000005,25.349672,29.43877,79.45079,30.576025,37.252296,42.062302,29.642689,103.130348,20.044069,47.157734000000005
137,2016-08-01,28.900578999999997,28.872184999999998,24.35813,22.831116,42.306903999999996,112.668015,37.641354,11.359375,42.921665000000004,40.857571,23.544241,29.457872,74.619576,34.159153,36.580436999999996,37.458611,28.037151,97.532166,19.934692000000002,44.542889
138,2016-09-01,28.373603999999997,28.772122999999997,24.255232,22.937166,43.429295,112.46615600000001,38.342521999999995,11.274179,43.332012,40.848587,23.829794,29.448324,73.90855400000001,33.273327,37.542839,37.868458000000004,28.101371999999998,97.204987,19.667603,44.325733
139,2016-10-01,27.865115999999997,29.258732000000002,24.646734,21.979,41.926743,114.199165,37.106266,11.454038,42.8396,41.360062,23.814264,29.961258,74.60996999999999,32.636326000000004,36.353794,38.432762,28.504735999999998,98.908836,19.484816,45.105339
140,2016-11-01,26.311915999999997,27.983023,24.21384,22.233598999999998,40.387978000000004,108.54326599999999,35.593227,10.44116,40.058403000000006,43.885448,23.210781,30.384871999999998,71.583611,35.502827,35.285378,35.084126,27.638161,94.417976,20.823963,42.659805
141,2016-12-01,25.877392,29.001755,25.154917,22.678272,40.994427,112.591125,36.017616,9.99625,41.353252000000005,43.449413,23.786409,29.518387,74.306404,32.20834,35.73283,37.294230999999996,27.310894,98.07482900000001,20.939362,44.320572
142,2017-01-01,26.856731,29.630786999999998,25.865097,23.554733,41.916592,115.099457,37.146648,11.590117999999999,42.166237,45.822483,24.578632,32.247364000000005,76.258133,31.551434000000004,36.658142,38.439602,28.320604,100.095558,21.153374,45.311779
143,2017-02-01,27.960558000000002,31.066021000000003,26.397026,23.774214,43.132095,120.77185800000001,38.166035,11.990114,43.976826,45.707809000000005,25.664095,33.953728000000005,78.990891,28.217134,37.789055,42.736301,29.848898,105.051331,21.208168,47.698055
144,2017-03-01,29.681786,30.843794,26.017075,24.178062,44.973774,119.81091299999999,39.578205,12.751081,45.012783,46.520088,25.777359,33.886241999999996,77.962639,28.187275,38.570583,42.034611,29.847013,104.135994,21.361784,47.274242
145,2017-04-01,29.485342,31.29628,26.255325,24.531549,45.286858,121.493347,40.158035,13.414489000000001,45.050114,49.482544,26.157073999999998,33.712715,79.453896,28.018071999999997,39.139324,42.50127,30.524038,105.693092,21.760859,47.995564
146,2017-05-01,29.447924,32.527611,26.790367,24.989782,47.202197999999996,126.4655,41.766602,13.151076000000002,47.793999,48.966507,26.831665,32.980038,81.75148,25.708944,39.887553999999994,46.820827,31.670871999999996,109.925278,21.268095000000002,49.982227
