ALTS,BTAL,CHEP,CPI,DIVA,DIVY,FLAG,FMF,FTLS,HDG,MCRO,MNA,MOM,MRGR,QAI,QED,QMN,RALS,RLY,SIZ,WTMF
0.0002474897116662107,-0.022739132361164496,0.0,-0.003735548762296315,-0.005488619350693771,0.002120336848631762,-0.0037335953765531655,-0.0013751730585845026,-0.009744212730357936,0.00463489352655214,-0.0043256559329234254,-0.004832573448214177,0.0,0.0,-0.006697981065549574,-0.013333408803661387,-0.005116025773282129,-0.0017103769673446538,-0.0037951145338079796,-0.0024460659418643004,-0.0016135912978378713
-0.0145930093347844,0.022739362464571304,-0.012942521109414431,-0.0014998682402881404,-0.004933476627244393,-0.0021158505327809095,-0.016763312363726177,-0.014558367643647247,-0.00449190622792672,-0.010611280883708885,-0.0015798435095717267,0.00034685753976657963,0.035,-0.015139347053498462,-0.0020228749128365577,-0.011010968973624163,0.0007911036413146732,-0.005763615668694605,-0.016000021523708913,0.0,-0.017778836686688376
0.008228422342515923,0.02637030139000053,0.002699568015473693,0.00037558798824467975,0.00840315768886407,0.0025444485305180058,-0.004959552610667014,0.003194206308418109,0.0061859020216994244,0.003963637289286992,-0.007120181178476981,-0.0006934394903676048,0.0024154589371980163,0.017355448925272497,-0.004054123428172289,-0.01265186261796542,0.0,-0.0098689483295098,-0.005483943997636892,-0.014711810981275516,-0.003996233356869405
0.005989574550656632,-0.01763229073214214,-0.021153824235189054,0.0033783308473953927,0.0017085283955695426,0.0025381233427875373,0.011838079531061366,0.004975110304481255,0.015063029043549375,0.008360349289779667,0.001992031953645679,-0.007980561381586499,0.024899598393574342,-0.0010833147488927169,0.003731375555450512,0.011788716405109909,0.0027667942374508506,-0.011712060236306032,-0.004707711562469089,0.0,-0.010148783988790348
-0.01240386239824854,0.02974353841960807,-0.017681717364215834,-0.0026187053656105746,-0.02666296776394407,-0.008438844980873288,-0.012623263392356915,0.011287128306776258,-0.025136194993988958,-0.011975993822442792,-0.004373733243531029,-0.002798153874702062,0.0,-0.007047747656719512,-0.0037175041513329422,0.0,-0.005518320417769553,-0.01487632789273582,-0.029562474610817374,-0.03276652705240453,-0.008822053080538475
0.00042693712538295967,-0.007470105280209052,0.01319996168139325,0.00150039235446366,0.01666679203082419,-0.003787270453030192,-0.0012473245162980275,-0.004699337810279038,0.01273694093364045,0.006293747573136679,-0.0003994181877804722,-0.0024553611952015377,0.015282131661442029,-0.0038220795337965564,0.0030528741675167645,0.0,0.004359853710607325,0.0007676256180434107,0.0036553980783376994,-0.01114927101200682,-0.009862862652894369
-0.0034399644239271354,-0.003010460576037829,0.0015792302138106131,-0.0011236563548429712,-0.015552779881251413,-0.0046985939923658605,-0.016858985749943968,0.001967312427262916,-0.006748231562386321,-0.0027796899228495577,-0.003196091318085182,-0.00773557971047742,0.0683133925125434,0.004110577734808906,-0.0006762631696703786,0.0,-0.00039461526012376537,0.0,-0.009712502491380998,0.0,-0.004859091651516139
-0.00302341932597893,0.006542520090382971,-0.0031533611649999967,0.0,0.011955670568644905,0.0015878815534530364,0.009844139139926449,-0.00962109894253063,0.008029317698396278,-0.0013938127369116534,-0.0016033129479700006,0.00496107985905313,-0.0317919436416185,0.001637679531404002,-0.0010152718030823245,0.0,0.001973935264913604,-0.00025570620109891966,-0.0004087429666754559,0.009106721990751096,-0.0017090519420656987
-0.005559918461472794,0.03950000835752192,-0.011466989490193737,-0.0029996212892209953,0.0,0.0047133803931147964,-0.04150923594666508,-0.014076063668546888,-0.040104193414736734,-0.024424255327341424,-0.012444736947191486,-0.0024682767005016213,0.02238809785030212,0.007629355581919561,-0.00914631639971482,0.0,0.0,0.002558424996640611,-0.03843023302454456,0.0,0.0017119778010513589
-0.00015225391189749649,-0.018759048860599745,-0.007200019417341181,-0.007897748936088201,-0.03248957059598544,-0.012282473586770629,-0.004921259808350725,0.00020108691468901535,0.0043088761272705054,0.005960893744903796,0.001219395883302532,0.0014139133894431669,-0.0025547445255474557,-0.005137878019139427,-0.003076914567406708,-0.02735550109960139,-0.0003939933254822,-0.00102050280182016,0.0034015170844123185,0.006875805758487329,0.004394546053638548
-0.004168544171963517,0.007352926702615642,0.004431896971380776,-0.007960581094314792,0.0,0.015112196776488791,-0.02637655959617177,-0.0050261213460173655,-0.0122670656017939,-0.01635463522029997,-0.006902103127098568,-0.0014119170610058275,0.00658616904500561,0.0,-0.008916330209933822,0.0,-0.005912548959867957,0.006640929239481657,-0.024152296782320545,0.014938156209987147,0.008993603984909813
0.005105031020832386,-0.008759097201215921,0.014440472622867953,0.007642427149244609,-0.006541581679318381,-0.0017438976249695222,0.013207001772024956,0.0022226417971998574,0.02091359257947376,0.007711012175015202,0.007359046143970759,0.0035347477398486077,0.02290072700836052,-0.0032616692934269434,0.006228321033357461,0.0,0.0003965733011576761,0.0015224389488187092,0.008684088931167809,-0.0050462991990622074,-0.006745330249067558
-0.010157873599658215,0.013254720763414595,-0.0007908241126981765,0.003412882337654268,0.022826949272564283,0.017512360126042792,-0.0006685835439610273,-0.02137101832388193,0.00031522483445338775,-0.0007173674122588358,0.004464177912893197,-0.0021133641412835608,0.06574275286932309,0.00518119976347801,0.002063362024434277,0.0,0.00039629554083539086,-0.013934890055478872,-0.0008610299434860096,-0.002113229078613681,0.003880693762056744
-0.0038479035401714056,0.02228682439187639,-0.016224804989461758,-0.007936512851029759,-0.006008393150913534,0.0004188712136194888,-0.017034541031037194,0.019777524085332447,-0.00724639606395738,-0.007657404201031606,-0.01090908399969492,-0.014472256925228572,-0.06302100700233401,-0.0024417458976658877,-0.010638389085905049,0.0,-0.004358126604467579,0.0023124923196953034,-0.018095678147684476,-0.010165183813418813,-0.003382493181789159
-0.009065233825264836,-0.0009478591358189816,0.011665332788780871,0.0011429191599549905,-0.017702899491024368,-0.010046075786089074,0.0044430896349078215,-0.008484831677558194,0.002764436390548125,0.003617061040484833,0.0053104664896581185,-0.0014327593726780614,-0.011031992882562321,-0.01142233287937544,0.005202958721489175,0.0,0.007162754515673662,0.003994066498573504,0.009214796090750987,-0.017116045480699685,0.0036363927618537593
0.014033231934797205,-0.026565426399096,0.007952263335100317,0.010654496096896206,0.05494477863228872,-0.0038900050238218436,0.07927850513235911,-0.002648729986972359,0.010830418085370191,0.014656525218741018,0.009345845251316705,-0.003228016745830919,-0.061173117626012324,0.002475891272371692,0.0041408224489166865,0.0,-0.0015804120872242632,0.014623018732208653,0.04953770601569545,0.0,-0.009903387292533814
-0.0012839063620344769,0.012183277137558984,-0.017751428470206578,0.002635466522569488,0.0,0.01829525921850635,-0.006935698152167595,-0.007150190740202763,0.005952467389014204,0.00284146743471356,0.006441240666269572,0.00035976539513083285,0.04177845917976236,-0.006311672670108525,0.0017181574348488098,0.016145816187002122,0.0011872053676719749,-0.003792817832195696,-0.0024896662526080983,0.0,0.004635286963096625
0.009514134139897984,-0.0284064465203232,0.0040160525518754455,0.001126648600347374,-0.0008331299606922555,-0.0012090457950814234,0.022539681690356653,-0.0051440392194131495,0.01650567963675469,0.004958728599440283,-0.002400016455386237,-0.0075539198561517095,-0.002943340691685,0.0,-0.001029063030295067,0.0,-0.0039525116740411325,-0.001776584012596393,-0.0033278849897276264,0.0,-0.0012141577916197342
-0.013499982120707871,-0.001486557874296716,0.00599998258245149,-0.0011253806917661381,-0.010425312561496591,-0.0041734619176450796,-0.0015522143133056144,0.0035160895615745447,0.0012256024487992394,-0.0007049654800939528,-0.006816392446597071,-0.0007249299014584586,0.009594132841328377,0.012151481205762416,-0.002403901858015666,0.0,-0.0039682764789771285,-0.011441913251501859,-0.009599419218964518,-0.02568567808818798,0.0048626357770370846
0.007358832965315748,-0.02630270079762999,0.0023856389225977983,0.0033796381626775914,0.0080066658985474,0.0012573164642461039,-0.006529887229977701,0.008862308399643795,0.016523980018103488,0.002116222496740006,-0.0008074614323046327,0.004715261071139279,0.019005774159145717,-0.004365635380529096,-0.003786607437874669,0.0,-0.002788840308719406,0.016718193454484626,-0.011377846321328116,0.024575559632509285,0.002661452603565045
-0.010380566198679143,0.01783883585319668,-0.008329964137253362,-0.0093563098437115,0.0,0.0025115189465222685,-0.040375564285447724,0.0034729083034474558,-0.028597391830941288,-0.011966288107105951,-0.003636306258335301,-0.003610036762749601,0.011477833984140342,-0.006851141260279546,-0.00898404107766599,-0.0029216258549573074,0.00039950259638219237,-0.004047401871410147,-0.027280501307537768,-0.016136109899694658,0.006756799143637773
0.011395916031225958,0.0030045312032482533,-0.021200059413193216,0.0045335255109074865,0.0,0.0020876673706997136,0.02217860839210894,0.004682455774917404,0.029439278410877318,0.010211320762305371,0.008110342075990094,-0.00036235192440816944,0.010283652117600921,-0.00993373689883889,0.007322095661311494,0.0,-0.002396179813777395,-0.010414231757680938,0.011831704046223976,-0.030141845307705892,0.008149606920822948
-0.0023048759381186536,-0.0009984936388758505,-0.028606416771664225,0.0,-0.03260873672393245,-0.018583291451029424,0.0012764851509441974,-0.024113539468034646,0.0024080675693210155,0.0002350595028285003,-0.0020113042462333464,0.004711842837395887,-0.03685500175500175,0.0,0.003461435265737807,0.0019021443930735554,0.0012009473481792905,0.004363576855983703,0.0,0.01873866630432655,0.0011887545176981929
0.002053406745148192,0.00749623735703543,0.03407659605504725,-0.0003761144595713178,0.0,0.01426505723510021,-0.0009560426501303948,0.01993357596989397,0.0018015808615890574,-0.0049352553660471634,-0.0016122779538018546,0.007936503595014443,0.0021865523984493022,0.0,-0.004139358752784846,0.0,0.0019991915186314945,0.003833338845834157,-0.006063001889851594,-0.002243203129510929,-0.008311696552745362
-0.013575755606400126,0.029265820081907087,-0.019121222113329502,-0.004890903875035908,0.0,-0.0033486044543760466,-0.012759333091419871,0.003257366830106495,-0.02697844236717885,-0.01322627190329864,-0.012918763824588744,-0.0028632867675208247,0.027272727272727268,0.00585260064282549,-0.005195749664673928,0.0,-0.0007980487251508854,-0.0056007931022488576,-0.03137267041126825,-0.02787765287769784,-0.0009577364800078596
0.0,0.009638616820773192,-0.007051079154706707,0.0007560943531727654,0.03370790905584889,-0.0008400735304604522,-0.03844906015692722,-0.009943233853538291,0.0027726838994390412,0.0028723377020377343,0.0049079252845333175,0.0,0.006017699115044308,-0.0005541934378279422,-0.006615549241472815,0.010261648249450295,-0.007987266045924316,-0.003840100050315115,-0.004498739423289778,-0.016651294326952018,0.00719075369974247
0.0002596821764486532,-0.017661137193781516,0.010025118161629208,0.0037779250300097344,-0.03135463868114866,-0.01807476831229319,0.044313352553232266,0.0022546138986445515,0.013210638594609652,0.007159663993326294,0.0012210096037221251,0.008973496501009941,-0.02779736101337087,0.0005545007384984889,0.005608180098612572,0.0,0.003623229664443871,0.007453007460886694,0.023045746836189263,0.0,-0.005235597964719092
0.01595657107884845,0.004859093555221717,0.0,-0.0015053976207248894,0.0,0.018082430084799626,-0.014234914647795397,0.006952980852408703,-0.005732542572040992,-0.002598985713545348,-0.010162685164425372,-0.0014230751138828992,-0.0003618530713664904,0.010720006679252835,-0.008016763547001572,-0.03809041046139894,0.0,-0.0020782993607870023,-0.017225880116493168,0.004233301975540915,-0.00023922975501770684
-0.02283317665230815,0.05029009164046267,-0.008684963238224389,-0.008948230414202236,-0.0004314102377216578,-0.006003458301987538,-0.06531007741942363,-0.011372926918453008,-0.04124682163132092,-0.02494641783535569,-0.002321712650493744,0.00448418962389069,0.02534391653352952,0.0038462661072955593,-0.005408760810910445,0.010190773009895352,-0.0008022508734904258,-0.00231313584659519,-0.031518016950675916,0.012646416861826559,0.0011964349979405142
-0.009824493352738007,0.02716399550608462,-0.014184357199854104,0.0049448319341758255,-0.06735754275230964,-0.007765212148369994,-0.03335680991674432,0.024445340430791086,-0.014977570471088785,-0.009259249934089105,-0.0037452929765203523,-0.012164583018573328,0.01765536723163842,-0.017515268581428208,-0.008164677751889797,-0.0047897858537879175,0.00401443428320531,-0.0020607096764148096,-0.0252218284510661,-0.07169291990319511,0.010038242148388504
-0.005363729352820579,0.003137579346756957,0.013542154099727076,-0.008327013421570491,0.0,0.006956438844282045,0.01743547330523894,-0.008822925268416406,0.008411506173926045,0.004918892875094135,-0.0020886296910585782,0.002897467568630104,-0.02012491325468431,0.005849667846948557,0.0010736833528419351,-0.010160365021105615,0.002798876233598826,-0.01522982823418034,0.007666518316162938,0.039860538116591834,-0.010175005018034259
0.009706300280678664,0.011617460439215929,0.00208767660973943,0.005343415147436641,0.0,-0.0010793764858902015,0.012852636857359769,-0.004653028191363068,0.01026640744623329,0.0053841370121102934,0.0066973837146424905,0.012278804905934209,0.0042493271954674935,0.0,0.003217704680676957,0.0,-0.0007974527434363097,0.014154693127409206,0.02472640133310276,0.0,-0.011953180452812148
0.0005337768940669842,0.014134332025372431,0.02291664225513565,-0.003037134663433975,0.06481484132449766,-0.006872755290691656,0.0204441423063186,0.003861788303298787,-0.026675332184989305,-0.010467391246198759,-0.008316012949092308,0.008562263718966746,-0.04548663450329216,0.0,-0.005345640442189546,0.0,-0.0027932919081070768,0.01731717186505127,-0.0009279206909196646,0.009583085309866629,0.016694841986823736
-0.016012729390164602,0.014372829669533266,0.0004072897474455004,-0.0015232909573072936,-0.06565214077548558,-0.019411482538182933,-0.028324737895357367,0.005669131961001196,-0.003914981083281272,-0.009840181645662702,-0.002096426636473228,-0.002829857916553512,0.031030661248614692,0.01440048643364731,-0.003941277610713529,0.0,0.0,-0.007622049871756116,-0.012076358461177486,-0.048410109159943066,0.01832461752459997
0.005966918695235997,-0.01975096822676518,0.006107474561423449,0.0026698065711178052,0.0,0.0163337823895272,0.04017065631109274,-0.010871729366257351,0.019980229544670283,0.013664540829871785,0.01008406467690227,0.012415785448174793,-0.03081336438552492,0.002729990371080427,0.008273417872227809,0.0,-0.001600649444829859,-0.003072058394476169,0.01692526271188443,0.0,-0.0018696558181576558
0.011054370398718287,-0.0074463223268435765,0.00849868202388267,0.002662541890312413,0.0,-0.009957223591336344,0.02221465901378184,-0.015265598936527106,0.004784782781146655,0.00612759941223781,-0.0012479397132426561,0.004905339441582175,-0.0081330502082459,0.005717256936238882,0.007491942509882447,0.0,0.0048096062580592095,0.0012840523093201705,0.010171205444209292,0.007481396881865212,-0.0009365304896692018
0.010399788377126207,-0.039717575290004345,0.030497543926750026,0.003793586329726637,0.09818503979776842,-0.0017644931746221399,0.036442591751708636,0.00020669806669631097,0.006743674311530279,0.013154674100107441,0.008329782830526542,0.008019573656276724,-0.05665303764442778,0.007038532071581725,0.0056657081703995115,0.020529315380106303,0.0003989056461972337,0.005129541344726726,0.03890147437113537,0.0410891068767768,-0.009608606020793112
-0.0016097994278975534,0.0013787568471298056,0.007788139678295064,0.0015117384663430012,0.02542387102317373,0.007512147749228369,0.019354942281356563,-0.00785292433688526,0.007301671458328255,0.0031256705877409463,0.005782783940664565,-0.007263942912803093,0.000790241042680288,-0.0026882703087425905,0.004577495983285028,0.0,0.0011961993273698105,0.008930731186367129,0.009251125355240848,0.0,-0.009228600075043844
0.005313427975681054,0.0032124548172954765,0.00038643661238026313,0.004528369688381119,0.0,0.0,0.009177103668271906,-0.0016662649166863405,0.005042494540794668,0.0009587350544846381,0.010677661543490995,-0.0020906381512691423,-0.004737504934859789,0.0,0.0063090921520928605,0.017787293935453283,0.003185959506695754,0.0010117127412585332,0.019642048232050315,0.019020398524945442,-0.00023882980864159693
-0.016224172791451226,0.0141810756266322,-0.0011587062808054347,-0.006386222914087125,0.0,0.008771983039496611,-0.01850121914070601,-0.013144237632967536,-0.002822208579910368,-0.005747045413989624,-0.006501400964569769,0.004190001162693649,0.0158667995187148,0.0,-0.005572886341045601,0.0,-0.0027788763219726773,-0.013390585606348905,-0.01883552158282431,0.0,0.0002388868619451222
0.016090574435154142,0.000902202784883168,0.0,0.008695714450796395,-0.008264704464427435,-0.0008261110793099862,0.019489035787645517,0.017759079741555828,0.01199304096706434,0.0028902295488785795,0.01063382400346499,0.0020862068881414226,0.002733268147861425,-0.004582170880576048,0.010507858531968542,0.0,0.0063694632555958385,-0.00027853641059668585,0.0061080777712908775,0.0,0.002388397031960118
-0.006181671402475757,0.011716933098518484,-0.04640377153203798,-0.0011245024987944724,0.0,0.0016970567556590288,-0.028517784658752775,0.002284971846654672,-0.004982766038747454,-0.002161364622037381,-0.002428123242683096,-0.010409387990351038,0.00311526479750786,-0.011643673812627814,0.0006933053750558795,0.0,0.004351190341076213,-0.0005162522003899048,0.004185163211023132,0.0,0.003812270667861375
0.0018528743817755608,-0.031625830548256385,0.016626149344196584,0.004878073708016489,0.02250015794931004,0.009122499368548549,0.024516161084967087,-0.009533686824873324,0.0021909388397827047,0.010589621388335685,0.0073022642229133815,-0.008765817923520247,-0.0236801242236026,-0.0021917206416077984,0.0027709824628222076,0.0,-0.00236310879700198,0.004131258420305162,0.014285765087920385,0.0,0.006408707162702339
0.013553575401530404,-0.029438845302379876,0.0195452568607317,-0.0011202270339024376,0.0,0.0013774509285035545,0.0201512824888426,-0.010253245067792538,-0.00281081338889425,0.0035723123275002576,-0.00040278568042734144,0.009904484984327196,-0.035785288270377684,0.0019219926167010726,0.005872176341432294,0.0,0.003947910555280377,0.016456560604957194,0.013230715137155357,0.0,-0.0077830614311338265
0.0015379909266565995,0.014691959340735113,0.003912351804542175,-0.0011215981853543583,0.02241241526970009,0.006362371203197943,0.009567815462466286,0.010570880798545205,-0.00657693389614667,-0.003559596337622444,-0.0008057737352964735,-0.0014009996078675484,-0.0012371546391752007,0.0,-0.0020604212458763048,0.010766758432698836,0.0,-0.004047359479211182,0.013900820757255206,0.0,0.020917576267348897
-0.006558890660464003,0.03456327131947592,-0.03585348346621507,0.0018713909791550855,-0.012355465057431386,0.0008544021976893976,-0.04035474133257657,-0.006276119965405522,-0.00378301408508251,-0.00833530740105775,-0.012903225017242042,-0.0038583562998653954,0.050371678380333434,0.004110711167055924,-0.005161758501084622,0.0,0.001966133121756109,-0.0035561638124297756,-0.012463662628031029,0.0,-0.016763710951591813
-0.0026198263867576073,0.016704281061222317,-0.008892415707814398,-0.0029884261169982078,-0.00040357265222007113,-0.007255650477085144,-0.0095571183487647,0.00842098985507506,-0.009462142457660286,-0.0038424771045593577,-0.002042474497262118,0.002112616544024945,0.029874212662177237,-0.0008187372950455705,0.0,0.0,0.0007849736748526129,-0.005862657835756401,-0.0037863391976813,-0.021931917872141854,0.002604830324522823
0.003940383858146261,-0.02797511541917229,-0.02528553076347664,-0.0026227154248837548,0.004440803403573955,0.004729163827383075,0.0,-0.018580368259933044,-0.0006708314418441263,0.0024108390202450887,-0.004502690094276233,0.010541201338368026,-0.006106869995920998,-0.009287083514197915,-0.0013835215010696866,0.0,-0.00313723310488434,-0.0005129428368444468,-0.002956083326102389,0.003339790235676957,0.003306500863966201
0.003610317831410653,-0.01644586148097467,0.013807533957076346,0.006010492599828371,0.0008038534104449911,0.0007273226263316314,0.02187198381304369,-0.00340348437871492,0.017583072835608917,0.009619823987706446,0.005756544923757528,0.0041723789329968595,-0.02150541392068302,0.012407048220144731,0.0034637369029753787,0.0,0.0023602798785651905,0.005900445865920806,0.008470922315514577,0.012838705999110559,0.0037664776540156392
0.006830392327933435,0.00510915257879035,0.0,-0.00037337077568635427,0.016064154983131056,0.0022662041879370023,0.01353484043853012,-0.0010673064726281472,0.002199263286995861,0.0014294960644552748,0.003270738948124581,0.000692616965468914,-0.013343838304552623,-0.0016340744544757438,0.004142249573790543,0.0,0.003924669425136164,-0.00025504442642590235,0.010079659505294328,0.022065775683839228,0.001172584894721229
-0.01087511096735155,0.015249452699251641,0.0,0.0007471352166716108,0.003952544459015508,0.004308898625946602,0.009316640137173036,0.026923133247239512,0.002821194572774262,-0.004519668338641772,0.0028524893142911852,-0.002076170016257577,-0.014319730084317063,0.0016367490242446502,-0.0003437576717546192,0.0,0.0003909128439144937,0.0005102189813590671,0.0041581729270816535,-0.0064309141019751066,0.0046849432439737895
0.00026163456922635703,0.011379193241025666,0.0,-0.0014931548447746105,-0.011417275146793448,0.0025062473388666865,-0.03353840067460873,-0.0016645946907770078,-0.010003170886462815,-0.0038231961765870476,-0.0028443757628219065,-0.006588100820555637,0.043179941760293016,-0.0027234108772553247,-0.002751112182489265,0.005660397307016065,0.0023446794010161987,-0.002549740543510425,-0.0033125247495096963,-0.012944938185156648,0.0013989966846092699
-0.0047105895981318134,0.028352908157631567,-0.02723900657990296,-0.0007477321235693004,0.01923668586478377,0.001271155094466619,0.008342847829885973,-0.022092591483956404,-0.010988168889538266,-0.009594612305458598,0.010187444176250051,-0.00977304710620381,-0.015473849129593853,-0.005734654987454453,-0.0037930347201371962,0.0,-0.0019492696602476849,-0.0012780756229771402,-0.008724736697963366,0.007962529274004594,-0.007450570353208083
0.005784913514439985,0.011816178158841605,-0.019940546179217745,0.0044893668002370535,0.004853616190343908,0.0,0.022475366779549717,0.0215260730165734,0.023500218836429457,0.014531402079608225,-0.00040339479831610914,-0.0021149210852740657,0.04047147188717203,-0.0001461247507669991,0.01107646875609558,0.0,0.006249956436361221,0.00015135532987898723,0.02682331811504786,-0.0065056226765798355,0.003284105042381832
-0.012022048676214477,0.0047577877771853615,-0.0069263433445142745,0.0029795603987172,-0.008835677812842302,0.003258619439729859,0.0003096485765273149,-0.012518300371463276,0.011566176182523952,0.0014323024303079974,-0.0008071151826984157,-0.0038855435056629056,0.010951661631419907,-0.0005500761407687384,0.0017117970998356536,0.0,0.003882009884199001,-0.0033334678867823174,0.0014800423115569961,-0.0074836299103662315,-0.007715706548884531
0.010615945954507232,-0.031855429844669304,0.03748899164065517,-0.00148539251856597,0.03209212528845132,0.006031997696663067,0.029712371798081182,0.010986704514226713,0.020395622767826603,0.006197790819249007,-0.0012116507157364945,0.014184375993209168,-0.049682443033246204,0.0063307242455750935,-0.008885945593813813,0.0,-0.003093559322166834,0.002315444126349589,0.007371013353567375,0.0,-0.007304384080055031
0.003676386342045253,-0.005780252642553095,-0.002100792023664962,0.0014876021917321714,-0.0019195105668464718,-0.0004192768548221667,0.008415648539967534,-0.017763790672463982,0.0018170925294584952,0.0028430553034572,0.00889613590810796,-0.0017482666946225026,-0.008647877018558191,-0.011214323269307623,0.009310438080716474,0.05152742116281138,-0.003491117926181833,0.0023101757229109037,-0.0048779376113963395,0.007068897599853659,-0.005459283632658587
0.005703724725099634,-0.021466988557306242,0.0008421028328853923,0.0022279747099245057,0.00461528664462866,0.0004194527216400426,0.00894198260928486,0.01531909940575146,0.003022963611581898,0.0023623333081924324,-0.00040080788992909666,-0.0007004822541451705,-0.0015860032349724388,0.0,0.004099724164419563,-0.018004868405630262,0.002335552531166503,-0.007938714479805625,0.002859332119560512,0.007955076838789184,0.0009545362794233789
-0.005151038547278112,-0.009597815631257904,-0.012620999194946551,-0.0018525941040751536,0.0,0.0020963842741108336,0.0017723550400287758,0.002514660894083661,0.0015067417195159874,0.0011785254758156756,0.0012028247100619855,-0.008412241268699562,-0.01826850675138993,-0.0016598396585484625,-0.007145258514158824,0.0,-0.00427192819128881,-0.0012905875747416212,-0.004480499307413811,-0.004178272786524005,-0.003814899156815408
0.0018305576920847528,0.0059990719770040574,0.002556533696250498,0.0011136119457465711,0.0,0.002092127247532073,0.003244231377564861,-0.010869495317936682,-0.005416552131271278,0.004001837933157743,0.007208642449487924,0.005655714665996403,-0.004854328675336919,-0.0052646329905236475,0.006168623332829103,-0.0004955284916967413,0.0023402258303690704,0.002326108251005457,0.009001633177094263,0.0013985547133540976,-0.005744361676140695
