Name,Riskiness R
CBND,2839161427415.7705
CORP,25301793540.731773
GSY,1.67939199071937e-05
ICSH,1.8889867226122476e-05
IGHG,1501050812081.0933
IGIB,3666785298397.1587
IGIH,0.0004442848499099113
IGSB,2.2255978579837127e-05
LDRI,3156539623293.6587
LQD,1561282109361.959
LQDH,2408196821044.7466
PFIG,2733820899953.8994
QLTA,1220052877305.7166
SKOR,2386468429154.5107
SLQD,2288067127536.3467
SPIB,1983552051680.018
SPLB,0.00045653487081350944
USIG,1822094816835.655
VCIT,1564032906064.1934
VCLT,0.00033893435428830447
VCSH,2887746473819.663
