Name,Riskiness R
AGG,[0.03281733]
AGND,[1.54906806e+11]
AGZD,[0.06496447]
BIV,[0.04740216]
BLV,[0.12307795]
BND,[0.03614434]
BNDX,[0.02219629]
BOND,[0.03063956]
BSV,[0.01494417]
BYLD,[0.01779531]
FBND,[0.02153658]
FCOR,[0.02677215]
FLTB,[0.01024049]
FTSD,[0.01662881]
FWDB,[0.02788192]
GBF,[0.03904564]
GVI,[0.02356225]
HOLD,[0.00484956]
ILTB,[0.08874402]
ISTB,[0.00694313]
IUSB,[0.02036289]
KCNY,[0.26446687]
LDUR,[0.01166977]
MINC,[0.00647371]
MINT,[0.00134025]
NEAR,[0.00213906]
RAVI,[0.0042838]
SAGG,[1.15297022e+12]
SCHZ,[0.02857044]
SPAB,[0.02902276]
ULST,[0.00456567]
VBND,[0.04873932]
WYDE,[5.36175214e+11]
XMPT,[0.04303437]
