Name,Riskiness R
AMJ,[3.6258203e+12]
AMLP,[3.46267254e+12]
AMU,[4.39251962e+12]
ATMP,[4.6411197e+12]
CHIE,[2.83765981e+12]
DDG,[6.10837281e+12]
DIG,[5.57392737e+12]
DUG,[9.33809558e+11]
EMLP,[1.05411875e+12]
ENFR,[1.26601533e+12]
ENY,[9.08357669e+12]
ERX,[3.27893765e+12]
ERY,[1109.96426951]
FAN,[2.18989043e+12]
FCG,[6.79885966e+12]
FENY,[1.58844607e+13]
FILL,[7.51526784e+12]
FRAK,[2.98290927e+12]
FXN,[2.1269521e+12]
GASL,[6.40321968e+13]
GEX,[2.41358076e+12]
GREK,[5.25174047e+12]
GRID,[5.72530804e+11]
ICLN,[4.90954062e+12]
IEO,[1.90673447e+12]
IEZ,[3.14921409e+12]
IXC,[6.69676362e+12]
IYE,[2.35437748e+12]
KOL,[2.37455529e+12]
MLPA,[2.68161653e+12]
MLPC,[1.6185824e+13]
MLPG,[2.47267173e+12]
MLPI,[1.45124954e+12]
MLPX,[8.39373838e+11]
MLPY,[2.40352371e+12]
NLR,[1.81143368e+12]
OIH,[6.61958646e+12]
PBD,[2.14991631e+12]
PBW,[3.30194621e+12]
PSCE,[4.49190462e+12]
PUW,[1.09606361e+12]
PXE,[5.00761982e+12]
PXI,[9.30656079e+11]
PXJ,[6.37372853e+12]
PZD,[2.68912041e+12]
QCLN,[7.28793421e+11]
RYE,[1.82598258e+12]
TAN,[7.72248233e+12]
VDE,[2.70405434e+12]
XES,[9.04946102e+12]
XLE,[1.0010983e+13]
XOP,[2.05256596e+12]
YMLI,[2.20695565e+12]
YMLP,[2.62475209e+13]
ZMLP,[4.76029463e+12]
