Name,Riskiness R
CQQQ,[0.34419874]
FDN,[0.12014724]
FTEC,[0.09365377]
FXL,[0.14390468]
IEUS,[0.43433806]
IGM,[0.0911619]
IGN,[0.16208228]
IGV,[0.09948667]
ISRA,[1.76524413e+11]
IXN,[0.09551082]
IYW,[0.10516421]
KWEB,[0.4513841]
PNQI,[0.14280998]
PSCT,[0.10226751]
PSI,[0.11022424]
PSJ,[0.1131164]
PTF,[0.22566464]
PXQ,[0.15917374]
QQQ,[0.0929411]
QTEC,[0.09701578]
REW,[6.78829605e+12]
ROBO,[0.22412647]
ROM,[0.21543938]
RYT,[0.09117084]
SKYY,[0.09214096]
SMH,[0.11013281]
SOCL,[0.22005262]
SOXL,[0.38027269]
SOXS,[1.86970204e+13]
SOXX,[0.12876338]
SSG,[5.06033999e+12]
TDIV,[0.13362497]
TECL,[0.26336424]
TECS,[8.05454203e+12]
USD,[0.27298929]
VGT,[0.09626683]
XLK,[0.08482606]
XNTK,[0.09769195]
XSD,[0.14899054]
XSW,[0.12620314]
