Name,Riskiness R
AGF,[0.82695082]
AGQ,[3.95104999e+12]
BCM,[7.03629676e+12]
BDD,[6.4739653]
BNO,[3.9377857e+12]
BOIL,[1312.50506071]
BOM,[0.95079274]
BOS,[0.60670778]
CANE,[1.52483783]
CORN,[1.88801727e+12]
CPER,[1.98383463e+12]
DAG,[1.65929504e+12]
DBA,[2.1496822e+12]
DBB,[1.26338514e+12]
DBC,[1.53690523e+12]
DBE,[2.32844665e+12]
DBO,[1.92285251e+13]
DBP,[1.79462666e+12]
DBS,[5.3308314e+12]
DDP,[0.26722077]
DGAZ,[0.75131225]
DGL,[4.11537405e+11]
DGLD,[1.60907411]
DGP,[9.1990718e+11]
DGZ,[0.63562611]
DJCI,[4.16543237e+12]
DJP,[4.23637381e+12]
DSLV,[1.53700702]
DTO,[0.28554754]
DYY,[1.96174663]
DZZ,[1.08106285]
FTGC,[7.9525328e+12]
FUD,[3.40437762e+12]
FUE,[3.05938312]
GCC,[7.81985564e+12]
GLD,[2.44546279e+11]
GLL,[1.4371355]
GLTR,[6.98458451e+11]
GRU,[1.79586007e+12]
GSC,[2.92116689e+13]
GSG,[1.70312051e+12]
GSP,[1.31225104e+13]
IAU,[1.65362779e+12]
KOLD,[0.42894291]
LD,[1.12566555]
NIB,[8.04492349e+11]
OLEM,[1.07617654e+13]
OLO,[1.03489095e+13]
PALL,[1.52975274]
PPLT,[4.46493101e+12]
RJA,[3.48514128e+12]
RJI,[4.52332436e+12]
RJN,[3.00395321e+13]
RJZ,[3.686012e+11]
SCO,[0.37088137]
SGOL,[1.61338272e+12]
SIVR,[4.60869423e+11]
SLV,[5.34990998e+12]
SOYB,[3.80881521e+12]
SZO,[0.17650815]
TAGS,[9.0618311e+11]
UAG,[1089279.49435833]
UBG,[2.5121027e+11]
UCI,[9.76072897e+12]
UCO,[6.55939316e+11]
UGA,[3.41285519e+12]
UGAZ,[2.46686897e+13]
UGL,[5.19783717e+11]
UGLD,[1.38681778e+12]
UNG,[2.39729416e+13]
UNL,[7.18345093e+12]
USCI,[2.99532032e+12]
USL,[2.82868725e+12]
USLV,[14042.93789826]
USO,[1.72041031e+13]
USV,[3.98808869e+11]
WEAT,[1.07455525e+13]
ZSL,[1.0027592]
