Name,Riskiness R
AGG,[0.04661837]
AGND,[0.14521978]
AGZD,[0.03331654]
BIV,[0.0664552]
BLV,[0.25855356]
BND,[0.05040475]
BNDX,[0.02914125]
BOND,[0.04224987]
BSV,[0.01734225]
BYLD,[0.02177038]
FBND,[0.02937899]
FCOR,[0.03079541]
FLTB,[0.01283115]
FTSD,[0.02029892]
FWDB,[0.03240858]
GBF,[0.05314677]
GVI,[0.03202774]
HOLD,[0.0049238]
ILTB,[0.15361603]
ISTB,[0.0079572]
IUSB,[0.02373441]
KCNY,[0.5286607]
LDUR,[0.01066142]
MINC,[0.00624216]
MINT,[0.00123946]
NEAR,[0.00199651]
RAVI,[0.00380372]
SAGG,[1.05723728e+12]
SCHZ,[0.0411979]
SPAB,[0.04243931]
ULST,[0.00400309]
VBND,[0.07764177]
WYDE,[3.87181031e+12]
XMPT,[0.06981151]
