Name,Riskiness R
Alternatives ETF List (35),[3.08789016e+12]
Broad Asia ETF List (44),[4.9303632e+12]
Commodity ETF List (125),[0.20320754]
Consumer Discretionary Equity ETF List (31),[0.23404165]
Consumer Staples Equity ETF List (26),[0.4435989]
Crude Oil ETF List (22),[1.65398132e+11]
Currency ETF List (36),[2.34683386e+11]
Developed Asia Pacific ETF List (108),[0.92864606]
Developed Markets ETF List 1 (100),[4.50029834]
Developed Markets ETF List 2 (100),[0.32879232]
Developed Markets ETF List 3 (93),[5.82783314e+11]
Emerging Asia Pacific ETF List (114),[0.45473273]
Emerging Markets ETF List (79),[2.71536597e+12]
Energy Equity ETF List (80),[7.3228402e+11]
Financials Equity ETF List (51),[0.13061689]
Global ETF List (72),[0.45425655]
Gold ETF List (17),[6.02917029e+12]
Healthcare Equity ETF List (49),[0.30030648]
Industrials Equity ETF List (37),[0.68027564]
Investment Grade Corporate ETF List (50),[2.00720968e+12]
Junk ETF List (43),[3.72915462e+11]
Materials Equity ETF List (62),[2.54579823]
Municipal Bond ETF List (29),[2.17986788e+12]
Preferred Stock ETF List (12),[2.40919956e+12]
Real Estate ETF List (48),[0.44926586]
Target Maturity Date Corporate Bond ETF List (24),[6.62137386e+11]
Technology Equity ETF List (75),[0.18666259]
Telecom Equity ETF List (10),[0.72534905]
Total Bond Market ETF List (82),[2244.49505679]
Treasuries ETF List (51),[1.30402347e+11]
Utilities Equity ETF List (24),[0.49588369]
Volatility ETF List (18),[3.94136077e+12]
