Name,Riskiness R
AADR,[0.07459311]
COPX,[0.57012689]
DBAW,[0.29158332]
ECON,[9.85201531e+11]
EDC,[0.61196014]
EEM,[0.18401271]
EEMS,[0.22803438]
EMCG,[0.45456779]
EMFM,[0.33016912]
FAN,[0.12529755]
FIEG,[0.24072526]
FLN,[0.27075191]
FM,[0.15804844]
FNDE,[0.17843855]
FONE,[0.11271707]
FPXI,[0.17637337]
FWDI,[0.26698138]
GDXJ,[0.45451191]
GDXS,[5.62444171e+13]
HEEM,[0.21534042]
HILO,[0.20821624]
ICLN,[3.26380374e+12]
IEMG,[0.1697899]
IFV,[0.24403942]
IQDF,[0.20809171]
JDST,[4.02145339]
KOL,[0.44147391]
LIT,[0.16364609]
PICK,[0.71565537]
QEMM,[0.18112128]
SIL,[0.62790498]
SLVP,[0.58933281]
SLX,[0.31034524]
SOCL,[0.08416715]
SOIL,[4.01568688e+12]
VIDI,[0.17747668]
