Name,Riskiness R
DBJP,[0.55698641]
DBKO,[0.39185954]
DFJ,[0.09160048]
DIM,[0.25085742]
DLS,[0.36853417]
DOL,[0.42575459]
DOO,[0.43758429]
DTH,[0.41957395]
DVYA,[0.18547967]
DWM,[0.30877267]
DXJ,[1.60524857e+12]
DXJF,[2.17885938e+12]
DXJS,[0.20947738]
ENZL,[0.12116873]
EPP,[0.19064545]
EWA,[0.15019945]
EWJ,[0.20946809]
EWS,[0.61598578]
EWT,[0.19717533]
EWV,[2.11499574e+13]
EWY,[0.47085671]
FAUS,[0.16835257]
FDT,[0.29813608]
FDTS,[0.37103989]
FHK,[1.12144512e+12]
FJP,[0.40789864]
FKO,[2.9201635e+12]
FNDC,[0.14034211]
FNDF,[0.20755462]
FPA,[3.05885277e+12]
GWX,[0.35054357]
HAUD,[0.23509419]
HEWJ,[0.65691192]
HEWY,[0.3117143]
HFXI,[0.20724928]
HFXJ,[0.34450995]
HJPX,[0.66382887]
IDHQ,[0.26767446]
IDOG,[0.25361022]
IPAC,[0.13331296]
ISCF,[0.14856287]
ISZE,[0.10978723]
IVAL,[0.23979834]
IVLU,[0.5466353]
JHDG,[1.55581161]
JPIN,[0.33408419]
JPMV,[0.09734984]
JPN,[0.17053747]
JPNL,[0.72101147]
JPXN,[0.19627279]
PAF,[0.1981172]
PDN,[0.47712123]
PXF,[0.26002089]
SCIJ,[0.12494504]
SCIX,[0.18439208]
SCJ,[0.10363038]
VPL,[0.16149065]
