Name,Weight
Total Bond Market ETF List (82),0.27444591112850686
Investment Grade Corporate ETF List (50),0.3685443927845178
Treasuries ETF List (51),0.040314978909640614
Target Maturity Date Corporate Bond ETF List (24),0.22184831437775904
Municipal Bond ETF List (29),0.09484781094775795
