Name,Riskiness R
ADRE,[1.13339528]
BBRC,[8.30601506e+11]
BICK,[2.81806779]
BKF,[2.03269163]
DBEM,[1.81416805]
DEM,[3.67615438e+12]
DGRE,[1.27847722]
DGS,[1.45863432]
DVYE,[7.02814492e+11]
EDC,[5.38904632e+09]
EDIV,[1.03102167e+12]
EDZ,[2.05730683e+08]
EEB,[6.48117264e+10]
EELV,[4.23264929e+11]
EEM,[9.26689871]
EEMO,[7.26574534e+11]
EEMS,[0.95756834]
EET,[2.43169751e+11]
EEV,[1.68440769e+12]
EMCG,[5.45600357]
EMFM,[8.31462749e+11]
EMIF,[5.340306]
EUM,[9.62235691e+11]
EWEM,[2.05337204e+11]
EWX,[1.05048176]
FEM,[1.86559317e+11]
FEMS,[1.02448484]
FNDE,[8.73529485e+10]
HILO,[3.30464363e+11]
IEMG,[2.20943125]
PIE,[2.48841001e+11]
PXH,[3.19356173]
PXR,[2.35745339e+11]
SCHE,[0.71754534]
SPEM,[1.13070703]
TLTE,[1.17972318]
VWO,[1.12217496]
