Name,Riskiness R
ANGL,[0.04657086]
CJNK,[0.04911865]
GHYG,[0.44263606]
HYG,[0.1287989]
HYGH,[0.31064259]
HYHG,[4.09854159e+10]
HYLD,[4.58947728e+12]
HYLS,[0.06974467]
HYND,[2.1104511e+11]
HYS,[0.06657159]
HYZD,[0.12360157]
JNK,[0.1944912]
PGHY,[0.02874016]
PHB,[0.06294913]
RIGS,[0.03842155]
SHYG,[0.05645206]
SJB,[3.43875478e+11]
SJNK,[0.08734702]
UJB,[0.47086565]
