Name,Riskiness R
ARKG,[0.59279907]
BBC,[1.74666631]
BBH,[1.41873679]
BBP,[0.29442622]
BIB,[86.47693579]
BIS,[365.67874092]
CURE,[0.5065618]
FBT,[0.55992016]
FHLC,[0.14603923]
FXH,[0.36821268]
IBB,[5.31650721]
IHE,[4.13983904e+11]
IHF,[0.14804073]
IHI,[0.05502168]
IXJ,[0.18554972]
IYH,[0.14790965]
PBE,[1.61507503e+12]
PJP,[1.47012866e+12]
PPH,[5.88463135e+11]
PSCH,[0.10544227]
PTH,[0.3186206]
RXD,[4.7125485e+12]
RXL,[0.32862482]
RYH,[0.14217886]
SBIO,[0.66260897]
VHT,[0.15206298]
XBI,[0.50208811]
XHE,[0.08593144]
XHS,[0.86393904]
XLV,[0.13612381]
XPH,[9.64753548e+11]
