BIL,DFVL,DFVS,DLBS,DTUL,DTUS,DTYL,DTYS,EDV,FLAT,GOVT,IEI,ITE,PLW,SCHO,SCHR,SHV,SHY,SPTL,SPTS,STPP,TBF,TBX,TLH,TMF,TMV,TTT,TUZ,TYBS,TYD,TYNS,TYO,UBT,UST,VGIT,VGLT,VGSH,ZROZ
-0.0002186397371737233,-0.039908780581671015,0.030066522116218464,-0.061135371179039236,-0.04742305285690759,0.04213561084354328,-0.025000039104276464,0.016888844444444513,0.04160014132887813,0.026126294190693247,-0.002490811316948825,-0.004818768431036975,-0.0027216055523354176,0.0161740049729908,-0.0021220827084318565,-0.002900958517146623,-9.038647352727112e-05,-0.0031978862329985936,0.03107308713615768,-0.003973506099305505,-0.04076541761604489,-0.036029197870525866,-0.0006553164988335401,0.012414181305274614,0.09382152220780096,-0.10468407047737788,-0.04181774255901094,5.790418642137477e-05,-0.04750116937887512,0.15989455372021755,-0.009315732603328986,-0.014644416072631153,0.06540935231176237,-0.008752997067839174,-0.0023900921346598513,0.028608092720337774,-0.003372241510777428,0.054289539116006966
-0.00021851894066876923,0.11197831883234344,-0.1420151798480163,-0.20697679069767444,0.08504757424537861,-0.07283303592265201,0.07541478129713422,-0.24169577105313686,0.14587135278770033,0.03802836624775577,0.03159660658656552,0.025430786608935392,0.01790630761869531,0.05429690375167543,0.005544312375563743,0.02724147979932824,9.039464398036628e-05,0.004762195191350445,0.09179644753285404,0.00964100224814927,-0.06591497542642392,-0.08906557175066511,-0.04131144871284405,0.05324790139378272,0.3100883087101894,-0.2584304567518362,-0.3006012555523176,0.003324645743535873,-0.0901994060845911,0.13216547661248332,-0.04215308270778862,-0.12367295183604585,0.20351236330871286,0.09767816975607316,0.02783182822204556,0.09154661342463508,0.006249388579255945,0.16769012852317794
0.0,-0.02136103110526349,0.07916264311416434,0.17888569964139012,-0.02182568105783021,0.0262843787335725,-0.027285464745633085,0.17636887608069154,-0.09117204409361636,-0.036006243270636576,-0.01853994828281522,-0.014463708055636782,-0.010835895011054392,-0.0363058588193252,-0.002952115725594821,-0.014933269887770426,0.00018148413578886766,-0.0011793007332730253,-0.05732307307346045,-0.005597677192746436,0.06190033853604648,0.06241814478724673,0.02325573520171016,-0.03045231214558285,-0.17867279009616505,0.19209509334607394,0.19547924870462666,-0.001743347300924404,0.06530037292576606,-0.07655224449794239,0.025050782662189842,0.07510580229024377,-0.12474220357891508,-0.049104093576177926,-0.01649279902844781,-0.05680453809189464,-0.002615674362173337,-0.10065479206015793
0.0,0.017305909218988245,-0.04637777833417543,-0.034825870646766316,0.0,-0.047147815857164835,-0.001835089764909075,-0.06467417932386088,0.008702867194217166,-0.0030990376268302425,0.006243303040401872,0.007954637409018066,0.0062627254763994175,0.008680855417205235,0.002358524548976476,0.006351478499134,-9.04449211807944e-05,-0.00043853787785684187,0.009489529264791106,0.004966908168464729,0.005537714790506717,-0.014379548524970255,-0.011697895250771329,0.009197849176228212,0.025707497461417508,-0.04812832168225474,-0.06071911448870461,0.001172026633009224,-0.016554825874674592,0.02154065810941042,-0.01320998632999048,-0.0360561213483656,0.01849257805810768,0.01256107430728488,0.0077578405029638435,0.009762512385036691,-0.0010670473051507226,0.005680177751963972
-0.0002186454036344533,0.016858206896551715,0.022568309681128718,0.09072164948453618,0.0,-0.004886988094869502,0.020748535239696983,0.030906233630172857,-0.05077272866781217,-0.01374345572224246,-0.006148395598568007,-0.001129425185097217,-0.0022446931675756824,-0.015521063223131498,0.00046619166557864815,-0.0011876255854075615,9.045310220449386e-05,0.003439633044638845,-0.02995478339098715,-0.0029653752834288183,-0.002318898550724648,0.032513526903090215,0.006087295980646806,-0.0111148993377484,-0.10299082474352132,0.09513098079429108,-0.004819978637754615,0.0009808574663918326,0.04094619479606408,-0.00851971789191863,-0.005020038516740119,0.00876671065697042,-0.06721794518792985,-0.010114676113276402,-0.0013841948027274492,-0.024896577685851632,0.004105212291539856,-0.051173798471458615
-0.00021878318471698157,-0.00949505680467395,0.00497370251623891,0.054820415879017016,0.041042278793411095,0.006138642962636902,0.0,0.020325203252032447,-0.03640241233696678,-0.010948905291123124,-0.002967422827126705,-0.0006329883206872849,0.0011539289232613728,-0.010889632730929272,0.0005401480160393074,-0.001705231639528775,0.0,-0.00038893790590225816,-0.022800018136076527,0.0013216944365376944,0.045903605223916635,0.020589521702573173,0.0023529888031721675,-0.005146736816559048,-0.07912644779989797,0.055403668240410035,0.18404579978599125,0.00041122659238018033,0.005244823595472111,-0.015252519845705616,0.023881522099859488,0.01738104670654965,-0.04944095540808012,-0.009422592958594841,-0.0008937844553611625,-0.02282054613457869,0.0004912640759592617,-0.04166329959064211
0.0,-0.030432135872913223,-0.0040210637784680635,0.09767025089605734,0.0,-0.03477730429460956,-0.0485012717676082,0.07719118525896433,-0.06843984975876226,-0.034887588642864675,-0.00871912174687513,-0.0047287610619697615,-0.00468293767513798,-0.021910458961356214,-0.00023100448719403862,-0.007295731518789675,9.079109497661936e-05,-0.0006487484552343088,-0.03604487139404023,-0.00032982621967035214,0.0561111111111112,0.037578990465938884,0.017773316913534083,-0.02000185672390716,-0.12493636238465496,0.10596252275272704,0.15928766672766548,-0.0011174604530457368,0.0317391727671536,-0.04951999103957058,0.0019711478468160282,0.03929398559922512,-0.08912727085191699,-0.03452511679220921,-0.008216440044531339,-0.03546564717783825,1.6342874185652852e-05,-0.07453995759358466
0.0,0.007532893792641227,-0.0456522035511738,-0.10734689795918373,0.002503191567684464,-0.01295824946138586,0.01446727980620994,-0.07905682288750912,0.079037516116325,0.017900573202979327,0.01039245110257658,0.00681631342083534,0.005282187877853755,0.02608452783513381,0.000962885556912624,0.0087973018827537,-0.00018121956303485465,0.0009082345955369727,0.041382417789082526,-0.0023110394342667462,-0.025249842188322026,-0.04651159471983279,-0.017133465583510872,0.024946325052271852,0.13403260740742767,-0.13741582334328947,-0.0711913685137367,0.0010794960058483278,-0.024020237438703518,0.04613256016050474,-0.010163945175792369,-0.05205478695709535,0.09762034902717666,0.030263118457969137,0.008777078509204232,0.04021608810392671,0.0011950831227994065,0.08029399122105588
0.0,0.0210281318237446,-0.01952492678164656,0.008230360849091923,0.03339573865806041,0.006404098623118772,0.0,-0.0030119979919679338,-0.007899948887767058,0.0047805702578111505,-0.0009413744957072627,-0.0005204412795437467,-0.00037118656957902784,-0.005300941899362254,-0.0006644254968841613,0.0023860293765317307,9.045310220449386e-05,0.002336229756887393,-0.006070184310862813,0.001985489189730505,-0.01861851002108715,0.003998385711483637,-0.004022814226283913,-0.005306879673596885,-0.02749213407809125,-0.005774445576968474,-0.10972067681123213,0.0010599833704996444,-0.02202079023516521,-0.0017550735658351973,-0.007618452008294582,-0.04219656640231539,-0.009457650399660069,0.0010648058718590002,0.0015671311610671965,-0.0013780911421566698,0.0015219151643001464,-0.003460466340254932
-0.00043740341710284987,0.021662821281640408,-0.005642217246671721,-0.06938771289740195,-0.0335246295148802,-0.04995224307985998,0.025323217717222717,-0.11581076959663812,0.01447043305005665,0.018691640397336992,0.009051850083748704,0.010906290400322052,0.007635927346900764,0.018398417957003168,0.003207995836420064,0.009406968751270771,0.0002718867704059744,0.0011548274897799904,0.017917787990417426,0.002972230343673435,-0.03436898637253193,-0.02349667658773721,-0.01851227117482052,0.018411299669695375,0.050990775505758285,-0.06047155778101133,-0.030120556066128013,0.001667237622126669,-0.010154447478235865,0.04879135946125846,-0.013017411373424126,-0.016897962941555128,0.02360405311128666,0.030668563152113,0.009802322515354685,0.01420156903130692,0.0005398084147378062,0.008814918590106156
-0.00021892682061259368,0.0,0.006008010881442276,0.0233918128654971,0.02046871874999989,0.032819791265244744,0.012998830105290522,0.07915729380166837,0.0034510372773133976,-0.010341934773278818,-0.002828103142467743,-0.004767540314167239,-0.0036150644306035687,-0.009625517575211451,-0.001459980199203718,-0.005777385121057109,-0.00035316965839924747,-0.0014111424471033875,-0.003261323687274623,-0.0029634223697848397,0.004271099210452801,0.0028548886052955076,0.005144013137572554,-0.007780643242238705,-0.017345439786925626,0.026181824553516544,-0.03907856524273461,-0.0012732755124757258,0.0022301956134714988,-0.0050295106442060245,-0.003043593313651697,0.006752616974648823,-0.010139733472784155,-0.014179712896564431,-0.005869683002529715,-0.01104319808192987,-0.0016823264727951876,0.0016950691848899465
0.00021897476006060816,-0.03359713254297249,0.038818846676139634,0.015238095238095254,-0.022661093941543115,0.04863813229571996,-0.027588874631079213,0.04168859938318727,-0.014322029376847276,0.012978189348451378,-0.004038685641103497,-0.004183988304093995,-0.003486978456601789,-0.002792476973507605,-0.002618118983221276,-0.0035609278007306304,-0.00010015529403961608,-0.002595861397850466,-0.008787303914569859,-0.003963109668057486,0.005386986107173242,0.006913398880500215,0.005458889845099229,-0.0040239212824069405,-0.0271169097223676,-0.0014173772277083815,0.02127640824423542,-0.0027466209492942426,0.006675562701401935,-0.03748932925671996,0.004409811041077301,0.015243886891322538,-0.014325130749230522,-0.008903652998493319,-0.004443711646589887,-0.001266944253277799,-0.0021312436779293703,-0.012148688073589646
-0.00021892682061259368,-0.00463539856867437,0.019163239193971192,0.01407134146341455,-0.017233306682334172,0.025664749536177988,-0.012800224502510359,0.026849037487335414,-0.026738748097169758,-0.0009982862229047454,-0.0036241162275047274,-0.004011317846696014,0.0028695364445154594,-0.0003292515930215047,-0.0013483330567670925,-0.0035061976342451217,-0.00020847189232654174,-0.0020004307113922737,-0.004681199988022003,-0.001989336886908564,-0.01551040652877646,-0.001211663892158676,0.0016966798688939262,-0.0054137359987859075,-0.024059877030512825,-0.0070972671413012545,-0.007120140303719809,-0.0029729548546271077,-0.00044207733015738876,-0.032604005901228604,0.00405273363521215,0.0006007113521434037,-0.023200041758793213,-0.011273584485619294,-0.0035563023785619373,-0.007184608899112196,-0.002462591653649375,-0.01876118395670926
0.00021897476006060816,0.055883252278275626,-0.14384205578188655,-0.1665125269883197,0.04893994898772529,-0.1052155022740731,0.0,-0.22249629995066603,0.09608813674811363,0.020652864412843697,0.02382734195153833,0.023887146367377432,0.012398721922695428,0.03373847028386565,0.0073526255415729234,0.02489036428841579,0.0008804013146671723,0.007520961664132027,0.056935602828566,0.010298973123515845,-0.035806359209395594,-0.05216336263099527,-0.03353655833936075,0.04075137170619597,0.17742144803261645,-0.15761260982446887,-0.1553785191889834,0.008415322126873195,-0.058381322828853686,0.1112869329780605,-0.00908191281704497,-0.08643459597503736,0.12494431850139595,0.06829436497218559,0.024965394395017125,0.0575050690530646,0.007631345133323935,0.10049221370163557
0.0,0.04719209264299133,-0.031844765739385064,-0.1337402885682575,0.005775030131837578,-0.010444710242587644,0.0773960721132489,-0.10469543147208124,0.040736759788294566,0.011912516512932816,0.008202741287899303,0.004311759729169275,0.003617818040814527,0.02008094018625109,0.0001967670956808999,0.007118338701603966,0.0002719686682516941,0.0005883586758460483,0.025156288293185062,0.0006578074177457778,-0.05080210932857981,-0.03242320841207977,-0.014721359432142212,0.016956537362569604,0.08707092728143165,-0.09715735352390947,-0.09842764628368683,0.0005878873569688089,-0.031939924697704083,0.04111546443855445,-0.044806440373745635,-0.053219525087344274,0.05946116070136132,0.027912391427323092,0.006380711984435843,0.026108321470524085,0.0004909395812815832,0.04081815414507897
0.0,0.007721409193258174,0.03100185137989217,0.025624599615631145,-0.016772438803264032,-0.0068097035475074294,-0.005086799133667379,0.0070871722182850065,-0.007437001082889945,0.0030640704100651198,0.0007857477860023135,0.002536375019250554,0.0015922325822951273,0.0007491657811097132,0.0014492557023886405,0.0021368838748117122,0.000353286443187736,0.0013551526991542227,0.0018462103784824375,0.001971651751339241,-0.01345855982915308,-0.001322741941361804,0.0007114279051404521,0.0014478164491455508,-0.006420557712345961,-0.006108988875129486,-0.0017438969051413273,0.0009607363457321443,0.012615267510891173,-0.025415626591950947,0.01528073086242095,-0.004857794312443849,-0.00022984632374018705,-0.0037397774791559975,0.0020479432909130827,-0.00015234406605947926,0.001407516065225829,0.0010467966028772145
0.0004375948225735501,-0.009473404980125513,-0.019801980198019768,0.043722610868207265,0.010757599508222077,0.02331162152896811,0.008105673822030736,0.03870513722730464,-0.005540303145129927,-0.02186496749413231,-0.0034884482149905747,-0.0014851064412412418,-0.0001322569567864731,-0.004247397070748714,0.00047717413888719083,-0.0017974658886433094,0.0004532626236164388,0.00031786425300644035,-0.006487171719305657,-0.0016399674226290175,0.02189083121827423,0.0061811799930223356,0.00035540719086264846,-0.003873151408545453,-0.02394057270260088,0.010874669831750665,0.009084387075095443,0.001332019870521992,0.0023956843119387274,0.005015112942568418,-0.010850483727514612,0.000697478698125029,-0.018592883979733597,-0.00473470283256201,-0.0015391386511830548,-0.003106854974049565,0.0002948223547237838,-0.02284599570333605
0.0,-0.007876188688500324,-0.0048634493078937155,-0.05505679563475741,-0.0013683594968081992,0.03383587939698489,-0.010143481451928766,0.028455284552845524,0.0102081036118358,0.034681147271531834,0.0,-0.002114625237765234,-0.0018739081522661267,0.0034083325614246373,-0.0012690854408015245,-0.0019915398972872467,-9.036857787587356e-05,-0.0011656647872195813,0.006860498002560598,-0.0013140479695765875,-0.012728966554764676,-0.010092368292915741,0.0003554245418510071,0.002822416434653357,0.01855867406164556,-0.028999071515206906,-0.024238179393477458,-0.002563317746909741,-0.015774292520058325,0.008183788773473175,0.003538564965795316,0.008362295693792382,0.01351356346288403,-0.000821056070669888,-0.0018508045694461766,0.006402623252086661,-0.0015050020888580141,0.01866378151694501
-0.00021883106127332206,0.020272185706376625,-0.13909774436090236,-0.2545915136162128,0.035018316077953554,-0.10725864850101596,0.025118746255389138,-0.2832674571805006,0.090392078024,0.009213629718607888,0.02180675176444528,0.01812838656722764,0.015806780914344058,0.04345413370374873,0.006079448756831173,0.021120935587806644,0.0009240120660522953,0.0060008696976351856,0.06709706342940347,0.008552719438747155,-0.020125755349866502,-0.06693257141883409,-0.03410299787528115,0.04177785936489448,0.21225365692611856,-0.1926781638319344,-0.19552867921951889,0.006496856463573356,-0.06605148101322007,0.0831517832888094,-0.035260948494699865,-0.1050449315939236,0.13472473538164495,0.0596645415044384,0.02074770484516611,0.061799115257436574,0.0070464313826638795,0.10072285058656187
0.0004377579175764882,0.021119869096569883,0.055021834061135436,-0.07816482582837722,0.0,0.018148820985438147,0.020724174335294,0.01378676470588222,0.039969965416984325,0.015110955691971652,0.004680206169606857,0.0006475167548931131,0.0010105049429268505,0.008377665593115813,-0.0005249773042564153,0.00011603121871462688,9.184269172584599e-06,-0.0004540303969251951,0.02038362263326411,-0.0009785648373262033,-0.01861360718870353,-0.0228027846478058,-0.0022067595379012786,0.006741085211491925,0.060736701003103764,-0.07159909429677018,-0.06660788134810385,-0.000933167547492416,-0.014040531949720271,0.01169793223018167,0.006578952260655917,-0.0046332031310789105,0.04589898487698283,0.004821804876114926,0.0005312801274923394,0.020957661244128463,-0.0012821592976533908,0.03409358561436041
0.0,0.0010886107249586977,0.006208567880794748,0.09585253456221207,-0.024566121304819645,0.0502673814712079,-0.012182060951317537,0.13327289211242074,-0.01471099599842316,0.007753140262153521,-0.0072203747862934296,-0.0072040923039927065,-0.005701377106110837,-0.008440981665714163,-0.0014711898814150106,-0.0075050819330295705,1.8228366827524345e-05,-0.002348798888865841,-0.010369839234924736,-0.004570605319514688,-0.007848266841072545,0.008264387208812526,0.009952082496789959,-0.011123667684022032,-0.03579723907281267,0.021850858606138602,0.023629461135863672,-0.001349869776482341,0.0052741507878367065,-0.031616839929567486,-0.0007262005321135861,0.024049708202345785,-0.024579097049795568,-0.020865683551194544,-0.007248798013860898,-0.010231948669970844,-0.002188489007995982,-0.0020223281387438483
0.00021869321990179092,-0.05341852657333139,0.0,0.27333894028595457,0.0,-0.01731154166026956,-0.013178527544172735,-0.033599999999999984,-0.02971913840868632,-0.03308198286142425,-9.540421462930487e-06,0.0034406075758909504,0.0026204153080457877,-0.007419118988177258,0.00067648375269612,0.0034776849746963037,0.0006342478692007385,0.0013051092050084961,-0.013547861974360951,0.001967670784762801,0.00527356624917601,0.012536203210935338,-0.001459688750919754,-0.0030979776155206033,-0.04778278089921642,0.03836478378194358,0.035549452799478236,0.00099768353681009,-0.004197290956100007,0.010261201115600171,0.005450573013791673,-0.008333342875387272,-0.025398910650015736,0.000947178431231316,0.00441150828825975,-0.012348774114484292,0.0018311991700528621,-0.02935894156135825
0.00021856670163287548,0.0,0.044426163900705966,0.013210039630118842,0.0,0.035233090320100545,0.0022053417469245482,0.14486754966887416,-0.05566097108835751,-0.0007956556333546592,-0.010782542898533693,-0.0062235578724203254,-0.0053820933525873344,-0.024743785303911168,-0.0009005180739654025,-0.008590473130381549,0.00038755492938204335,-0.00047019606682184865,-0.04216045016533218,-0.003600553503454097,0.037049147540983665,0.04666655875619271,0.014985333767122478,-0.02274695504663328,-0.1332128701449593,0.1399151385574433,0.14177434109355266,-0.0007438852679598238,0.05795582100179063,-0.053924389788521696,0.005782382890128901,0.06646288559873313,-0.09462930539203307,-0.02777230002105838,-0.009261844421645956,-0.042567225271885736,-0.0008983495500775062,-0.07491490508306738
-0.0004371165661412383,0.0,0.17920449701474975,0.2842243155149935,-0.03830490237686314,0.05472145661399585,0.0,0.4099783080260304,-0.11489500967070693,-0.06768593617318146,-0.02922548345612845,-0.0219214037303786,-0.018251534603429542,-0.050975990933026974,-0.004030762440948057,-0.0255724750943127,-0.0006976176582142278,-0.0047237763127862716,-0.0792005377283307,-0.011497953524372223,0.0907366769123198,0.08507745096459883,0.04285199043652931,-0.052505645610593836,-0.23906722504015004,0.26833180033136844,0.27137845960573115,-0.004863883344169276,0.08665339721840852,-0.11614282129663064,0.0409630095044914,0.10816621542974043,-0.15686938667397982,-0.08525500389924696,-0.02569701467597911,-0.07735863938863262,-0.004537214071980032,-0.11150428065440694
-0.00043756636943380334,-0.09534748844554122,0.018370039466598542,0.06649740779200981,0.0,0.01107238180726408,0.0,0.03692302564102571,-0.034415596030348425,0.0011957635600313755,-0.0012773803371673288,-0.0007998807529888359,-0.001025850712655751,-0.004045348530352244,-0.00036786185083884646,-0.0017323929584258401,5.4311854619839614e-05,8.680776629202227e-06,-0.006599357747378626,-0.0013294693082036835,0.023188376811594198,0.001677151034536432,0.0037983743940052743,-0.004590356776113663,-0.009852122090550143,0.004608087080066375,0.006756700137398724,-0.0009900002457119775,0.0,-0.0823764508971764,0.002761487305417437,-0.0019392691483206754,-0.01337675761635934,-0.004260586009529032,-0.004719906848818279,-0.006507855935088176,0.002794908121242787,-0.015319102520367325
0.001094563551812272,0.023650761904761904,-0.0003279763857001644,-0.06044740599714436,-0.013329183001411376,-0.0031288486585997503,-0.10110028969069842,-0.03264095116918651,0.035422401939296154,-0.0018768298604874085,0.005305561744917793,0.005040034851401599,0.004560611273787279,0.005837885635807873,0.002507708282878056,0.0049236515877361785,0.0016055507376863394,0.002382913631411629,0.011776062563299949,0.0016640147081183408,-0.009348385533948492,-0.006697413980998278,-0.0048159543105959594,0.00762184298340299,0.01492525659715816,-0.030024903396345733,-0.02593042082628104,0.003482700451112337,-0.004582902032093523,0.0810510171986786,-0.009294292135379065,-0.014896314135466819,0.012736450048366205,0.0049618025898769185,0.007627865824792439,0.01062932972618018,-0.00014307599695969044,0.021278734440263482
