Name,Riskiness R
Junk ETF List (43),[0.01201783]
Alternatives ETF List (35),[0.01806169]
Developed Asia Pacific ETF List (108),[0.02817696]
Industrials Equity ETF List (37),[0.02891402]
Developed Markets ETF List 2 (100),[0.03230165]
