Name,Riskiness R
CHIM,[0.29425247]
COPX,[0.86974372]
CROP,[0.077998]
CUT,[0.13126799]
DUST,[3.13934732e+13]
FLM,[0.13315995]
FMAT,[0.15464486]
FTAG,[2.68447967e+13]
FTRI,[1.44474451e+12]
FXZ,[0.13476678]
GDX,[0.44648697]
GDXJ,[0.43753936]
GNR,[0.85173398]
GOEX,[0.39332989]
GRES,[1.64527332]
GUNR,[0.93837002]
HAP,[0.7171372]
IGE,[1.72936238e+12]
ITB,[0.11903596]
IYM,[0.22423512]
JDST,[1.15982526e+13]
JNUG,[2.82985354]
LIT,[0.13750958]
MOO,[0.14407235]
MXI,[0.22857989]
NUGT,[2.17819985]
PAGG,[2.24934039e+11]
PICK,[1.93171806]
PKB,[0.11616617]
PSAU,[0.45186565]
PSCM,[0.49316026]
PYZ,[0.21472132]
REMX,[1.91115052e+11]
RING,[0.47052564]
RTM,[0.1383178]
SBM,[4.37967697e+12]
SGDM,[0.52644915]
SIL,[0.4711044]
SILJ,[0.41660638]
SLVP,[0.44421113]
SLX,[0.8266804]
SMN,[2.52693365e+12]
SOIL,[2.00449381]
URA,[3.60991054e+12]
UYM,[0.492131]
VAW,[0.16067518]
VEGI,[0.2331106]
WOOD,[0.13830138]
XHB,[0.13835775]
XLB,[0.17039707]
XME,[2.72886051]
