Name,Riskiness R
BZF,[0.1818317]
CEW,[0.34447555]
CNY,[0.21542357]
CROC,[4.27542646e+12]
CYB,[7.07429503]
DBV,[5.48513445e+12]
DRR,[8.09351909e+12]
EUFX,[6.03034176e+12]
EUO,[4.78294e+13]
FXA,[5.69763681e+11]
FXB,[1.99549325e+12]
FXC,[5.46033475e+12]
FXCH,[2.49603107e+12]
FXE,[0.17623645]
FXF,[9.54620924e+12]
FXS,[3.46828813e+12]
FXSG,[9.53886012e+11]
FXY,[0.32949139]
UDN,[1.77310482e+11]
ULE,[0.2924838]
URR,[0.39183099]
USDU,[1.30768136e+13]
UUP,[3.42914626e+12]
YCL,[0.53942168]
YCS,[2.40021139e+13]
