Name,Riskiness R
CHIM,[0.25971427]
COPX,[0.64369453]
CROP,[0.0739375]
CUT,[0.12042007]
DUST,[2.60265127e+12]
FLM,[0.10712773]
FMAT,[0.123804]
FTAG,[3.022706e+13]
FTRI,[1.45424474e+12]
FXZ,[0.09774666]
GDX,[0.77305941]
GDXJ,[0.51417504]
GDXS,[4.25455675e+12]
GDXX,[0.8856463]
GNR,[0.34683013]
GOEX,[0.45875782]
GRES,[0.4367978]
GUNR,[0.37835966]
HAP,[0.29833104]
IGE,[1.64241965e+11]
ITB,[0.09587245]
IYM,[0.15476844]
JDST,[7.81223449e+12]
JNUG,[2.78494312]
LIT,[0.09599665]
MOO,[0.13682782]
MXI,[0.19262938]
NUGT,[4.80605841]
PAGG,[1.14118074e+11]
PICK,[0.76399696]
PKB,[0.09123519]
PSAU,[0.7719961]
PSCM,[0.21156132]
PYZ,[0.15418056]
REMX,[0.44787786]
RING,[0.83512933]
RTM,[0.13523408]
SBM,[1.70390481e+12]
SGDM,[0.88995748]
SIL,[0.69966297]
SILJ,[0.48386642]
SLVP,[0.64465952]
SLX,[0.36610659]
SMN,[5.08546819e+12]
SOIL,[3.99052238e+11]
URA,[1.16697946e+12]
UYM,[0.3387862]
VAW,[0.12931322]
VEGI,[0.22116465]
WOOD,[0.12282482]
XHB,[0.15684316]
XLB,[0.14058218]
XME,[0.5502774]
