ADRE,BBRC,BICK,BKF,DBEM,DEM,DGRE,DGS,DVYE,EDC,EDIV,EDOG,EDZ,EEB,EELV,EEM,EEMO,EEMS,EET,EEV,EMFM,EMIF,EMQQ,EUM,EWEM,EWX,FEM,FEMS,FNDE,HILO,IEMG,JPEM,PIE,PXH,PXR,QEMM,SCHE,SDEM,SPEM,TLTE,XSOE
-0.03426400256970155,-0.043124983429407834,-0.04021289725815106,-0.026964866486746824,-0.006914735818504306,-0.06466827823114835,-0.033255185682740954,-0.04817420279734042,-0.06583997832418008,-0.11517920250637935,-0.06397914599459821,-0.1099611792348314,0.10166479270887377,-0.04806608177844728,-0.04396088489856361,-0.0369292786659581,-0.030089628681177906,-0.023384897314630167,-0.0814903469273002,0.06790129839201546,-0.062030953290658976,-0.022460633674892996,0.007898120809639357,0.0338794101424581,-0.03832506451409455,-0.033630559508932026,-0.06385166757324708,-0.03195104223831879,-0.08609578735344238,-0.045807489513684116,-0.03412894755318556,-0.025273156393100654,0.005921110055788902,-0.0825183012732393,-0.0709127440562769,-0.03170490401974462,-0.03382570920126038,-0.0690546695698428,-0.03118236544635318,-0.034717326658421,-0.04106397604145148
0.02726668014748429,0.013063302370056262,0.04492676345746517,0.03345727473377436,0.012319155559409174,0.051038485132389136,0.05310075224836723,0.05414978328639439,0.056573990410050276,0.1107758957149612,0.06400626722407876,0.05038774979667143,-0.16864545368208134,0.030374729697634214,0.02879695245759852,0.03743967050024107,0.02310231023102308,0.018020343177159687,0.07592188312054153,-0.1107899775301548,0.07146661252285208,0.021262032638877302,-0.019503670354914158,-0.053294952743085065,0.02177120939776729,0.03770115261437819,0.056105426930943884,0.04283701132639035,0.07506292630714073,0.058584120852843626,0.0338521674409725,0.052324080293434515,0.026160871522828547,0.08261155391120265,-0.002473416458319238,0.026976894007889336,0.049802801692990915,0.04548449422636548,0.033674399123639814,0.041137917592535295,-0.008758940983236851
0.054378073636875766,0.033139952883623536,0.057289827795472474,0.05480576338506317,0.041836051313354064,0.06606437414253938,0.05389630427413617,0.08312679310526437,0.06969781633263525,0.15968173956389714,0.08358411496730755,0.06959400381089892,-0.15579363973119098,0.044027656047592366,0.035745547529602364,0.062121430660647424,0.02000000000000003,0.05372399395533908,0.1175403619466156,-0.10509214176298567,0.04678949857839932,0.05424730584616092,0.04742038710921849,-0.05249153849995012,0.05036855340500297,0.05724038379360469,0.07784061775120757,0.09575710057928144,0.07638238205626201,0.049414294772529184,0.0606271962267916,0.05793578392134819,0.04376941164618865,0.07842595049332253,0.09661205727653374,0.04611989264327035,0.051197568852176634,0.07499040406487402,0.055795904233502495,0.05669427715728793,0.09678884789739996
0.03594240760665824,-0.0033699037885920077,0.03247956293483697,0.04056151041085943,0.0173823365779816,-0.002913029815308659,0.0002641996597399229,0.0,-0.00419454721445991,0.022586570568032083,-0.027835754529479846,-0.025294399415340216,-0.03613996967622842,0.04657131582591025,-0.0017542776114334241,0.008837357219066363,0.0031625553447184648,0.006050767561523747,0.01172655026570854,-0.02421307564680571,-0.024726586125274303,0.014935089548606634,0.09622720256876004,-0.011641803807216754,0.006599439928749633,0.018089739551283818,0.01415328143350866,0.005584801210082175,0.005224265004791127,-0.0044213654945600925,0.010006705156346132,0.0016785765810078226,0.0036697783266568438,0.012041195032182136,0.0006488722185062969,0.012075925323976435,0.008489819449503134,0.0027145130356286467,0.01888413066241829,0.01870161017994624,0.031809561738140764
0.024404837841799747,0.0125234285214187,0.017722396787308026,0.027286306453104512,0.011557838684854677,-0.0021248870053180964,0.01778488635372767,0.0062665524210557535,0.008143807690429343,0.0600458085792915,-0.009305608679870766,0.005369086879146298,-0.10051838723127816,0.0367903674620613,-0.010984326826806856,0.02518482741243528,0.01639350567465338,0.025907816231356275,0.051711844662042136,-0.06513647804308878,0.004875790815242198,-0.018234098004335574,0.0540990140622203,-0.031275412145328925,0.00034514247308882386,0.022506393077574405,-0.001443655228687149,0.011724767348165669,0.02771755479570777,0.0007401799796896501,0.027020903994259743,0.022957625492424225,-0.004875125518148034,0.015297312065459152,-0.00032412388783544107,0.029356042222652312,0.021710291368141257,0.02008768657171341,0.020724467085157197,0.016037287002033957,0.006174307801579682
0.021777464812843886,-0.009276416329718307,0.016236599378683738,-0.003794352253197948,-0.008941820180572388,0.009582113388341749,-0.004313345707208995,-0.0008451542947277467,0.005570918909698076,-0.03302977556420185,0.03412103546242937,0.021002709659797367,0.01419056819295142,0.02636034152248712,-0.007298613925176741,-0.008277972799129563,0.0,-0.020067552655382556,-0.026619243797077443,0.0119442869792777,-0.017467447819179114,-0.017921159281972538,-0.0476540324599921,0.006708755413492816,0.010858213643493372,-0.003707065288092101,0.02070152379684456,0.0007693332108774915,0.03286988947617883,0.014836358083623087,-0.010304716805732249,0.004177184234631929,-0.008029849294288034,0.0593665691795292,0.017418105016774516,-0.012143496307028366,0.0030354338865427872,0.03681404539759895,0.0047870922887556745,0.003022694254298681,0.007417913600350542
-0.05462772107840255,-0.07053680782376337,-0.04096610052119518,-0.0325225985885631,-0.02456149048914036,-0.024518850514104924,-0.05903100893567152,-0.04555428494212042,-0.0426591990392908,-0.14014372079216916,-0.0662607870409503,-0.062005210814791524,0.10931348333700504,-0.03292722513002741,-0.04878047095441894,-0.04415715767759935,-0.09925563900399276,-0.04693983005010778,-0.08552514090066693,0.07540983606557378,-0.09185186843027993,-0.05573994986658666,-0.05161781154467982,0.039566710510934924,-0.06086652908016845,-0.042558217267064484,-0.029172688861918344,-0.06984621535524121,-0.020399820082577663,-0.0770361735278867,-0.04142675729031301,-0.045534257750548576,-0.06645977217076979,-0.03411517103602221,0.014138725416669657,-0.0402309562345122,-0.044098542220854985,-0.031435825136133334,-0.04731393305107102,-0.033437794815423534,-0.06544284438941925
-0.034431251833267645,-0.002686325351178689,-0.023381307456336042,-0.011508214286089516,-0.010791189337558509,0.00918918918918928,0.010767768660936077,-0.001786436715863921,0.0005787326221431707,-0.019120065746953668,0.014959803608394016,0.020159444106536164,0.0062358125385335575,-0.01940769045700001,-0.007597388128711466,-0.01380264296517972,-0.006198347107438007,-0.023659966390892902,-0.018857218579845347,0.001219487804878041,0.0038064639768069287,-0.0165143334961825,-0.01734368102311145,0.0,0.03295494031399946,-0.03521974426933732,0.0004926906913465387,-0.002977183590990252,-0.004581446411661926,0.00397483647098316,-0.018950685151668718,-0.011045182563763195,-0.019294769228007373,0.0016557446574635508,-0.028516987005902064,-0.02697457843925052,-0.024875721359970262,0.02212906112979285,-0.012243608517452776,-0.006054097583419611,-0.006702009151652746
0.0975505492723262,0.06121978604865992,0.0786896754698725,0.06103532961813424,0.05569066524857643,0.04900905195500793,0.02334921523814418,0.07070982125058255,0.0766338301542029,0.20382295093543487,0.08428495851977894,0.0480796199717424,-0.18834862931826005,0.0906776031879903,0.045688861259499836,0.07875370111869133,0.07900207900207905,0.0677049700707058,0.14230257365897314,-0.1236297350457914,0.10488077035647643,0.037845333750759234,0.056058063729713926,-0.06290070122258094,0.033053856825701784,0.08863026375722356,0.08397400923601939,0.09161520769037412,0.0940499235298072,0.05934337862953552,0.08057494977180821,0.06857287482587222,0.06443943571730959,0.0754375485205704,0.09245007188231537,0.053051456981481074,0.08125214356464155,0.06222965486570198,0.06828108613884808,0.06904340696112822,0.06909358572817964
0.01959106189910811,0.0032594409597956927,0.041201713699596194,0.03507745292182244,0.0004967258538205087,0.01965792798866113,0.028675719819445018,0.042297498715005016,0.044587671232876686,0.05187873489579612,0.017180733376305192,0.010568206299550265,-0.05743239605513782,0.010335998750725307,0.025333907169429983,0.01740764672174114,0.008991650610147756,0.0457853960928301,0.031101241359970687,-0.03822098839003426,0.006542526741254768,0.04110069344638423,0.055205014108977615,-0.019238910141738903,0.0274820254352661,0.03943318451948088,0.02226269680899365,0.06680927042844509,0.008164879181263884,0.017319226983182747,0.0203359413080551,0.02109782296114435,0.03271329023853322,0.017480901255668087,0.05291483669797012,0.030492443759326526,0.02544965669324304,0.02504898217202401,0.031316968569520306,0.02663934496414421,0.047660662626859536
0.02394877177519042,0.040285885942032425,0.010305021041063138,0.025699049611948258,0.024826295797590724,0.02278415179729972,0.027787528930979,0.034816678151840155,0.024684983920930503,0.10103097224844154,0.013098972571796541,0.02178639608101284,-0.11162318009816546,0.0079923330918978,0.033243486774574546,0.036851616129316436,0.002546148949713504,0.03659637567350798,0.07071047724178421,-0.07297680952211598,0.021000021235131942,0.06155904501647415,0.0392376269326445,-0.037053292821404064,0.008358435230090286,0.030895147861373026,0.017333343751758976,0.04032009594411353,0.019282702786243017,0.01776473102245624,0.035311951481756934,0.02387171934448149,0.0186335549182018,0.0025263997457510155,-0.0019875873423975555,0.024627825767322246,0.025673853043689816,0.0044714543220173075,0.02541158852226968,0.030539002974950213,0.04866448094661527
0.0024785874225966647,0.03266717408470285,-0.003600691029135653,0.01459237820964889,0.02422483111229961,0.007344039527247988,0.02139784884063408,0.007352871306607023,0.004516963840249057,0.04927395336989948,0.01224434910874084,0.02028231708573356,-0.057636873304832824,0.006660244379667031,0.011272470880732195,0.017009330229781575,0.06666660317460316,0.009313417925587502,0.03679182147476573,-0.03819175251155877,0.029382891377496945,-0.00661830249485518,0.07047829495997321,-0.017654851788828887,0.028458383671238208,0.017408562483396086,-0.004159575062068783,0.0024740230225101943,0.006053699127630407,0.016159639001983448,0.01904169309911989,0.01434161492052364,0.02134128818657817,0.01073116427959505,-0.005120868817498054,0.013991013452914735,0.017939260212950142,0.007811540143971575,0.015897813779602414,0.012395817254383176,0.0077211346892296735
0.03284462521781808,0.033085211663210615,0.0606307806612227,0.013568529637546116,0.014664243509686809,-0.0021871444866515648,0.009290626378479685,0.012829133248651757,0.01773677286377168,0.07205690239704003,0.0037036192686704062,0.0100712279711732,-0.08746175514582483,0.008821704237880174,0.02842367374013972,0.028457539557363607,0.014285834183680637,-0.008583712584786057,0.04677062704586971,-0.058346887222902974,0.018077949507670558,-0.0012690980827164034,0.06983540550905516,-0.029493227941206013,0.03649870739847603,-0.002599061443677785,0.010553885353613313,-0.012339000925626445,0.003384747857591917,0.0007183509329061309,0.023408524073744903,0.00788077973589569,0.01253725015975512,-0.005488989180537618,-0.02173295743163973,0.023350416121535805,0.012294995780288113,0.0071596167752793595,0.016876197730184624,0.016070490439395766,0.04146926939112983
0.0126149481708973,0.01639346243930947,0.004248777605232625,0.002677405659999461,0.018181770372099632,-0.0017047978152751554,0.005146349209798946,-0.0008736398606296707,-0.013991260972446792,0.031374425178074185,0.0010064222675846145,-0.014956282356395728,-0.036193038688165084,0.0015614728095695856,0.0033502704082010947,0.00461162701254002,0.04577458651557592,0.012337637632584223,0.020992966031120486,-0.024096334736534743,0.0051402406533944366,0.018106733861259817,-0.00467829403659741,-0.010446401017203434,-0.009348565092350316,0.01346349182328965,0.01784179843975487,0.023875670262106456,-0.002248939236524661,0.003589553153192773,0.004012879504904135,0.002874650681226977,0.017688943949976603,-0.0040141992426090695,0.013738674285335912,0.006050181713057293,0.006072917581036152,-0.01019415493347752,0.004978960427965703,0.005460391718802093,0.02161549199852596
0.08082660910401078,0.03081804700606257,0.07646957473471325,0.08781965462199771,0.04504203720692376,0.04391312300985005,0.049974590728059216,0.05606016340159998,0.03410512990316813,0.17093715135033086,0.052059501914957,0.05222654883965585,-0.15716264472853925,0.07888984975173773,0.03541847887921118,0.06312986125465381,0.07239062850729518,0.04323638374478241,0.10766885237603492,-0.10670192051672098,0.05113899941099054,0.0576277501359708,0.1088328754215878,-0.054702396600989904,0.05218082811523641,0.035475395839388364,0.10214842705530164,0.07417397167902898,0.05184080906845682,0.041189392862594536,0.06256690508178954,0.05333450946158677,0.06546924454288484,0.06827693700250123,0.027763081780532533,0.037285188362797435,0.057142783397168974,0.038727767510469815,0.06113072069184278,0.04770350223125814,0.06634104004980687
0.028454252606743106,0.024308434646815397,0.020415552775414448,0.04412117049361888,0.019745520747139447,0.03552231746851317,0.035143715846223195,0.03058864634042912,0.03249874741216285,0.06484809110642338,0.018351635129899967,0.020714855097429125,-0.07260726038464092,0.041329602482845416,0.019456925772798072,0.02351603569385673,0.04447922320883183,0.01836947975645232,0.052050492456272086,-0.04738404551296959,0.02565245140529399,0.002376025464542342,0.011379686561978936,-0.02385784594662118,0.01868034376644263,0.03073089562997512,0.043002249993145586,0.07760818756874499,0.029285641094452038,0.03450659650890522,0.02311037823427036,0.030097407094484982,0.034801504357335214,0.03840663755465488,0.02845068908387109,0.018883535181108684,0.028549759688451123,0.01920030741711792,0.03538936750156852,0.02279246452923915,0.019299171933772497
-0.012426814479696862,-0.026186558614689825,0.017901031566767475,0.012511806205757484,0.004302820205635789,-0.029564454309084755,-0.012345591363897956,-0.003252746794924437,-0.033341105930079405,-0.007882103361395344,-0.03699017109957144,-0.017508837144557067,-0.0035588531325596797,0.017485425923991757,-0.027832977288989005,-0.00044620202538746555,-0.003507014203758241,0.0008107282114880183,-0.0066762133403139405,-0.002072497409326412,-0.0038809902783262288,0.0014814464406599688,0.022503519848287384,-0.0015601258283056533,-0.015971701759769537,-0.0018129601837241559,0.025487344797794388,-0.022432019195239617,-0.005551711659116558,-0.010673716485522832,0.0001852124270477867,-0.007044639022481617,-0.002627432484269693,-0.026027485348990503,-0.00629973425074214,-0.006502959079920503,-0.0040711208657786295,-0.011738115392558843,-0.005216268880273017,-0.0129847194190993,0.01127822695741915
0.028345723688812864,-0.0028012323108861123,0.01605175720229266,0.026346533224641026,0.030848306763379282,0.012790674418604644,0.012727944739846923,0.01991897869579864,0.0055475158115658426,0.0943914064375715,0.013439271883860786,0.007624842401966716,-0.09642854634258624,0.016093845352540742,0.018021316266970497,0.0328051077167719,0.05580699124218159,0.03300928633842588,0.0618099885961604,-0.06542059956716098,0.003030177123716823,0.005621466510017504,0.01898214215104573,-0.031249955553617217,0.014741285212680859,0.027043313286044843,0.008207282552547775,0.038371903590077784,0.02651781312694885,0.033316662002076045,0.0325804238770906,0.01720457464761227,0.03823165596255136,0.029033335079114812,0.030101156655771795,0.023891326724082302,0.023039850293547097,-0.01054765052343907,0.02442397136209876,0.04017062567965032,0.03726959907282982
-0.012118371741669002,0.0286517339568971,0.002047191036402652,0.004088993371390111,-0.008312478696886507,-0.0034442480699023448,0.007020289600981447,0.0026359207006639213,-0.012233125743178851,-0.014951210210872113,0.01645275593130384,-0.010146025938670216,0.0,-0.009395946500327813,-0.005691013624011369,-0.0038893267558422454,-0.002380904761904747,0.016075258665111006,0.009946860039287221,0.003333377777777792,-0.004315909023677608,-0.04354246877494405,0.0051295698938063706,0.0016127513225443009,-0.013710821979522256,0.004323005271335343,-0.021206510367288583,-0.03738746676453397,-0.006798074750212878,0.006565900156285136,0.0012550474929532227,0.003487366318434334,0.04452403442917596,-0.007866736706423728,-0.020463010811241227,0.009749081029247236,0.00290587500306996,-0.029301631272252656,0.0021552193697303807,0.0013836121373787238,0.015022782648479541
0.017456928384041222,0.006335363776147832,0.02791959728100695,0.006561148224695734,0.009639616153340018,0.0449307813395953,0.05538344389102442,0.054600578879206184,0.01578440990772221,0.10317596896035447,0.06345110340331267,0.042230480170402734,-0.1047430394504256,0.011924120027158614,0.0355682296515075,0.022125751841922833,-0.02052510641884937,0.0246961745633412,0.05159484494137982,-0.07308978635261193,0.03944517269045122,0.012304090528504386,0.022293886411287274,-0.036500166042606544,0.05016624094478871,0.017413496600082262,0.042211381511325884,0.0653883842798518,0.015400378996402337,0.03652974934806892,0.018800337771570374,0.013901023979893885,0.006859289815247609,0.04151118424669792,0.019516102307694776,0.0207343779677113,0.011952260422291515,0.05459884964694479,0.02553759416872904,0.031433399988024725,0.024774777283233827
0.11752082276843137,0.10474730741762704,0.08314005067733729,0.13787271492381356,0.08262524321814184,0.08842344381139784,0.04326330829841117,0.07441514864739976,0.07889072058853833,0.2617470623785559,0.08692331871651003,0.04681343122921165,-0.2174393327279212,0.12659998084810956,0.0844533554167304,0.09939160270335028,0.07602339181286544,0.08008150036639862,0.16805028604812852,-0.15053761770789093,0.08047700010836828,0.036463027528553515,0.11836025942034245,-0.07688025432566015,0.07203642850297072,0.07459640912531994,0.09749111033553484,0.08144895717407133,0.118201835532553,0.06383441234877497,0.09874436628875448,0.10547224994490767,0.07141696618952394,0.119642800582666,0.10294646860145544,0.0643510796821548,0.12073886034721128,0.0849834346559877,0.09753480003276299,0.07300737559166896,0.08203081571757963
-0.05844429697937585,-0.00939350383009685,-0.0354739617811984,-0.06935829573663384,-0.05443237050788685,-0.0405186377528639,-0.031734864096232274,-0.04284680641456099,-0.03412366421175122,-0.18783965765367272,-0.004218343452840833,-0.025930074010519902,0.13822278802804522,-0.04497098311961669,-0.0408539525139411,-0.05898483100136921,-0.06204714673913037,-0.05703617179504401,-0.12428248035832425,0.09704644436136273,-0.024734986203093785,-0.04192314877009819,-0.039364478983375896,0.05190116751334727,-0.03891885844173052,-0.044947846274116174,-0.042129418055839064,-0.049285227419941416,-0.04678379356305232,-0.02860553792952021,-0.05712888884566359,-0.035799214355143716,-0.035730635982651617,-0.04712040666873781,-0.047678678431842585,-0.04370629434304042,-0.05820793571919846,-0.013842612493115476,-0.0471607659772465,-0.04978154510209231,-0.04994905593283082
-0.015241898015610296,-0.00586286193797302,-0.01680405892455368,-0.007302405781249601,0.0004112517532333215,0.009712816517888086,-0.014930789269030997,0.01217457244833914,-0.005047052076164337,-0.008171342929340112,0.001129682143870891,-0.040123397112017234,-0.807434912712405,-0.022278504271843684,0.011511957568303574,0.005414336432525328,0.007725833303999782,0.005275961898416236,0.0005202401408950643,-0.020512794871794863,-0.0136876226510826,-0.011015971131454852,-0.025672600625652773,-0.0074583791815278876,-0.009561394336957452,0.00420887661680482,-0.0013636944586023173,0.007854507242195378,0.007103687245736223,-0.017791417406278702,0.008113206139339036,-0.0040577245956075455,0.02137767546229652,-0.006339724005078198,-0.026087075003335257,-0.0013710542561098955,-0.0034722214794182717,0.0016760018098328133,-0.007575800810479386,0.0,-0.008644955860083223
-0.01640706021209766,-0.025641010352185828,-0.030556060636938314,-0.026611891208353475,-0.008220427918314996,-0.031367628607277286,-0.02181143089097637,-0.03330868906527453,-0.04334786818879097,-0.08794558020669578,-0.031785985322809115,-0.0344502604813763,0.0817263109784506,-0.019937827240950782,-0.005202762537408504,-0.02816895715842589,-0.04791566612766333,-0.015370190822290485,-0.055012478248792615,0.05366489388311795,-0.01959176198222562,-0.02599008164342109,-0.05599196716513909,0.02832358246308419,0.008438339338918629,-0.02610025230677419,-0.024740140317561173,-0.05680181687211627,-0.01955758532052342,-0.03087706379390372,-0.0265410503432816,-0.027941168107864997,-0.030232477503714137,-0.02974113146628426,0.011093103457887173,-0.02090012108771371,-0.030313600232075664,-0.04329252431516771,-0.031043177042104294,-0.020543825276091054,-0.0314799815790465
-0.0298814240097018,-0.06357893738973322,-0.038987052719542434,-0.01089131534206891,-0.012847015473937405,-0.018998294473229708,-0.015873057098558314,-0.010911244975940605,-0.011569148634893004,-0.08590177674729854,-0.03887742993527588,-0.039346871599849134,0.07125841504972892,-0.008454453963558786,-0.028626019045614688,-0.026214898525797174,-0.0010065928028891694,-0.014658300227092972,-0.05788486771770888,0.04720501863354039,-0.0720232765067377,-0.03526043770337015,-0.0061728129990774394,0.025295059087431158,-0.06753315371652918,-0.011150158076464248,-0.02591946529880632,-0.02014690672092376,-0.04741663199696276,-0.027867705835995488,-0.02321904929226172,-0.029700662585280212,0.01966414916238787,-0.04477612952635642,-0.032111330978266336,-0.022281084449984518,-0.027667997023568383,-0.06460274203451698,-0.025997920301721014,-0.029219108481985293,-0.01404856032570035
