,Date,ALTS,BTAL,CHEP,CPI,DIVA,DIVY,FLAG,FMF,FTLS,HDG,HTUS,MCRO,MNA,MOM,MRGR,QAI,QED,QLS,QMN,RALS,RLY,SIZ,VAMO,WTMF
35,2012-02-01,,21.415247,24.515320000000003,25.616814,,,,,,39.682594,,26.166372,25.026106,22.92,,26.259279,,,,34.206512,,25.85,,42.048351000000004
36,2012-03-01,,21.295717,23.908457000000002,25.499935,,,,,,39.169154999999996,,25.732623999999998,25.094534,23.639999,,26.099276,,,,33.705189000000004,,25.16,,41.768349
37,2012-04-01,,21.893353,23.330492,25.587597,,,,,,38.892693,,25.704335999999998,25.329155,24.58,,26.023981,,,,32.757217,25.664791,25.07,,41.256626000000004
38,2012-05-01,,23.536848000000003,22.935551,25.42201,,,,,,37.678226,,25.166866,24.429779,25.67,,25.694565,,,,32.326332,23.781681,24.719998999999998,,40.194553000000006
39,2012-06-01,,23.626493,23.176369,25.538891,,,,,,38.478004,,25.487461,24.420002,25.35,,25.882801,,,,32.811081,24.497436999999998,24.58,,38.379379
40,2012-07-01,,23.845629000000002,22.925919,25.684995999999998,,,,,,38.408885999999995,,25.977787,24.253815,26.35,,26.202807999999997,,,,32.309597,25.270744,24.43,,39.96283
41,2012-08-01,,22.99898,23.128206,25.75318,,,,,,38.527367,,25.855206,24.644845999999998,25.610001,,26.381636,,,,32.606594,25.425201,24.67,,39.991795
42,2012-09-01,,22.949177,22.540609,25.909019,,,,,,38.981559999999995,,26.175804,24.273367,25.379998999999998,,26.503988,,,,33.092602,26.274712,24.57,,39.055240999999995
43,2012-10-01,,22.800924,23.909679,25.743441,,,,,,38.863071000000005,,26.383246999999997,23.989866,25.299999,,26.541636999999998,,,24.016106,34.593552,26.171851999999998,24.34,,38.466274
44,2012-11-01,,22.781004,23.989048,25.80188,,,,,,39.090164,,26.147514,24.087623999999998,25.33,,26.588696999999996,,,24.016106,34.710865000000005,26.137435999999997,24.549999,,38.630413
45,2012-12-01,,21.954235,24.375967000000003,25.636295,,,,,,39.425877,,25.836346,24.595968,24.42,38.037384,26.174570000000003,,,24.141239000000002,35.035773999999996,26.361134999999997,24.959999,,38.910412
46,2013-01-01,,20.928242,24.911703,25.680220000000002,,,22.856831,,,40.051796,,25.939016,24.595575,24.02,36.785789,26.618323999999998,,,24.395256,35.992764,27.012669,25.309998999999998,,39.605587
47,2013-02-01,,21.635476999999998,25.110123,25.660728,,,23.157579000000002,,,39.883720000000004,,25.747087,24.811069,24.190001000000002,36.484646000000005,26.608807000000002,,,24.424204,36.445842999999996,26.318029,25.309998999999998,,39.528343
48,2013-03-01,,21.476101,25.705385,25.767933,,,24.050707,,,40.041908,,25.670317,25.095129,24.299999,36.324677,26.808660999999997,,,24.501404,37.234196000000004,26.344076,25.719998999999998,,39.875931
49,2013-04-01,,21.8347,25.546648,25.816662,,,24.378799,,,40.348403999999995,,25.833455999999998,24.918816,24.9,36.128838,27.065610999999997,,,24.819857,37.065933,26.410957,25.17,,39.972485
50,2013-05-01,,20.719057,26.737173,25.524286,,,25.609126999999997,,,40.190212,,25.34404,25.408571,24.32,36.260624,27.084642,,,24.453156,38.118725,25.446289,25.209999,,39.402828
51,2013-06-01,,20.858515,26.737173,25.075979,,,25.062314999999998,,,39.695869,,24.662697,25.584885,24.059998999999998,35.036869,26.332822999999998,,,24.038204,37.846443,24.203529,25.370001000000002,,40.426277
52,2013-07-01,,20.310654,26.52883,25.339117,,,26.319984,,,40.041908,,24.969782000000002,25.937507999999998,23.450001,36.204311,26.856243,,,24.279455,38.747639,24.828913,25.73,,40.773865
53,2013-08-01,,20.00186,26.062542,25.163691,,,25.618242000000002,45.950745,,39.765079,,24.557137,25.633860000000002,23.549999,36.194748,26.580256,,,24.192606,38.355145,24.548157,25.709999,,40.542141
54,2013-09-01,,19.44404,25.83436,25.19293,,,26.247078000000002,46.673569,,40.506599,,25.142517,26.094231,24.5,36.051398999999996,27.189328999999997,,,24.530355,37.798347,25.285131,25.48,,40.030415000000005
55,2013-10-01,,19.563572,26.52883,25.446320999999998,,,27.759929999999997,47.067833,,41.317322,,25.526375,26.211773,24.860001,35.51416,27.589028999999996,,,24.790909,38.288803,25.962265,25.639999,,40.011105
56,2013-11-01,,19.463963,27.213383,25.290388,,,28.516359,48.109821000000004,,41.198681,,25.34404,26.417469,25.299999,35.753345,27.769852,,,24.752306,39.203049,25.531614,25.65,,39.634552
57,2013-12-01,,18.926064,27.312592,25.173435,,,26.948824,47.490261,,41.248108,,25.180902,25.996281,25.690001000000002,36.02124,27.569998,,,24.588255,38.919636,25.5404,25.459999,,40.059383000000004
58,2014-01-01,,18.776648,26.637961999999998,25.35556,,,26.399401,47.665134,,40.496708,,25.031509,26.589952,25.77,36.314045,27.707432,,,24.887026000000002,38.42905,24.976027,25.99,,39.653862
59,2014-02-01,,18.577425,25.993095,25.579947,,,27.663982,48.386169,,41.030598,,25.465914,27.153805,26.26,35.503845,28.285675,,,25.110882,38.034766999999995,26.023348000000002,26.16,,39.325588
60,2014-03-01,,19.105364,27.262984999999997,25.599459,,,27.691677000000002,48.751495,,41.188793,,25.601065,26.955961,25.299999,35.96682,28.160387,,,24.994087,39.327663,26.14761,26.0,,39.653862
61,2014-04-01,,19.553612,28.542799,25.677507000000002,,,28.364853000000004,50.318542,,41.257999,,25.552795,26.955961,24.75,35.975563,28.22785,,,25.042751000000003,40.052948,26.889832000000002,25.379998999999998,,40.030415000000005
62,2014-05-01,,19.44404,28.493192999999998,25.853111,,,28.790831,50.039738,,41.485397,,25.784479,26.985638,24.639999,35.792065,28.632616,,,25.23741,39.354462,27.023211,25.360001,,39.663521
63,2014-06-01,,19.125286,27.967381,25.989695,,,29.494638000000002,49.280246999999996,,41.831436,,25.987204000000002,27.519811999999998,24.92,35.734111999999996,28.902464000000002,,,25.286074,38.968445,27.494493,25.6,,40.329727
64,2014-07-01,,19.603416,28.136038,25.862865,,,28.968369,47.328651,,41.613926,,25.716905999999998,27.282402,24.09,35.309166,28.526609000000004,,,24.896757,39.566691999999996,27.317253000000004,24.959999,,40.590416
65,2014-08-01,,19.095402,27.927694,26.087254,,,30.064315999999998,47.232517,,42.019290999999996,,25.900322,27.282402,23.870001000000002,35.753426,29.066299,,,25.179012,39.382351,27.551968,25.07,,40.70628
66,2014-09-01,,19.374313,27.639985999999997,25.833599,,,29.256289000000002,47.684360999999996,28.728069,41.416191,,25.263192999999998,27.143911,24.07,35.753426,28.594069,,,24.964888000000002,38.755627000000004,25.62911,24.790001,,42.106281
67,2014-10-01,37.162975,19.523729,27.005039,26.028719,,,29.882510999999997,47.011402000000004,29.008574,41.782001,,25.39834,27.213158,24.139999,35.173958,28.700079,,,24.916224,38.543453,25.693581,24.780001000000002,,41.720074
68,2014-11-01,37.067799,19.981937,27.005039,26.136032,,,30.49711,47.261356,30.358261,42.039066,,25.34042,27.69787,24.4,35.202927,29.047026000000002,,,25.120613,38.663639,24.987663,24.610001,,42.405590000000004
69,2014-12-01,37.470501,20.569641,26.747090999999998,26.52627,,22.672445,30.748540999999996,47.674751,30.367928999999997,41.811661,,24.712942,27.608840999999998,23.52,35.067721999999996,28.324222999999996,,,24.653435,38.968731,24.100737,24.209999,,42.405590000000004
70,2015-01-01,37.597477000000005,21.227073999999998,25.467281,25.994797,,22.729866,29.781190999999996,49.737186,30.309814000000003,41.742458,,25.011551,27.866034999999997,24.299999,35.787056,28.321157,,,25.072874,38.050892,24.08357,24.43,,42.695248
71,2015-02-01,37.275742,20.021784,26.399858000000002,26.033857,20.985765,22.701153,31.171352000000002,49.845528,31.519114000000002,42.632275,,25.001766,28.370531,24.049999,35.94239,29.287981,,,25.250416,37.865139,24.775051,24.559998999999998,,41.951797
72,2015-03-01,37.312511,20.021784,25.338307999999998,26.004559,20.800772,22.691584,30.611551000000002,51.529697,31.354646999999996,42.632275,,24.933296,28.528805,25.27,35.952099,29.239153,17.621879999999997,18.310942,25.289867,37.642246,23.828815,24.67,,42.753178000000005
73,2015-04-01,37.26931,19.214935,25.26886,26.180334,20.877782999999997,22.573866,31.256062,51.155437,31.503483000000003,42.731144,,25.177837,28.657402,24.26,35.909309,29.297746999999998,17.97234,19.314285,25.151781,38.317440000000005,24.683718,24.67,,42.125591
74,2015-05-01,37.215939,19.125286,25.566492,26.102210999999997,20.341209,22.815042000000002,31.190437,51.313019,31.978021999999996,42.86956,,25.089802,28.766214,24.799999,35.938461,29.287981,17.783632,18.654682,25.141916000000002,38.103115,24.31041,24.33,,42.444214
75,2015-06-01,36.634640000000005,18.836412,25.794674,25.985029,20.006376,22.519316,30.102943,49.520512,31.145159000000003,42.513634,19.964727,24.718102,28.400208000000003,24.84,35.365231,28.887579,17.954369,18.487457,24.993965,37.814243,23.545591,24.469998999999998,,41.218002
76,2015-07-01,36.631878,19.852444000000002,25.129965,26.072917999999998,19.914301000000002,22.405426000000002,30.143776000000003,50.062206,31.614159,42.681709000000005,20.223694000000002,24.483342999999998,28.133121000000003,25.91,35.473839,28.877810999999998,17.738699,18.515329,24.993965,36.520069,22.673582,23.059998999999998,,39.740761
77,2015-08-01,36.59499,20.350498,24.623993,25.701841,19.194401,22.548025,28.779166999999998,48.309090000000005,30.605605999999998,41.613926,19.997097,24.023607000000002,28.08366,26.799999,35.765488,28.389516999999998,17.253448000000002,17.595602,24.875602999999998,36.940384,21.508251,23.43,,39.702137
78,2015-09-01,35.527294,21.167307,24.961308,25.584660999999997,19.043726,22.586309,27.405147999999997,48.81139,30.392263,40.981171,19.924263,23.906229,27.509918,28.370001000000002,35.143307,28.125837,17.253448000000002,17.762823,24.964375,36.660171999999996,20.820061,22.969998999999998,24.173174,40.011105
79,2015-10-01,35.70985,20.071589000000003,24.951387,26.004559,19.864071,22.835142,30.401284999999998,47.787098,31.710918,42.04895,19.89189,24.229021,27.272509000000003,27.360001,35.629375,28.369985999999997,17.532019000000002,17.799984,24.757244,36.487679,21.809916,22.379998999999998,23.627548,39.972485
80,2015-11-01,36.206337,19.932133,23.582285,25.975266,19.370192000000003,22.844713,29.767927,48.259846,32.196090999999996,42.019290999999996,20.013282999999998,24.229021,27.351645,28.33,34.880825,28.223497,17.514048000000003,17.799984,24.727652,36.665989,21.230894,22.290001,23.929585999999997,39.914555
81,2015-12-01,35.605824,20.599525,23.989048,25.90691,19.395304,22.318336,28.803701,48.496223,31.759435999999997,41.613926,20.272251,23.818193,27.767113000000002,27.620001000000002,35.386340999999994,27.793796999999998,17.019807999999998,17.799984,24.589565,36.515839,20.449671,21.35,22.487576,40.349037
82,2016-01-01,35.132656,22.551897,23.810469,25.723917,18.081079000000003,22.580318,26.96497,48.456825,30.613094,40.615662,20.539309,23.782671,27.971458000000002,28.360001,35.178558,27.535521999999997,16.937048,18.139872,24.717789,36.503966999999996,19.934645,20.870001000000002,21.626579,39.9049
83,2016-02-01,35.237724,22.512054,24.723204,25.723917,19.755251,22.155746,28.485727,47.865887,30.165907,40.467358000000004,20.773998000000002,23.772783,28.460435999999998,26.620001000000002,35.987152,27.633653999999996,16.937048,16.975361,24.698063,36.966278,20.239910000000002,20.610001,22.580362,41.266281
84,2016-03-01,35.99572,22.014,25.655781,26.104795000000003,20.406506,22.526636,30.329653000000004,46.359001,31.10792,41.278088000000004,20.838739,24.455112,28.799725,25.43,35.977402000000005,28.281316999999998,17.592203,17.60022,24.905195000000003,36.796452,21.451714000000003,21.43,22.45443,40.426277
85,2016-04-01,36.044509999999995,21.326685,25.457359,26.095028,21.002506,22.848724,31.090033000000002,47.077971999999995,30.905240999999997,41.515373,20.871113,24.524334,28.450457,24.219998999999998,35.548763,28.516832,17.781614,17.718563,25.082736999999998,37.422699,22.320217,21.43,22.228918,41.46904
86,2016-05-01,35.742424,21.356569,24.038652,26.0462,20.952285999999997,22.883860000000002,30.196583,45.896099,31.022158,41.584583,21.073427,24.247448000000002,28.779766,25.48,35.68515,28.418701000000002,17.781614,17.718563,25.12219,37.137535,22.023481,21.469998999999998,21.979976999999998,40.928349
87,2016-06-01,36.042633,23.159525,22.818365,26.231756,21.33567,23.014648,29.806890000000003,47.206009,31.002671999999997,41.386845,21.340487,24.455112,28.370623,26.65,35.412372999999995,28.614964,17.882265,17.713829,25.418095,37.185062,22.570593,21.1,21.821827,41.044209
88,2016-07-01,36.059509000000006,21.794855,23.582285,26.358715000000004,22.081297,23.278175,32.257133,46.999179999999996,32.396534,41.950396999999995,21.168922,24.662779,28.470415000000003,25.18,35.270503999999995,28.840664,18.465134,18.139872,25.398367,36.895534999999995,22.873708999999998,21.540001,22.416016,40.493862
89,2016-08-01,35.752846000000005,21.296801000000002,23.800547,26.290352000000002,21.863192,23.551460000000002,32.628784,47.117367,32.045035999999996,42.019611,21.105798999999998,24.820999,28.789745,24.18,35.231476,28.762159000000004,18.565788,18.357623999999998,25.427958,37.019344,22.724634,21.6,22.781504,39.634552
90,2016-09-01,36.295722999999995,20.948164000000002,23.959284,26.339182,21.822609,23.63052,33.019484999999996,46.555977,32.279373,42.227238,21.287092,24.949554,29.139015,24.389999,35.182693,28.752346000000003,18.660946,18.215611,25.349051,37.000298,22.920294000000002,21.6,22.773689,40.619381
91,2016-10-01,35.470581,21.27688,25.070439999999998,26.153627,21.826252,23.43434,32.722954,47.432533,31.787565,41.960281,21.278999,24.573778,28.709913,23.74,35.10463,28.359821000000004,18.423958,18.215611,25.151781,37.06068,22.507763,21.6,21.837847,40.252483000000005
92,2016-11-01,36.128494,19.344429,26.806620000000002,26.134094,22.064884,23.901854,36.011497,46.004436,33.354935,42.177799,21.667509,24.336447,29.158972,22.959999,34.929016,27.977111999999998,18.300428,18.158807999999997,24.993965,38.131031,22.610622,22.049999,23.513154999999998,39.721451
93,2016-12-01,36.479012,19.623341,27.233225,26.280586,21.97966,24.634848,36.030617,46.496883000000004,33.754108,42.573284,20.841925,24.336447,29.238806,22.77,34.782669,28.026178,18.025925,18.461769,24.776970000000002,38.255264000000004,22.825692999999998,21.969998999999998,23.630728,40.030415000000005
94,2017-01-01,36.507439,19.214935,26.608197999999998,26.339182,22.498146,25.09358,36.454041,45.521843,33.735252,42.820457,21.91354,24.593557,29.620001000000002,22.549999,34.812115000000006,28.193509999999996,18.719355,18.611801,25.09,37.696616999999996,23.357635000000002,21.940001000000002,23.275557,39.026276
95,2017-02-01,36.807095000000004,19.274701999999998,26.677645000000002,26.573567999999998,22.929785,25.972002,37.970955,47.856041,34.511573999999996,43.047855,22.221829999999997,24.890223000000002,29.84,22.34,34.664885999999996,28.546789,18.974976,18.877682,25.23,37.696616999999996,23.395418,21.75,23.295176,39.113171
96,2017-03-01,36.906658,19.673145,26.221279,26.54427,22.472599,25.447876,37.423716999999996,45.216518,34.256077000000005,43.344467,22.388475,25.048443,29.99,22.43,34.468596999999995,28.546789,19.130409,19.122677,25.110001,37.264759000000005,23.187626,21.17,23.128429,38.427654
97,2017-04-01,37.001488,19.91221,25.26886,26.632165999999998,22.980349,25.294641,37.456210999999996,45.12788,34.855198,43.542206,22.413470999999998,25.147331,30.299999,22.59,35.0084,28.615479999999998,19.115427,19.200542000000002,25.25,36.949093,22.951347,21.209999,23.438845,38.485584
98,2017-05-01,37.208584,20.689176999999997,24.554546,26.690762,22.636271,25.409810999999998,36.724415,46.487038,35.307613,43.512543,22.517622,25.345108,30.33,22.92,35.175247,28.743055,19.337341000000002,19.63735,25.34,36.468105,22.960801999999997,20.77,22.575104,38.118687
99,2017-06-01,36.930397,19.932133,25.903807,26.651699,22.495794,24.937414,37.071059999999996,45.186974,35.474808,43.700396999999995,22.759256,25.513218,30.74,22.49,35.469681,28.860813,19.489964,19.846256,25.33,36.400771999999996,22.686668,20.43,22.791042,37.664894
100,2017-07-01,36.954128000000004,19.892288,25.278779999999998,26.81772,22.511029999999998,25.083820000000003,37.656242,45.068787,35.955315,43.858589,22.846743,25.641773,30.83,22.790001,35.293018,29.125771000000004,19.710003,19.953561999999998,25.42,36.517497999999996,23.627354,20.23,23.336264,37.462134999999996
101,2017-08-01,36.916058,19.971977,25.110123,26.866552000000002,22.355095000000002,25.259501999999998,36.709763,45.393803000000005,35.748444,43.878361,22.64677,25.681328,30.49,23.42,35.558014,29.27297,19.700642000000002,20.121635,25.43,36.131275,23.655936999999998,19.799999,23.327425,37.423512
102,2017-09-01,36.987728000000004,19.155169,25.199410999999998,26.788424,22.537916,25.171663,38.197078999999995,45.718815,36.568027,44.293613,23.154308,25.859327,30.809998999999998,23.49,35.185059,29.322034999999996,19.841093,20.113089000000002,25.559998999999998,36.372665000000005,23.960804,20.549999,24.276278,37.39455
103,2017-10-01,36.825291,19.284662,24.743046,26.866552000000002,22.456749,25.415668,38.137325,46.398396000000005,37.294304,44.570442,23.667166,26.146105,31.02,24.540001,35.195885,29.567368,19.901953,20.423603,25.610001,36.280617,24.316656,19.77,24.575668,37.964207
104,2017-11-01,37.219444,19.07548,24.20731,27.061871999999997,22.885656,25.67334,40.062172,46.42794,38.31815,44.748409,24.171616,26.185659,30.879998999999998,24.469998999999998,35.451782,29.744007,19.822364999999998,20.463484,25.700001,36.300026,24.57443,19.950001,24.743801,37.973862
105,2017-12-01,36.556979999999996,19.204975,25.874043,26.778655999999998,22.438688,25.444948,41.462070000000004,46.900688,38.754115999999996,44.817627,22.818005,26.254881,31.049999,24.030001000000002,35.687996000000005,29.871579999999998,19.569553,20.795837,25.76,36.494034,25.233183,19.98,24.531423999999998,38.669033
106,2018-01-01,37.482349,18.577425,25.75499,27.371395,23.083548,26.414883000000003,42.689907,47.796944,40.269348,45.400951,25.213524,26.719658000000003,31.530001000000002,25.040001,35.559929,30.470188,20.27952,21.400192,25.889999,36.160583,26.137846,19.6,25.074476,38.910412
107,2018-02-01,36.744892,18.607309,25.497044,27.173983000000003,22.723301,26.966010999999998,41.304943,46.477184,38.97607,44.748409,23.868443,26.195549,30.84,25.440001000000002,35.136368,30.058031,20.145473000000003,21.219076,25.709999,35.693119,24.837695999999998,19.25,23.972855,38.253859999999996
108,2018-03-01,36.460125,19.304585,24.137863,27.144369,21.714607,26.877438,40.163818,46.81205,38.409397,44.649544,23.41346,25.958218,30.74,25.360001,34.840858000000004,29.910830999999998,20.029617000000002,20.950264,25.57,35.887890000000006,25.001417,19.25,24.35581,38.17662
109,2018-04-01,36.910851,19.274701999999998,24.673599,27.154242,22.299898000000002,26.542821999999997,40.526070000000004,47.436657000000004,38.161888,44.801796,23.760113,26.086771,30.780001000000002,25.290001,34.712803,29.832325,20.01334,20.956938,25.59,36.180763,25.819128,19.75,24.771082,38.524208
110,2018-05-01,36.950615,19.204975,24.038652,27.341784000000004,22.660951999999998,26.284972999999997,40.848865999999994,46.983379,38.853947,45.029213,24.210579,26.235106,30.73,25.67,34.693104,30.028591,20.346544,20.944544,25.73,35.741093,26.146931,19.98,25.795648999999997,38.572483
111,2018-06-01,37.135406,19.971977,23.225128,27.371395,22.706557999999998,26.326307,41.152107,47.80125,38.517803,44.524933000000004,24.473276000000002,25.849439999999998,30.709999,24.379998999999998,35.008312,29.822512,20.28718,20.923574,25.73,35.682460999999996,25.684151,20.440001000000002,25.46826,38.466274
112,2018-07-01,37.324131,19.822561,23.165602,27.489843,22.712341000000002,26.447359000000002,42.281052,47.190311,39.292725,45.08567,24.807289,26.047216,31.299999,24.83,35.919502,30.087471,20.461443,21.190479,25.83,36.062218,25.930391,20.440001000000002,25.48077,38.485584
113,2018-08-01,37.380984999999995,20.021784,23.165602,27.618161999999998,23.26087,26.670765000000003,42.084862,49.032986,40.273556,45.125271000000005,24.969784,25.918661,31.57,25.299999,35.949104,30.165977,20.691238000000002,21.266739,25.91,35.366268,25.52219,20.17,25.94154,39.229034000000006
114,2018-09-01,37.592040999999995,20.121395,22.768760999999998,27.716869,23.097952,26.719971,41.594359999999995,49.673491999999996,40.11504,44.986671,25.179201000000003,25.968104999999998,31.77,25.139999,35.810951,30.146351,20.691238000000002,21.285803,25.92,35.317249,25.716572,19.889999,25.016045000000002,39.354549
115,2018-10-01,36.53083,21.246996,21.836184,27.193721999999998,23.276056,26.159983,39.615631,48.264385,38.187729,43.608883,24.333223,25.275887,31.889999,23.709999,36.311165,29.312223,20.135899,20.122854,25.59,35.93343,24.395757999999997,19.66,23.64159,39.016621
116,2018-11-01,37.062996000000005,21.197191,22.550497,27.085146,23.848539000000002,25.785019000000002,40.10775,47.190311,38.492374,44.055183,24.832623,25.483553,31.83,24.030001000000002,36.870567,29.390729999999998,20.183771,20.275372,25.48,35.746117,23.586142000000002,19.43,22.724567,38.746277
117,2018-12-01,35.971157,22.023962,21.300447,26.265881,22.575378,24.605009,36.092056,45.002743,36.805415999999994,42.716274,20.403520999999998,24.682554,31.709999,24.719998999999998,36.940495,28.340709999999998,18.728395000000003,18.654867000000003,25.18,35.34193,22.191263,18.610001,21.682766,37.423512
118,2019-01-01,36.721519,21.219998999999998,22.07,27.219998999999998,24.213804,25.875,39.187809,44.880001,38.104946000000005,44.277012,24.120001000000002,25.77,32.310001,23.35,37.035446,29.68,20.48,20.5,25.690001000000002,35.490009,24.297983,19.07,21.700960000000002,38.290001000000004
119,2019-02-01,36.917103000000004,21.02,21.6,27.49,23.849783,26.105,39.336288,44.75,38.682297,44.853325,24.205999,25.959999,32.110001000000004,23.57,37.155334,29.940001000000002,20.900999,20.826,25.860001,35.331306,24.604176000000002,19.309998999999998,21.620478,38.82
120,2019-03-01,36.966999,21.559998999999998,21.120001000000002,27.549999,23.958891,26.200001,38.287056,44.810001,39.030693,44.654594,24.370001000000002,26.059998999999998,31.93,24.059998999999998,37.295208,30.07,20.969998999999998,21.079,26.040001,34.934551,24.821474,18.77,20.595047,38.889998999999996
