Name,Riskiness R
ADRE,[9.38943198e+11]
BBRC,[1.69054719e+12]
BICK,[3.82460913]
BKF,[4.00495641]
DBEM,[8.3780715e+11]
DEM,[2.06061851e+12]
DGRE,[4.48722566e+12]
DGS,[1.82394136e+12]
DVYE,[1.46426627e+12]
EDC,[1.51623888]
EDIV,[8.86238033e+11]
EDOG,[7.13696994e+11]
EDZ,[2.6101995e+08]
EEB,[0.99243823]
EELV,[9.16138944e+11]
EEM,[1.68063928e+12]
EEMO,[3.46220816e+12]
EEMS,[8.86085675e+11]
EET,[1.71353904]
EEV,[2.8211664e+12]
EMCG,[3.05304486e+12]
EMFM,[3.78284038e+12]
EMIF,[9.6151965e+11]
EMQQ,[0.32300926]
EUM,[5.58336813e+12]
EWEM,[2.24068559e+11]
EWX,[6.34897229e+11]
FEM,[0.79717132]
FEMS,[0.62846307]
FNDE,[8.17739354]
HEEM,[1.49032597e+12]
HILO,[5.99120712e+11]
IEMG,[1.09605787e+12]
PIE,[1.86848794e+12]
PXH,[1.72181344e+11]
PXR,[4.41895872e+12]
QEMM,[1.29946902e+12]
SCHE,[6.83693031e+11]
SPEM,[1.35420457e+11]
TLTE,[5.7758521e+11]
VWO,[3.2431486e+12]
