Name,Riskiness R
AADR,[0.14559453]
COPX,[2.91094599e+12]
DBAW,[0.22356504]
ECON,[4.44085165e+11]
EDC,[8.06031981e+09]
EEM,[6.35371984e+10]
EEMS,[4.15443022]
EMCG,[2.30051081e+11]
EMFM,[7.85198455e+11]
FAN,[0.32602332]
FIEG,[0.41237276]
FLN,[1.13713639e+12]
FM,[7.7171275e+11]
FNDE,[1.65737357]
FONE,[0.14725424]
FPA,[0.3822133]
FWDI,[1.1018588e+11]
GDXJ,[4.16100441]
HGI,[1.64525996e+11]
HILO,[3.62886064e+11]
ICLN,[1.19905134e+12]
IEMG,[3.64557135]
IFV,[1.66080787]
IQDF,[4.47025057e+11]
JDST,[1.25994419e+13]
KOL,[4.26880928e+11]
LIT,[0.48695241]
PBD,[3.49318142e+11]
PICK,[1.1368638e+13]
QEMM,[2.16356836e+11]
SIL,[2.87892587]
SLVP,[1.92362303]
SLX,[3.44433277e+09]
SOCL,[0.16183725]
SOIL,[5.60885755e+11]
TLTE,[1.16002999]
VIDI,[2.18677147]
