Name,Riskiness R
AAXJ,[0.1119496]
ADRE,[0.10214561]
AFTY,[0.23167788]
AIA,[0.09989865]
ASEA,[0.12558216]
ASHR,[0.51405556]
ASHS,[4.0801917e+10]
AXJV,[0.70184435]
CHAD,[5.03848833e+12]
CHAU,[0.50518741]
CHIE,[0.34264524]
CHII,[0.42831905]
CHIM,[0.16833107]
CHIQ,[0.09993363]
CHIX,[0.20368231]
CN,[0.18843891]
CNXT,[2.33512922]
CQQQ,[0.09815504]
CXSE,[0.08373506]
DBEM,[0.11404479]
DEM,[0.15596537]
DGRE,[0.13715283]
DGS,[0.10845581]
ECNS,[0.1442694]
EDC,[0.44343311]
EDIV,[0.15631857]
EDZ,[2.24470629e+13]
EEM,[0.14386997]
EEMA,[0.11500551]
EEMV,[0.12925609]
EET,[0.29088686]
EEV,[1.057637e+13]
EIDO,[0.24649416]
EMQQ,[0.10554181]
EPHE,[4.48580983e+11]
EPI,[0.13730974]
EUM,[7.18624309e+12]
EWM,[388921.58796901]
EWX,[0.10044862]
FCA,[0.14770716]
FEM,[0.12328622]
FEMS,[0.12094049]
FNI,[0.09790805]
FXI,[0.23070423]
FXP,[2.36052787e+13]
GMF,[0.09961687]
GXC,[0.12019019]
HAO,[0.1447432]
IDX,[0.22106316]
INCO,[0.0908046]
INDA,[0.17072168]
INDL,[0.53575612]
INDY,[0.13533245]
INXX,[0.22486297]
KBA,[0.88257545]
KFYP,[0.17957045]
KWEB,[0.10835674]
MCHI,[0.13612779]
PEK,[0.37080221]
PGJ,[0.10467728]
PIE,[0.1394891]
PIN,[0.12800314]
SCIF,[0.25022472]
SCIN,[0.23635429]
SMIN,[0.16221418]
SPEM,[0.12561413]
THD,[0.12281884]
VNM,[0.3766515]
VWO,[0.14657859]
XCEM,[0.15091669]
XPP,[0.40818973]
YANG,[1.83651237e+13]
YAO,[0.13169871]
YINN,[0.61806275]
YXI,[1.75415861e+12]
