Name,Riskiness R
BDCL,[0.34249359]
BDCS,[0.17422032]
BIZD,[0.14961213]
CHIX,[0.36264182]
DXJF,[0.44604606]
EUFN,[0.28546082]
FAS,[0.24339534]
FAZ,[6.72413937e+12]
FINU,[0.24960326]
FINZ,[5.98574556e+12]
FNCL,[0.08200921]
FXO,[0.07131516]
IAI,[0.1152429]
IAK,[0.07267313]
IAT,[0.11199558]
IXG,[0.12148267]
IYF,[0.08260535]
IYG,[0.10167557]
KBE,[0.12430696]
KBWB,[0.11554511]
KBWD,[0.15616622]
KBWP,[0.05437628]
KBWR,[0.13356414]
KCE,[0.25337187]
KIE,[0.05740323]
KRE,[0.12589215]
LMLP,[1.06472818]
PEX,[0.09606718]
PFI,[0.1977661]
PHDG,[0.50685773]
PSCF,[0.10138141]
PSP,[0.0915992]
QABA,[0.10687008]
RWW,[0.09027984]
RYF,[0.06673735]
SEF,[1.54140062e+12]
SKF,[8.74138812e+12]
UYG,[0.16765253]
VFH,[0.08023725]
VQT,[1.3341397]
XLF,[0.07289645]
