Name,Riskiness R
EMIF,[5.53426835e+12]
FUTY,[0.07213037]
FXU,[0.09290289]
GHII,[0.14626997]
GII,[10.18741732]
IDU,[0.07879417]
IGF,[0.24093463]
INXX,[1.15648236]
JXI,[0.44847564]
PSCU,[0.06545243]
PUI,[0.07417426]
PXR,[2.20686247e+12]
UPW,[0.73243948]
VPU,[0.07670879]
WBIC,[2.81145127e+12]
XLU,[0.09422652]
