Name,Riskiness R
AGG,[0.02965095]
AGND,[1.83987873]
AGZD,[0.03224654]
BIV,[0.04356594]
BLV,[0.09267399]
BND,[0.03135938]
BNDX,[0.02310641]
BOND,[0.0329511]
BSV,[0.01589565]
BYLD,[0.01972601]
FBND,[0.02654548]
FCOR,[0.02667647]
FLTB,[0.01254114]
FTSD,[0.01617988]
FWDB,[0.02505108]
GBF,[0.03418448]
GVI,[0.02327257]
HOLD,[0.00456038]
ILTB,[0.07277176]
ISTB,[0.0080247]
IUSB,[0.01997795]
KCNY,[0.09818195]
LDUR,[0.0123563]
MINC,[0.00647553]
MINT,[0.00133768]
NEAR,[0.00223942]
RAVI,[0.00391431]
SAGG,[7.97091352e+11]
SCHZ,[0.02708919]
SPAB,[0.02655121]
TOTL,[0.01601347]
ULST,[0.00365775]
VBND,[0.05223313]
WYDE,[2.69496586e+12]
XMPT,[0.05261848]
