Name,Riskiness R
ACWI,[0.06254641]
ACWV,[0.04528972]
ACWX,[0.1007669]
CGW,[0.06721925]
CRBN,[0.06947392]
CWI,[0.09807138]
DBEF,[0.13099579]
DIM,[0.08687422]
DOL,[0.14068868]
DTH,[0.16577924]
DWM,[0.11293524]
DWX,[0.29965844]
EFA,[0.10750587]
EFG,[0.09314443]
EFV,[0.14802287]
EWS,[0.35861826]
EZU,[0.11943796]
FDT,[0.07177128]
FGD,[0.59711148]
FNDC,[0.04390303]
FNDF,[0.09591244]
GDXJ,[0.62952842]
GII,[0.96056025]
GNR,[0.20912265]
GUNR,[0.24646111]
GWX,[0.06617601]
HEFA,[0.09943508]
HEZU,[0.14642794]
IDLV,[0.07409828]
IDOG,[0.13712356]
IDV,[0.1985872]
IEFA,[0.09014362]
IGF,[0.18002418]
IHDG,[0.07964608]
IOO,[0.06772132]
IQDF,[0.13831588]
IQLT,[0.12070528]
IXC,[0.42484318]
IXG,[0.08956983]
IXJ,[0.13381804]
IXP,[0.30514965]
IXUS,[0.08625872]
JNUG,[2.82689262]
JPGE,[0.04838186]
JPIN,[0.07119287]
JXI,[1.32218233e+12]
KXI,[0.09195596]
LIT,[0.11688519]
MXI,[0.14388494]
NUGT,[1.64558511]
PDN,[0.0628865]
PICK,[0.36098268]
PID,[0.54820742]
PPH,[8.92109927e+11]
PSP,[0.09332799]
PXF,[0.1099703]
QEFA,[0.0912571]
ROBO,[0.06020595]
RXI,[0.06727773]
SCHC,[0.0613224]
SCHF,[0.08816693]
SCZ,[0.05508983]
SDIV,[0.15945244]
SMH,[0.08685345]
SPDW,[0.12611977]
TAN,[5.82426154e+12]
URA,[2.03354038]
URTH,[0.07853047]
VEA,[0.09033235]
VEU,[0.09396462]
VSS,[0.08750907]
VT,[0.06194536]
WDIV,[0.11405966]
WOOD,[0.11636087]
