Name,Riskiness R
ARKG,[0.45770132]
BBC,[1.59698927]
BBH,[8.56677614e+11]
BBP,[0.46111433]
BIB,[2292621.46593558]
BIS,[2.82544754]
CURE,[1.07064411]
FBT,[0.67332878]
FHLC,[0.24904484]
FXH,[2.88100722]
IBB,[9.89436849e+11]
IHE,[9.29003929e+11]
IHF,[0.25023332]
IHI,[0.07011472]
IXJ,[0.47982907]
IYH,[0.28767933]
LABD,[7.84228186e+12]
LABU,[2.72808468]
PBE,[3.51236549e+11]
PJP,[7.36752772e+11]
PPH,[1.41890348e+12]
PSCH,[0.10912798]
PTH,[0.33140893]
RXD,[4.30492539e+12]
RXL,[0.64934267]
RYH,[0.26705265]
SBIO,[1.18149496]
VHT,[0.26739039]
XBI,[0.72515782]
XHE,[0.09553147]
XHS,[9.53504448e+09]
XLV,[0.25474241]
XPH,[1.69274424e+12]
