Name,Riskiness R
BIL,[1.32249462e+12]
DFVL,[7.84837542e+11]
DFVS,[1.27452414]
DLBL,[6.75622683e+11]
DLBS,[1.00794394e+12]
DTUL,[2.56763322e+12]
DTUS,[1.56221679]
DTYL,[1.12194682e+12]
DTYS,[1.15873041]
EDV,[2.79971311e+12]
FLAT,[1.09533967e+12]
GOVT,[2.56278104e+12]
IEF,[3.04948401e+12]
IEI,[3.08622175e+12]
ITE,[4.09964568e+12]
PLW,[3.13100682e+12]
PST,[8.13795503e+11]
RISE,[2.86971068e+12]
SCHO,[2.19211916e+12]
SCHR,[1.20265577e+12]
SHV,[6.72702374e+11]
SHY,[7.93588987e+11]
SPTL,[4.57189863e+12]
SPTS,[1.02253987e+12]
STPP,[6.07052284e+12]
TAPR,[1.03403911e+12]
TBF,[1.22839992e+12]
TBT,[2.34357009e+12]
TBX,[1.13614585e+12]
TLH,[5.2324427e+12]
TLT,[1.98581358e+12]
TMF,[3.28329733e+11]
TMV,[3.05133122e+12]
TTT,[9.83857593e+11]
TUZ,[1.66338717e+12]
TYBS,[6.28920116e+12]
TYD,[1.83422918e+12]
TYNS,[4.19930123e+12]
TYO,[7.66362967e+12]
UBT,[1.59594457e+12]
UST,[1.91513456e+12]
VGIT,[3.18999142e+12]
VGLT,[1.52395509e+12]
VGSH,[1.85209307e+12]
ZROZ,[7.03013124e+11]
