Name,Riskiness R
BZF,[1.93193964e+11]
CEW,[4.70409413e+11]
CNY,[2.34516719e+11]
CROC,[0.34726175]
CYB,[2.14972093e+11]
DBV,[4.66762296e+10]
DRR,[0.12210186]
EUFX,[0.06595744]
EUO,[0.12251599]
FXA,[6.99272023e+11]
FXB,[7.4618353e+11]
FXC,[1.63604801e+12]
FXCH,[2.2865893e+12]
FXE,[1.51123481e+12]
FXF,[1.88561515e+11]
FXS,[3.22758489e+12]
FXSG,[3.90850774e+12]
FXY,[2.28822184]
INR,[0.10916351]
UDN,[1.21198276e+12]
ULE,[2.70754636e+12]
URR,[2.51837495e+12]
UUP,[0.05710505]
YCL,[8.3808001e+10]
YCS,[4.42636972e+11]
