Name,Riskiness R
BIL,[54125.88284699]
DFVL,[3.09519903e+12]
DFVS,[0.37793612]
DLBS,[90.15577712]
DTUL,[1.04561004e+13]
DTUS,[0.17812193]
DTYL,[6.1857804e+12]
DTYS,[0.89483406]
EDV,[0.82001732]
FLAT,[0.22014064]
GOVT,[2.90228149e+12]
IEI,[1.09385595e+08]
ITE,[1.09939942e+12]
PLW,[6.72624118e+11]
RISE,[8.11970319e+11]
SCHO,[3.80650544e+12]
SCHR,[1.12548901e+12]
SHV,[2.04392295e+12]
SHY,[3.60238048e+12]
SPTL,[1.10047028]
SPTS,[3.53570519e+12]
STPP,[1.36339232e+13]
TAPR,[2.08026053e+12]
TBF,[1.12620952e+13]
TBX,[3.78708414e+12]
TLH,[2.66614852e+12]
TMF,[1.83234902]
TMV,[8.06799823e+12]
TTT,[6.70980793e+12]
TUZ,[3.59036122e+12]
TYBS,[4.33051571e+12]
TYD,[5.92848206e+12]
TYNS,[3.74322873e+12]
TYO,[4.17892926e+12]
UBT,[2.52655953]
UST,[3.98213119e+12]
VGIT,[2.44054154e+12]
VGLT,[5.78650664e+10]
VGSH,[3.08885538e+12]
ZROZ,[0.57933359]
