Name,Riskiness R
ACWI,[0.08556605]
ACWV,[0.0468227]
ACWX,[0.14727376]
CGW,[0.06764662]
CRBN,[0.07928751]
CWI,[0.14065877]
DBEF,[0.18344366]
DIM,[0.10451684]
DLS,[0.06652663]
DOL,[0.19989382]
DTH,[0.2113213]
DWM,[0.14973311]
DWX,[0.28971695]
EFA,[0.14825757]
EFAV,[0.08116438]
EFG,[0.11667183]
EFV,[0.21261757]
EWS,[0.27996846]
EZU,[0.15297729]
FDT,[0.10343718]
FGD,[0.18608231]
FNDC,[0.06674799]
FNDF,[0.14261614]
GDX,[0.5547217]
GDXJ,[0.43341411]
GII,[0.10497491]
GNR,[0.27112476]
GUNR,[0.27871205]
GWX,[0.08812585]
HEFA,[0.19069761]
HEZU,[0.24590041]
IDLV,[0.09964622]
IDOG,[0.19313202]
IDV,[0.26906312]
IEFA,[0.12521662]
IGF,[0.10415719]
IHDG,[0.10941958]
IOO,[0.08145732]
IQDF,[0.17867751]
IQLT,[0.12460605]
IXC,[0.54267169]
IXG,[0.12089409]
IXJ,[0.17033659]
IXP,[0.19262385]
IXUS,[0.12988596]
JNUG,[2.15199361]
JPGE,[0.06651909]
JPIN,[0.09959118]
JXI,[0.0919084]
KXI,[0.08053224]
LIT,[0.10448132]
MOO,[0.11971268]
MXI,[0.16369096]
NFRA,[0.10150982]
NUGT,[2.94618132]
PDN,[0.08022934]
PICK,[0.54437519]
PID,[1.21348766]
PPH,[4.5186862e+11]
PSP,[0.11454823]
PXF,[0.15798021]
QEFA,[0.12424626]
ROBO,[0.07006878]
RODM,[0.09603119]
RXI,[0.09719784]
SCHC,[0.09327421]
SCHF,[0.12795096]
SCZ,[0.07147157]
SDIV,[0.18857915]
SIL,[0.54720205]
SMH,[0.08719461]
SPDW,[0.19517051]
TAN,[2.89433055e+12]
TLTD,[0.11081473]
URA,[2.6888839e+11]
URTH,[0.08330066]
VEA,[0.12086404]
VEU,[0.13352926]
VSS,[0.09826747]
VT,[0.08263669]
VXUS,[0.13134242]
WDIV,[0.13131719]
WOOD,[0.11348114]
