Name,Riskiness R
ALTS,[2.99491605e+12]
BTAL,[6.28986683e+12]
CHEP,[2.13142079e+12]
CPI,[2.76801549e+12]
DIVA,[3.95527555e+11]
DIVY,[1.94614391e+12]
FLAG,[0.2275562]
FMF,[4.15079986e+12]
FTLS,[1.89350416e+11]
HDG,[19340984.33525569]
HTUS,[5.8581898e+11]
MCRO,[1.41092367e+12]
MNA,[4.00108942e+11]
MOM,[5.66578972e+12]
MRGR,[1.92256587e+12]
QAI,[1.13732896e+12]
QED,[1.09301567e+12]
QLS,[1.84086972e+12]
QMN,[5.03705092e+12]
RALS,[2.58039796e+12]
RLY,[6.05899801e+11]
SIZ,[2.91904977e+12]
VAMO,[3.5800553e+12]
WTMF,[2.4585821e+12]
