Name,Riskiness R
AGF,[2.25511281e+12]
AGQ,[1.41424479e+12]
BCM,[1.38417372e+12]
BDD,[3.84958108]
BNO,[4.36873516e+12]
BOIL,[356.47751929]
BOM,[7.7328415]
BOS,[5.91965804e+10]
CANE,[1.4279238e+12]
CORN,[8.43858033e+12]
CPER,[1.6510573e+12]
DAG,[4.16030345e+12]
DBA,[2.68049823e+12]
DBB,[1.46752158e+12]
DBC,[2.7372795e+12]
DBE,[4.44982066e+12]
DBO,[1.33633749e+13]
DBP,[5.14272974e+12]
DBS,[5.13590989e+11]
DDP,[0.74429575]
DGAZ,[0.87158571]
DGL,[1.23705426e+12]
DGLD,[4.81769162e+12]
DGP,[2.7149198e+12]
DGZ,[6.68434552e+12]
DJCI,[1.37163113e+13]
DJP,[2.2173325e+12]
DSLV,[4.10153355e+12]
DTO,[0.44726354]
DYY,[2.63442698]
DZZ,[2.99376665e+12]
FTGC,[1.45586592e+13]
FUD,[2.13450404e+12]
FUE,[3.73574817e+12]
GCC,[1.18349013e+13]
GLD,[1.89882566e+12]
GLL,[2.97201818e+12]
GLTR,[9.71355079e+11]
GRU,[3.77872246e+12]
GSC,[3.35517761e+12]
GSG,[3.0212777e+12]
GSP,[3.59242166e+13]
IAU,[9.90898793e+11]
KOLD,[0.55405381]
LD,[1.39304156]
NIB,[9.37999767e+12]
OLEM,[1.76347086e+13]
OLO,[1.76566499e+13]
OUNZ,[1.26947151e+12]
PALL,[2.48319855e+11]
PDBC,[1.7794178e+13]
PPLT,[8.75947265e+12]
RJA,[5.18588795e+12]
RJI,[1.45992771e+13]
RJN,[4.59991244e+12]
RJZ,[3.03086611e+12]
SCO,[0.66815175]
SGOL,[1.17520405e+12]
SIVR,[5.06776155e+11]
SLV,[6.54516494e+11]
SOYB,[1.96971507e+12]
SZO,[0.3079907]
TAGS,[6.24648853e+12]
UAG,[640688.67079598]
UBG,[1.61557967e+12]
UCI,[3.31951644e+13]
UCO,[1.61585265e+11]
UGA,[5.47125104e+12]
UGAZ,[3.79759226e+13]
UGL,[2.07911983e+12]
UGLD,[1.39533872e+12]
UNG,[9.3343259e+12]
UNL,[3.78838962e+12]
USCI,[2.64462647e+12]
USL,[4.74431004e+12]
USLV,[1301.52778546]
USO,[3.27341147e+13]
USV,[4.46773204e+11]
WEAT,[3.676241e+12]
ZSL,[8.44766809e+12]
