Name,Riskiness R
AGG,[0.03282912]
AGND,[4.33288611e+11]
AGZD,[6.79975701e+10]
BIV,[0.04912637]
BLV,[0.11368894]
BND,[0.0382318]
BNDX,[0.01580573]
BOND,[0.02913587]
BSV,[0.01812186]
BYLD,[0.02316701]
FTSD,[0.01648695]
FWDB,[0.05227923]
GBF,[0.0424889]
GVI,[0.02560374]
HOLD,[0.01047416]
ILTB,[0.0906771]
ISTB,[0.0084531]
LDUR,[0.01594857]
MINC,[0.00900877]
MINT,[0.00152289]
NEAR,[0.00277648]
RAVI,[0.00616463]
SAGG,[1.40299814e+12]
SCHZ,[0.02960438]
SPAB,[0.03096064]
ULST,[0.00842668]
XMPT,[0.05343154]
