,Date,EMIF,FUTY,FXU,GHII,GII,IDU,IGF,INXX,JXI,PSCU,PUI,PXR,RYU,SDP,TOLZ,UPW,UTES,VPU,WBIC,XLU
0,2013-12-09,-0.01568859408459071,-0.01842153978941535,-0.021621610262840516,,-0.01600905583628702,-0.021869782400746288,-0.01817703088818124,-0.06682774592662746,-0.01713243549989391,0.007079579611318168,-0.009974885377882131,-0.021631284667305416,-0.021036126588412987,0.043830351903872196,,-0.043972031324307964,,-0.020379204361974494,,-0.024193723364694514
1,2013-12-16,-0.015938515356952652,0.007751658641691693,0.010045266624948647,,0.003895399147698069,0.019815465180928863,0.010579324292486356,0.014667808616459522,-0.005504750426153299,0.01874633891314006,0.021662530864463223,-0.006659726884818079,0.009461159729742505,-0.03331808676708174,,0.02589115148559125,,0.009002864609529176,,0.008531088349883902
2,2013-12-23,0.034456062252738916,0.010726238906093238,0.015113447987076761,,0.029437453630705677,-0.00852035719322633,0.0271100884162955,-0.09608846454842353,0.030906215602118384,0.014912059611290449,0.022750290378815048,0.0209817594572225,0.012294656060479955,0.0,,0.009501065632001817,,0.010269474975234406,,0.010158914772028434
3,2013-12-30,-0.024684146848131774,-0.012929268304706875,-0.012845669212878472,,-0.007215374424214122,-0.005405921553430906,-0.0077461434311221515,0.07815169843358497,-0.010267037672028995,-0.012614616547169536,-0.012633773779323933,-0.01875837640816626,-0.013783684330349042,0.013692110243373095,,-0.009962507159151262,,-0.013500693756358864,,-0.014282045093736883
4,2014-01-06,0.00542333032093323,0.021694380131014133,0.018518177588154213,,0.01635253581633291,0.023485873218507446,0.006245237139880013,-0.009813566165390461,0.015445058798461265,0.009291574656685111,0.016240197466664906,-0.00619250760346754,0.016546407209582798,-0.03865851684472304,,0.047626298990027814,,0.02272719191023481,,0.025489402215166938
5,2014-01-13,-0.005693613416013754,-0.0036055699859614916,-0.0009826097224530255,,-0.0051395888617381215,-0.003945588965020007,0.0005171386124766027,-0.017839509194583457,-0.0018161569845266201,-0.0014386213787815451,0.0,-0.001354581736806253,-0.0018961550118119772,0.007267512701349361,,-0.010358378010520164,,-0.004181383004502249,,-0.0041859792272819175
6,2014-01-20,-0.030741564341470812,0.001206301917457428,-0.0004921826547776613,,-0.011455586976983385,-0.001250839772445335,-0.012664626162896502,-0.04540862965155071,-0.006595643322344191,-0.0005761211991725535,-0.009201173956841512,-0.037439313367129884,-0.005541640025823327,-0.017797179585980878,,0.0,,0.00011992330722799928,,-0.002101929057482525
7,2014-01-27,-0.017412863748098542,0.025301386272365434,0.01968532733039495,,0.004998764454924192,0.0273459387555702,0.006020736952758685,-0.009513776448364784,0.009386581923598342,-0.005188624060558865,0.015151765281889471,-0.0025365752466662015,0.021652546425545764,-0.024975470587847243,,0.05378688522169377,,0.026511543225615143,,0.0294891165284539
8,2014-02-03,0.0085443899408922,-0.0066590399673592685,-0.007239520660698134,,0.010852360106278953,-0.006806876562027436,0.01457221999305358,0.03521894970036065,0.010433157301726514,-0.024340940871904124,-0.012518368710241319,0.013563327702789823,-0.009038426183460404,0.0010045360528892038,,-0.007449329276599243,,-0.0070118607619688595,,-0.005626519830064975
9,2014-02-10,0.020708991095102026,0.03548897204752074,0.03305799027888364,,0.029076297546770196,0.03610866665597176,0.025647400231959373,-0.01855676574494847,0.030751860119840744,0.029403084762120557,0.02974180345966214,0.02620591445173018,0.03538275488554993,-0.06573000788887487,,0.07380124911666067,,0.03565964161575443,,0.03600835355782613
10,2014-02-17,-0.011066728185135417,0.007616285592739381,0.00894121445924154,,0.0065203964974862895,0.0068122422950973,0.003500918243570526,0.01680691907403685,0.009364170990960942,0.009809549589119509,0.00994323618476645,-0.00950862978775804,0.009264945648106974,-0.023093451163075946,,0.009578104356521748,,0.007045424622634854,,0.0067028174428360385
11,2014-02-24,0.008703742856426245,-0.0030236402072945437,-0.007929323526480122,,0.00021605849300940181,-0.0036283302318291196,0.0017444683315651543,0.00206598823837192,0.0049622864929546135,-0.006571356656249577,0.0014063853545255565,-0.012890806437709255,0.0016553357344644237,0.008246259304225477,,-0.0203848382105938,,-0.0023697133805691273,,-0.0024658746071484455
12,2014-03-03,-0.00708780641271793,-0.012888412322905508,-0.006111890584083265,,0.009714856794499424,-0.010629004242717597,0.013930140462725137,0.06701018935376706,-0.002576217067556884,-0.003451304552120239,-0.012172055474417826,0.0016672684331237623,-0.011718761566069411,0.02780801906059664,,-0.013872383868157673,,-0.011310781268148447,,-0.01137200302406635
13,2014-03-10,-0.030105442164837168,0.024577570777190364,0.017975481671964392,,-0.004490043887730422,0.023773839876492977,-0.008586784220189858,0.00483098097578176,0.005381128111291891,0.012986891350051124,0.01800933578649778,-0.030513171617597493,0.02097931126691077,-0.051989380215513706,,0.05109516814867277,,0.024024649617028215,,0.02250549728977016
14,2014-03-17,0.03360002431832689,-0.008245807691376566,0.01068772838300791,,0.006013878312563264,-0.0031088064471228695,0.0024744430522436285,0.006730815782979467,0.0010704704592571883,0.0054131958277209204,-0.0013966175214652648,0.023748157657282033,-0.002382516753117753,-0.006715115997571774,,-0.0021465980529730326,,-0.002122505328357927,,-0.009293443320165285
