Name,Riskiness R
ACIM,[0.07889186]
ACWF,[0.07767679]
ARKQ,[0.09241379]
BJK,[0.10272403]
CID,[0.194602]
CIL,[0.11246323]
CIZ,[0.14313288]
CNCR,[3.67384957]
CRAK,[0.05711121]
CUT,[0.09573424]
DBAW,[0.12006211]
DBEZ,[0.1461059]
DEW,[0.09196881]
DGT,[0.0786635]
DNL,[0.09452293]
DOO,[0.17581517]
DUST,[4.82623867e+12]
EFAD,[0.17374374]
EFZ,[3.0081533e+12]
EUMV,[0.16291442]
EXI,[0.07287826]
FAN,[0.13524778]
FILL,[0.13850325]
FPA,[0.17074824]
FYLD,[0.08365948]
GEX,[0.22769064]
GHII,[0.12580998]
GOEX,[0.41541829]
GRES,[0.10077803]
GRID,[0.08191208]
HAP,[0.105958]
HDAW,[0.17242734]
IDHQ,[0.10786042]
IMTM,[0.10588908]
IPKW,[0.06805606]
IQDE,[0.14960578]
IQDY,[0.14450877]
ISCF,[0.07026767]
ISRA,[0.16951041]
IVAL,[0.09983601]
JDST,[9.85747027e+13]
LOWC,[0.06654952]
LVL,[0.11348443]
NLR,[0.12305552]
PBD,[0.29791236]
PIO,[0.116649]
PIZ,[0.09747711]
PSAU,[0.38366557]
PZD,[0.07166389]
QWLD,[0.05651933]
RING,[0.39518011]
SEA,[2.05113414e+12]
SGDJ,[0.51180856]
SILJ,[0.35168845]
TOK,[0.06916978]
TOLZ,[0.13436366]
VEGI,[0.08714602]
YMLP,[1.01677113e+12]
