,Date,BDCL,BDCS,BDCZ,BIZD,CHIX,DPST,DXJF,EUFN,FAS,FAZ,FINU,FINZ,FNCL,FXO,IAI,IAK,IAT,IXG,IYF,IYG,JHMF,KBE,KBWB,KBWD,KBWP,KBWR,KCE,KIE,KRE,LBDC,LMLP,PEX,PFI,PHDG,PSCF,PSP,QABA,RWW,RYF,SEF,SKF,UYG,VFH,VQT,WDRW,XLF
0,2013-12-09,-0.028542119115812944,-0.014541373893858886,,-0.018805536941929674,-0.04471253493573677,,,-0.02301259175605838,-0.03215373462698508,0.030148637625268954,-0.03792994934053388,0.0,-0.012152116048113847,-0.01544948970113077,0.002142845435205462,-0.016294775029556348,-0.012954904445447219,-0.020474597305918055,-0.010843305498726988,-0.00494437978643816,,-0.01623287163466548,-0.011235704372512516,-0.015898263226927892,-0.023955306694895623,-0.02368833976443904,-0.01000213396973776,-0.018807213820652043,-0.021537927409910815,,,0.011340674923224938,-0.01909058951421185,-0.01434714724859851,-0.02527163557026206,-0.007328937951753709,-0.021775360517260513,-0.011564561408548965,-0.011577262165757857,0.009896247522101343,0.021668608496290417,-0.023773748107631797,-0.013494782627717486,-0.013953194337136304,,-0.01215513194514306
1,2013-12-16,0.026932429623255507,0.011729138428765488,,0.018207881056771468,-0.022288267944866012,,,0.0346894962782355,0.08107126648222378,-0.07955487973314816,0.08109562549367404,0.0,0.022618973066847254,0.01997119319800199,0.029938709834387626,0.021795803113003574,0.02437495170624561,0.01590818990438179,0.02708278857439174,0.03180148036657602,,0.02085919899172817,0.02097886675718589,0.0237108336740181,0.00600517917687522,0.024263092134660772,0.04146509422654566,0.017529592574449734,0.026363065387572913,,,0.0035183567512456593,0.01556966081923066,0.005458421101371651,0.023075143306934182,-0.036095121497996034,0.027682664673242784,0.029364599615195712,0.0236858054009158,-0.026598173641992604,-0.053022309695208374,0.05254940424457851,0.0261995232409208,0.015201387040280158,,0.02271643579678191
2,2013-12-23,0.009877238973095262,0.005983257240853796,,-0.013646911401924424,0.009878319104952037,,,0.033299375251294616,0.024538424593838776,-0.025974005421950316,0.029323906940526317,0.0,0.011041866439011574,0.01297443383711626,-0.0028548311371554016,0.005972701809931162,0.00884677622898854,0.026089289171751837,0.0037668558519857215,0.0051768504406509985,,0.014453408560697814,0.016519932337396095,0.0051609712586498805,0.014620651189448271,0.021702686118360424,0.013079740965995488,0.011451200196371747,0.018859427953635943,,,-0.06595101332698584,0.018337821018103617,0.017206527909867,0.004308043289269336,0.07124976069310554,0.015820652327356643,0.0042341241925498525,0.011142513053009553,-0.008628977862837572,-0.01735725489088391,0.0177437906163692,0.001807680785624303,0.004140256750486621,,0.014181007566113587
3,2013-12-30,0.0053965128815741895,-0.0026021462059027567,,0.015549980262993124,-0.03432050078170454,,,-0.01651237023608914,0.009513141487635657,-0.011954001672522674,0.014172823184807807,-0.1094119199525038,0.003854266651569296,-0.0032362918694695394,0.013089366378785104,-0.005978031180645646,-0.0034907568808890082,-0.0016114567918789206,0.007654769359971135,0.011312978609371771,,-0.009049513181252683,0.005927018732672136,0.0011848639880670693,-0.011419897759293564,-0.017565739386549234,0.00220399454175318,-0.01198672050535464,-0.016220283466047272,,,0.16631709194873986,-0.006522526768552832,-0.00431479828788653,-0.005053413005410211,0.0025100132120265024,-0.024691072746213637,0.003569620518899003,0.0015168488120544646,-0.0053192145713793675,-0.006267761387029164,0.00621177464216597,0.009108447636721289,-0.004604164249473169,,0.004589455020215507
4,2014-01-06,-0.021133789431441074,-0.0026089937088909013,,0.007166893153784844,-0.004698543196574088,,,0.04750213775571786,0.02117503737001452,-0.021405357415289806,0.015615194419341654,0.0,0.007296477167839893,0.006029770426019455,-0.003356442843499578,0.0025683200829026507,0.02258837196273967,0.012374361661000649,0.007610764586444731,0.009035599611787116,,0.019786938872639333,0.019079603812881922,0.006706283232218637,-0.01046298159843836,0.00357612481839876,0.0031986365257918982,0.005661861584687952,0.008743575533142603,,,-0.04913043740568684,0.007947483427170738,0.003972323999641326,-0.0015229381173897435,0.01419035727192401,0.004500527023273562,0.0031022572127599353,0.008833931096123286,-0.004861377781129398,-0.01548167698430723,0.015819209641045228,0.008098835685061454,0.004418356737934749,,0.006395443630201963
5,2014-01-13,0.042770503262197904,0.018559798071317045,,0.00569273046229341,-0.03225811158102429,,,0.0019546993094394245,-0.010747909399663606,0.007608172856638762,-0.010590008251796498,-0.018758138233764862,-0.004956287234010143,-0.006454778678482539,0.0046631111865667076,-0.015157946300641162,0.0050745595983627545,-0.0033657721526003746,-0.003962453282826377,-0.003063640119128667,,-0.00567187541592483,-0.00660778520642292,-0.0047026797220244545,-0.01268845315597157,-0.004327264662753845,0.006376942432283356,-0.010294232608525137,-0.007924582415266865,,,0.009602061029357834,-0.00822756367961346,-0.0028776621217925496,-0.001016889605766543,-0.004938062580129979,-0.0005601469143904853,-0.004638758564034404,-0.008506337639667842,0.0014655550790168555,0.0052417094472774865,-0.007869908467292965,-0.003793872154244213,-0.002062017937245956,,-0.004539294466396594
6,2014-01-20,-0.011251530717734085,-0.008214893040462995,,-0.006603961854298643,-0.04308935796348757,,,-0.039797231157407166,-0.0987708361081572,0.09957519425678518,-0.0918892558581261,0.06785130274898077,-0.02835229450112398,-0.028306016290845115,-0.029396881109849542,-0.04964210646793098,-0.015147076806359079,-0.037504435255422346,-0.03269527181503689,-0.03604791094128184,,-0.015911136419259144,-0.02549878375182309,0.007042453888167053,-0.03560912130753944,-0.001533424191490626,-0.04059383346798909,-0.04404383215574496,-0.005242439185689706,,,0.007699233884038059,-0.03733144059610858,-0.02200563604290766,-0.010177924446522449,-0.017369883708981185,-0.0005602501439229825,-0.04016878034731563,-0.03179433979808318,0.03121948670915021,0.06546925416449861,-0.06379762258650569,-0.030689955609981986,-0.02238446143144209,,-0.03739163877605776
7,2014-01-27,-0.02034479403599155,-0.011671778414983847,,-0.009496443899074872,0.0008496068795707492,,,-0.01747254275674053,-0.017778959078070856,0.012446473163986905,-0.011699220198059143,0.033787280710372194,-0.005914775078813415,-0.007640986326885043,-0.015143199033512338,-0.00022816834287445992,-0.024426953613942794,-0.01311165837453132,-0.006297195960571219,-0.01250588172349863,,-0.026540497052491417,-0.018202472525965675,-0.009044798974569841,0.004719833362589849,-0.04173088097718269,-0.02414859744505102,0.00034011715455133904,-0.04015044782610957,,,-0.01685385964341548,-0.010053981623439272,-0.004057685600136117,-0.017480697425858262,-0.02272722094556127,-0.030277665109754798,0.0036994868778662,-0.001824196602233558,0.00473046641025523,0.008156679834100681,-0.011537824225560562,-0.005084316584601248,-0.004508940333817869,,-0.002368476744997289
8,2014-02-03,-0.00035204491704582836,-0.0038096054000156614,,-0.0009590603076249134,-0.0067912820583963,,,0.03598017822798071,0.026779096828622295,-0.035608279267968126,0.002473656722099751,0.0,0.00753665779640067,0.001924955137607634,-0.003507182410504707,0.0004562400653914223,-0.000308930867237628,0.01721564104754171,0.01306246475736095,0.010926241179739503,,-0.0031337345933808124,0.008690200916531134,-0.003968031118734244,-0.024592739111211934,-0.02003736266293485,-0.006133856838579094,-0.006628168711628326,-0.00888903001457208,,,-0.006171488950398431,-0.014145743353216372,0.01074074873095701,-0.022762972805595517,0.014642472215182572,-0.022549664291453924,0.0004606022353932381,0.010182841713301234,-0.00800382156917408,-0.021575105941246033,0.017508806286245817,0.006968631536276195,0.012526567320738133,,0.010920892687237902
9,2014-02-10,0.03521136081445831,0.022944570799060045,,0.017274719206510997,0.046153958929901796,,,0.01916150159035896,0.05047096190796594,-0.051428627347162095,0.0657384428507763,-0.0704878741246717,0.018110161969813243,0.020172883945630667,0.02544712404247811,0.018471980232191623,0.020407782074478947,0.020603254059966297,0.016085675515454284,0.015352407951990233,,0.020747954221052013,0.01550868016605287,0.017928174414817193,0.037677014150562044,0.025627218366669653,0.022558051426235574,0.02959817508115676,0.023476830965373795,,,0.011959396043109539,0.027593916360906582,0.009527253407898392,0.025703093091527983,0.02801342981069646,0.026027594659137232,0.013585210997657683,0.017833957766303078,-0.018035076140930396,-0.0358323137811407,0.03504201961618471,0.018454849157336528,0.008876696287573465,,0.016440005184916978
