CHIM,COPX,CROP,CUT,DUST,FLM,FMAT,FTAG,FXZ,GDX,GDXJ,GDXS,GDXX,GNR,GOEX,GRES,GUNR,HAP,HOML,IGE,ITB,IYM,JDST,JNUG,LIT,MOO,MXI,NUGT,PAGG,PICK,PKB,PSAU,PSCM,PYZ,REMX,RING,RTM,SBM,SGDJ,SGDM,SIL,SILJ,SLVP,SLX,SMN,SOIL,UYM,VAW,VEGI,XHB,XME
0.07204876767978309,0.18372468639916012,0.08830983119121373,0.10334913095128986,-0.2309523951292093,0.1105064340798738,0.08208004753573388,0.06493478807239511,0.11375949611688045,0.030443586756665482,0.0723913373758891,-0.13876838982585402,0.032650032915668495,0.09212988317985853,0.046436793692648345,0.08222325403042602,0.07647828394613701,0.07550020045950794,0.1978602894902456,0.10726254254869008,0.10575731140966567,0.08387580665292059,-0.3418013336909708,0.12868106971754786,0.13771186416401388,0.04416053708191014,0.10150620133791803,0.008614781257998088,0.060328860026628475,0.1646488940267947,0.1183326497120438,0.043975852415706666,0.14974960639857268,0.1060304837640821,0.11339419215564088,0.03631971788618911,0.07287778687662327,-0.07695007404402805,0.06311904092897973,0.07258046670870616,0.13874569148107244,0.2831858060071463,0.13025788849926326,0.2861553910034781,-0.16355528020942545,0.0729039834664336,0.1737136149350215,0.08774648480611211,0.04388415675613632,0.09620978773248233,0.2258834721581038
-0.028340219248563118,0.2182849985394525,-0.018290670758497985,0.01821342019590057,-0.5913312714342152,0.01939060080423853,0.06002066504302279,0.04146360225361867,0.050905409883590026,0.29344030415239936,0.3831237328005073,-0.4340382821239104,0.6325980151351741,0.10866469093373747,0.6036907819330665,0.051782759458573566,0.11983426780451625,0.08915412419451074,-0.01938630871072829,0.11933538483550765,-0.016833606289239043,0.06323260269378896,-0.6842105503520797,1.4311726537815466,0.05819357353352912,0.04572779024365228,0.08289502978667898,1.033993606541134,0.030603741306155573,0.15592501401941095,0.004408829867918883,0.2648587285840555,0.10013264029676916,0.0874775514280008,0.10184550355530284,0.30373806844463136,0.0650221924217948,-0.060250099627850176,0.32967182379666643,0.28464016060430986,0.38362885138386177,0.5689655253470185,0.4009602906044213,0.18647459906005392,-0.11425711677676025,0.012457479012670341,0.12378449051979674,0.057753428588057674,0.0465116521863091,-0.003749322956605185,0.2085069507545884
0.008333464849071244,-0.15590468103129726,0.023035269440730144,0.004684923909465824,0.2878787462771225,0.0020902418092527035,-0.003391129892085091,-0.02341943750672327,-0.00587855971837485,-0.12582267575434192,-0.12253371308512273,0.19572949288256236,-0.2556672869059118,-0.05829252492150608,-0.1564383662189311,-0.025423752685253348,-0.05819133571019824,-0.03416045949770901,0.08331089829569263,-0.026268181445491427,0.03760818599278864,-0.011587565302057037,0.19277782765616325,-0.397182990675131,0.06731188421375794,0.006774765092817272,-0.0444918937269933,-0.3863272908198742,-0.018402393991432658,-0.13489198012700207,0.042298435619735314,-0.11952550061975675,-0.031993234714487166,-0.02479344307082751,0.010545941702442873,-0.13620060280011592,-0.0062168279017704685,0.0012098596117622892,-0.13826718654840822,-0.12709029439494246,-0.0954198774070058,-0.14212449816615702,-0.11996551154898236,-0.15885323352608738,0.014291017949046756,-0.038031119664294726,-0.02465109042790528,-0.002706661638039161,0.017948740854233168,0.015448424629115371,-0.10519898600238743
0.02314041340657625,0.0620262091041413,0.0016556087921161585,-0.03348877684048238,-0.5394117890214087,-0.06070079318744497,-0.008695633797301944,-0.01870480552880033,0.00591332153213546,0.22719214459418516,0.2603549380318634,-0.3764880720419669,0.4747882338092866,0.016433811421005744,0.2815848659014885,0.06086958197300446,0.0369934367300814,0.019019050755667,-0.012067211279288505,0.030077708371053707,0.002174672944965909,-0.010811498900488476,-0.5863996505098562,0.8460827314955363,0.030090773391651032,-0.021003346189603655,-0.00264334957103178,0.726016138970167,-0.01874730159645512,0.04677741959012486,-0.006891325560576588,0.2284973964425847,0.01842643669424544,0.013371055117553873,0.016574628839574675,0.22302881333746613,-0.012984145186389328,0.0020135370341449405,0.2287716074542524,0.24329496093881495,0.3056057333062124,0.2510674965167742,0.29016535803009946,0.1070568038222961,-0.001483064678413306,-0.047674592062197936,-0.023843770436202158,-0.007172599775290662,-0.03064653698350625,-0.018724320537667247,0.10803445728813564
0.027463648522594936,0.12913697666199955,0.03206609035279198,0.06491231290768698,-0.334610483248073,0.06863821798533909,0.062030100970356924,0.03763422850908262,0.06523075429315703,0.10393368016245776,0.1753522741375671,-0.2279236276849643,0.19338073275784531,0.05399227211211932,0.1254435289296624,0.033957781720016435,0.04349725240033074,0.03012431692652128,0.16790148177813372,0.006714931369691734,0.048082590367505285,0.0602649449606979,-0.4977477463146746,0.4648919273620658,-0.002801087590549632,0.02332863367314638,0.07132006721390588,0.27267680172225706,0.02699519860148285,0.11242474310805313,0.051185853287873374,0.09658364326475144,0.10045005883135408,0.12302543908148228,0.042874371532871436,0.09026579994358436,0.0558843207200131,-0.04983918859203191,0.15914479108448046,0.10978433779865387,0.17428437739543595,0.2320817099710621,0.18435633607013774,0.16515750008836147,-0.11028599354110556,0.042735158721450284,0.114259671613113,0.05940140251155127,0.03387958514628643,0.07737280071620148,0.1928195432136872
0.05345903011433919,-0.0890804395106963,-0.008007721417654616,0.018945573208312732,0.6203454722486981,0.01415284719498449,0.0007215036454113718,0.03956677624198755,0.009318373260595154,-0.16672113238005729,-0.16596766773220498,0.3972179289026274,-0.3183589649428805,-0.010875264190432023,-0.16527807819316553,-0.03850511330279785,-0.02524685162895591,-0.003178532778155341,0.019288512644663542,0.0015019127503651964,0.0031088859353682946,-0.002618503239000476,0.5596411259772115,-0.4524446656657741,-0.016853994767536972,0.03684091149672431,0.006722961740286445,-0.4458289838957545,0.03451210834381318,-0.0348835660239824,-0.03637027145026267,-0.16230777343776814,0.021187482883214932,-0.05245742181035904,-0.01795021875934837,-0.17431901522988624,-0.00545463960096685,-0.012267389461220765,-0.16783820470821756,-0.19229428744347973,-0.15234911919482413,-0.14626025819217886,-0.1320994425530123,-0.07460349306823308,-0.002504116629594751,0.04918020798744873,-0.003293217808434571,0.001295508369778409,0.029698980023625345,0.0016628530906046461,-0.11509312402263125
0.014179128028675178,0.05867514359692583,0.03228931744005027,0.0072756854169970155,-0.2023216357917664,0.009789779061700879,-0.01225675655166752,-0.024920730492357646,-0.013271542967555441,0.0368771645140096,0.0605843341373196,-0.12223451327433625,0.06203763194187521,0.024083774182594768,0.12247100829469547,0.020023606060236527,0.03340840412394761,0.013073928483052716,-0.0328007135071188,0.03359324886865291,-0.05130851086887811,-0.012626546031957708,-0.3102356897277722,0.09142152928632072,0.007346903274927345,-0.01923825458270627,0.02060679849043829,0.0640809876348226,-0.044481096614979766,0.08155676225046239,-0.011818479622106828,0.03856767377987565,0.03509204957372071,0.013622127615163269,-0.046580255888531735,0.04806778846467648,-0.006284283698593732,0.01498933984104406,0.05861286365850143,0.03695729735448139,0.031539885393193016,0.0071382421717847595,0.04338237184616053,0.04299623798133049,0.010878636429216056,-0.039062488001887205,-0.019162916576618363,-0.011921317069645944,-0.01565729890398989,-0.060874317138307876,0.032710225066414064
0.004415001599012955,0.045291944593315286,-0.016890809416317404,-0.028491241204501562,0.13454109087547134,-0.015731731910169126,-0.020305810411614708,0.017863848017850747,-0.028819281736760512,-0.07226640361252623,-0.08150826123050703,0.10396975425330816,-0.16131074075444302,-0.0010224272483635565,-0.16510455920626108,0.00038494522298793566,0.0015490642620232505,-0.017626719230272044,-0.07391308695652175,-0.029989512527413893,-0.06339910588794777,-0.014836065495751748,0.12130050364778375,-0.3023523206814964,-0.02431116879521809,-0.01301044896850023,-0.0014956740846995716,-0.2572635344074089,0.015763662986062202,0.03427591846115065,-0.04899693853487713,-0.07603886203304831,-0.038922325827036,-0.05237768689907495,-0.007421145812308624,-0.07374094787100219,-0.02298766387191907,0.01645571253040487,-0.06051749350555924,-0.08827179880333272,-0.08588124957661386,-0.09278358666114464,-0.08738556660748728,0.07053134294177357,0.03311250534329824,0.0011613906395872744,-0.04355260152444505,-0.01978867509037937,0.0,-0.06696970989431215,-0.036715460265770425
0.0446886809565022,0.2120866551116157,-0.0117722383125541,0.02891374209090635,0.4277486975433391,0.032549283209578415,0.08760768107780365,0.009610775846328022,0.09206133353065356,-0.15048940594505902,-0.15634218887865722,0.2939497716894978,-0.29803701194812765,0.04068566078777757,-0.16925730676636794,-0.04309346038773512,0.030976627129218195,0.032681791262563445,0.11572770496374203,0.07780124465893176,0.061675708497775886,0.08247291120023308,0.404089268823293,-0.4498355110459716,0.02201003057651197,0.032650538587941605,0.027897458173201158,-0.4359886476121765,0.021729751050938276,0.10604808083163143,0.12697772922256528,-0.14928230014756058,0.21763777523549227,0.09381818181818176,0.0909657381770358,-0.1572815176167957,0.08212205841257628,-0.05811536847167278,-0.15073208624063694,-0.1300000059422599,-0.14731928052836707,-0.08948855961473996,-0.1498068239576013,0.19344154512062012,-0.1510415199190278,0.016241589624126217,0.17097850885284765,0.08370890406322748,0.027208173792640938,0.07052477889368224,0.221044491885056
0.027349169451210232,-0.0592662028825344,0.012234375272282128,-0.00562023745612025,-0.11312794622533835,0.02277807417532224,0.026506058323670645,0.03581154337785985,0.028192729196163575,0.004320653551483783,-0.08071102955565465,-0.05822673136303485,-0.0067222021139448545,0.010327195238803329,-0.0006930873153007867,0.009650172256081169,0.013078799204113005,0.0040336130320034295,0.06879869845565738,0.0019507665835477414,0.004019030353607195,-0.008465574621176737,-0.07095584912814523,-0.16591929144363932,-0.009345841631867113,0.00824829938661628,-0.0012750816531746324,-0.7553594008647301,0.025855094283057743,-0.03595504441929793,0.003239898172347665,-0.01124881004899115,0.010800668843038744,-0.01562498337765946,-0.028555150027958744,-0.00921657569982723,-0.005350477387352727,-0.026002731335394585,-0.037575809328979665,-0.014629045104063718,-0.07383892967056109,-0.061622522696773575,0.010899024211921793,-0.047390826758111314,0.005191024825135765,0.025113923793672704,-0.014059133312493572,-0.005131890912257519,0.017114835408906036,0.0,-0.022186448631219637
0.1184537048829791,0.24178657956264635,0.04113114956974217,0.062041403800352585,-0.3731651861164071,0.007919958415704835,0.016968542917424542,0.05957825852490521,0.01931024269823311,0.1471883855251053,0.2611111551051284,-0.2622950819672132,0.29047100620035715,0.06339664139857737,0.202144874744954,0.0430671773353911,0.05367611785482098,0.05710601138785972,0.05027559055118114,-0.002936019780676844,0.05356282664683714,0.049588544649974066,-0.4790538337778361,0.600358388619233,0.11241735779471186,0.06368888582021258,0.08416848554916541,4.7113401874685525,0.041358101561339164,0.15594038844016694,0.0324115899809666,0.17090228199093455,-0.002277504637759844,0.02009454542224667,0.1437907368221352,0.16149577336317505,0.05617493700282235,-0.031674078636499715,0.18390972318396506,0.15719339221484752,0.2301709510989573,0.24355838149463616,0.1443990743079185,0.10439449844937512,-0.0873239291546931,0.1059366545619824,0.09033546993933426,0.052237992134027404,0.04560166453532158,0.02139328253595685,0.10041259123334073
0.06053102282642809,-0.05062778917908598,0.018862058580585584,0.015909965047945437,0.09927446849232076,0.008702514391797544,0.010592629262316066,-0.005389757893673461,0.005299357971618385,-0.04513166242425479,-0.02249862473534062,0.0692063492063492,-0.09775541731637312,-0.02009706907002069,-0.033471155641687816,-0.0045995131972008975,-0.016943447175783288,-0.007155614054739807,0.027101997975784345,-0.029988832791416738,0.05359608986308457,0.017834608540539774,-0.05142237334132675,-0.12094064391529913,-0.02146894156091592,0.004115224907704288,-0.008788219917627158,-0.14440431926045005,-0.0047337977332216,-0.03320911904694289,-0.0017403711446317069,-0.04082637153798553,-0.011167324292676594,0.042542625393146835,0.02259569598227095,-0.03809032318232606,-0.004896516194078329,-0.030841109418118174,-0.06209326479008804,-0.06736937023694357,-0.04714496292477263,-0.06989244408762381,-0.05301212243934996,0.03752126943510092,-0.03806581729833099,-0.04158002496133757,0.03630925286247318,0.010530655205048022,0.010827512006148616,0.044058034950950335,-0.030847207413276238
-0.03494460659885903,-0.043088781214925057,-0.01699542315230148,0.00611157273499598,-0.0681068624197636,0.025294237546111625,0.0,0.032930446400045166,-0.0018448996473951977,-0.001750502210524676,-0.02572436120393168,-0.032660273159144874,-0.016275213987442208,0.002357393367540943,0.0205216768072542,-0.006160879688641831,-0.004731339271446393,0.0018017728177823573,0.13576645985401462,-0.009823607761669548,0.04955687599420766,0.007687104111979045,-0.14417532721912368,-0.1770700232591219,0.08198613739794662,-0.0042846247027681075,0.00954816849078722,-0.05168770674524069,0.013476193542890796,-0.01577292898711994,0.018131155563132488,-0.0010257362949754384,0.0006391962250496385,-0.018259733248650312,-0.07965048928180565,0.0,0.001151639771332981,-0.013500638327480169,0.0020236931328476947,-0.012776411611078698,-0.009895577552653736,-0.06430641657627773,-0.012722649393107808,-0.058096233656149736,-0.02780742320401545,0.00867689717466495,0.014990041178409332,-0.0004200370440834053,-0.00344291324589348,0.033592360067824976,-0.059950731983513465
-0.010259553998719756,-0.046366423583236456,0.016363047100294563,0.03796505243483827,0.03831280457456842,0.0332758638953328,0.015556487850357303,0.00976836616578136,0.008175214469853411,-0.02542750255516336,-0.10422450963218258,0.03376298135279425,-0.05317889684328299,-0.006114887579475823,-0.07331377991982489,0.005811646539352439,-0.0013010795733453678,-0.004796159520908654,0.013496143525188246,-0.026618977752816433,0.011997698773455764,0.004527647883701094,0.342992057491444,-0.302839390767509,0.020633182640498883,0.019831570608353187,0.00422223311638665,-0.09343723569225748,-0.002016512161555553,-0.032051249432952365,0.012671196183148364,-0.011806954362730495,0.005749675960666925,-0.006469383585011054,-0.046901105631519606,-0.034846962304599716,0.015208531047857032,0.02150550212648612,-0.07068673251718897,-0.019910385947766982,-0.03109382441407562,-0.045559871092043625,-0.042096218575855465,-0.05771607973881645,-0.005500571060128136,-0.0010753647216205696,0.003980735978018886,0.015235191388370003,0.015738772771117238,0.017365459598212306,-0.019120928558084716
-0.02987793706759305,-0.05516606434669078,0.03675579216964738,0.0065837183144496795,-0.08651153294806928,-0.01443633736178505,-0.008098532469498003,0.01518775809322953,-0.008926189126458295,0.020692866078586523,-0.02482159932599186,-0.05522565320665082,0.030454290918151668,-0.0037860148702607618,-0.03119353385201017,-0.02465332164097673,-0.010583829115237912,-0.010240936468938562,0.00190231446092856,-0.03731576731729446,0.002474302539790491,-0.010302366823064192,0.02094829265793493,-0.08666659483344566,0.039038026642275146,0.005503578981744849,0.002354476422032528,0.03803685163131475,-0.02040009704276112,-0.026122107120461476,-0.03111249112423178,0.011428574756920456,-0.04192257778086128,-0.023441282760866072,0.014059636361866737,0.00328223800661912,0.0005172091204161237,-0.003349273041895712,-0.035703150882820237,0.02691714712849817,0.003724877893195639,0.012135985243115885,0.015246634391424424,-0.03811779479371311,0.02986718293199348,-0.004305648034132776,-0.02606379781966495,-0.006570089091410344,0.00680290497487433,-0.008463110676183392,-0.02953020749118245
0.06788174144739617,0.03810010195538978,-0.004687950970411181,0.03815412867980925,0.05498982338225141,0.018779370641988483,0.01992149092461096,-0.008267771415825709,0.0230462159125575,-0.02688418049308131,0.062042763995763424,0.04714016341923319,-0.06395357083739689,-0.01353922477095082,0.05786280914605702,0.006319157448857447,-0.01414763638368488,0.0012173084875908699,0.09620250000000004,-0.010315768209455156,0.04720783191719024,0.010975283865864173,-0.2167342795706006,0.13260349444643812,-0.02650118097834122,0.0036489765338568506,0.003859120679828422,-0.10579195574225464,-0.014817870918792596,0.019644830644162944,0.04188465652729287,-0.028248726586240662,0.03027637406582495,0.02100346654430855,0.01155405302279741,-0.03925844305460955,0.010441254714762649,-0.025444117752558632,0.07115263628774844,-0.03758652726670169,-0.0308306982228936,-0.02797762570419665,-0.01766787891810004,0.05220003831672189,-0.047261043878525935,0.0,0.03258697236467356,0.017999184722424982,-0.010510489622486949,0.02774050090775056,0.03630697233189815
0.11300758864970395,0.1982839475565628,0.01471890049333852,0.0007000346411170026,-0.11615189512589365,0.020370847255607904,0.01689940595337874,0.03157056131491252,0.0030635543081410405,0.03532614607363175,0.007189847231029352,-0.08103241296518605,0.06806428076463363,0.07662010656138912,-0.0008822232024703629,0.0388540281758967,0.06634829667616092,0.04285721856479763,0.05744809634665396,0.03956402884107636,-0.00114488526263083,0.02936776652958696,-0.04972551395505837,0.0005368931051655208,0.06581675481601178,0.030539925759675863,0.06676738842959229,0.08393916769622438,0.03965521559092572,0.14489659625542795,-0.00690016151445209,0.032260474969062564,-0.0012699647895411082,0.021714318367346944,0.2450028186727649,0.0557546955688614,0.029614030131809837,-0.030541845322147168,0.01623089667611775,0.048818073359552884,0.019145752545195332,0.03865129102774354,0.01759387894747752,0.06909082537520833,-0.051860226933034416,0.04756748907765721,0.049033406767114616,0.01915560549853224,0.047265193664982864,-0.002738997847435364,0.051012607781857344
