Name,Riskiness R
BIL,[6.37852834e+11]
DFVL,[3.22274368e+11]
DFVS,[3.43715612e+12]
DLBL,[6.29668123e+10]
DLBS,[3.14225866e+12]
DTUL,[7.991604e+11]
DTUS,[1.95728468e+12]
DTYL,[3.56695059e+11]
DTYS,[2.30680928e+12]
EDV,[1.84163245]
FLAT,[8.96270746e+11]
GOVT,[2.0801193e+12]
IEF,[4.78547674e+11]
IEI,[1.51169639e+12]
ITE,[1.35429508e+12]
PLW,[1.40926397e+12]
PST,[1.07414652e+13]
SCHO,[2.09062764e+12]
SCHR,[2.3890897e+12]
SHV,[72678.0132888]
SHY,[8.01767133e+11]
SPTL,[8.54566584e+11]
SPTS,[2.41396502e+12]
STPP,[1.9299072e+12]
TBF,[4.146973e+12]
TBT,[2.8528841e+12]
TBX,[1.9284729e+12]
TLH,[1.28678038e+12]
TLT,[5.46527291e+11]
TMF,[0.62107963]
TMV,[3.95259997e+12]
TTT,[4.43114871e+12]
TUZ,[2.74931783e+12]
TYBS,[4.75830175e+12]
TYD,[4.30487529e+11]
TYNS,[6.09009801e+12]
TYO,[5.97005492e+12]
UBT,[0.71393014]
UST,[2.41968529e+12]
VGIT,[2.06027042e+12]
VGLT,[5.47381549e+11]
VGSH,[2.22338194e+12]
ZROZ,[1.00571247]
