Name,Weight
Technology Equity ETF List (75),0.2619270366952267
Industrials Equity ETF List (37),0.2139215836915999
Developed Markets ETF List 1 (100),0.15869932480094132
Healthcare Equity ETF List (49),0.17467454690044273
Global ETF List (72),0.19077750791178702
