Name,Riskiness R
BTAL,[0.58559383]
CHEP,[1.80801893]
CPI,[0.04322723]
FLAG,[0.10504818]
FMF,[3.29415997e+11]
HDG,[0.11220269]
MCRO,[2.32396676e+11]
MNA,[0.03469976]
MOM,[2.7863076e+11]
MRGR,[1.03776614e+12]
QAI,[6.60805797]
QMN,[2.73406001e+10]
RALS,[2.48839255e+11]
RLY,[9.41356854e+11]
SIZ,[9.78984624e+11]
WTMF,[0.51031833]
