Alternatives ETF List (35),Broad Asia ETF List (44),Commodity ETF List (125),Consumer Discretionary Equity ETF List (31),Consumer Staples Equity ETF List (26),Crude Oil ETF List (22),Currency ETF List (36),Developed Asia Pacific ETF List (108),Developed Markets ETF List 1 (100),Developed Markets ETF List 2 (100),Developed Markets ETF List 3 (93),Emerging Asia Pacific ETF List (114),Emerging Markets ETF List (79),Energy Equity ETF List (80),Financials Equity ETF List (51),Global ETF List (72),Gold ETF List (17),Healthcare Equity ETF List (49),Industrials Equity ETF List (37),Investment Grade Corporate ETF List (50),Junk ETF List (43),Materials Equity ETF List (62),Municipal Bond ETF List (29),Preferred Stock ETF List (12),Real Estate ETF List (48),Target Maturity Date Corporate Bond ETF List (24),Technology Equity ETF List (75),Telecom Equity ETF List (10),Total Bond Market ETF List (82),Treasuries ETF List (51),Utilities Equity ETF List (24),Volatility ETF List (18)
-0.009064817684718235,-0.018679296477796325,0.024933083323136568,-0.017140221636479592,-0.009087287477304747,0.006698613686359105,0.011445031940573825,-0.009398071813938603,-0.01386591591229793,-0.11787796764914744,-0.014928173002155118,-0.0029664322259873206,-0.023789244813777383,0.037419776146861386,-0.0021480546797503835,-0.039786287981383416,-0.048057465828963045,-0.0037670006491457137,-0.0018640110824705348,-0.011177588132615799,-0.009583300805997966,-0.02446722970230596,-0.002185549341130299,-0.004495277950848262,-0.08345379187440384,-0.00027156772962971863,-0.013779617019492558,-0.003911563719889151,-0.003341763115507866,-0.026690171310700523,-0.03437016094287464,-0.0011035676028839495
-0.00012472254370044425,-0.017033531647292773,-0.011841303044864969,0.013157003449937999,0.009088710809750006,-0.0012587763475510232,0.010588475802590756,0.004791065250569447,0.003454995141811175,-0.00971183310364355,-0.00808057497498671,-0.009535816801624502,-0.0056058791163561645,-0.012407382843414935,0.004050527414638789,-0.018752162107758277,-0.017663730107017973,0.017310791067912647,0.004633196717754941,0.004911816438160601,0.005004119038844801,-0.017948995674554824,0.0013161667283647248,0.001805518267376393,-0.007581626828989965,-0.0007445386363318746,0.008107912200392418,0.006845465582486247,0.0013801724188463632,0.015028994961411312,0.0036138128157522597,0.0015375095283639937
-0.008096092704271887,-0.016315550163507702,-0.027774628835686665,-0.027766667908304808,-0.009706246222410318,-0.013110226467685901,0.019125580756625064,0.015000495909068889,-0.012014786436203335,-0.03558815880194414,-0.023032242781086506,-0.010729668884397421,-0.015446733823514861,0.013035494872558461,-0.01309351197660053,-0.03746588629402593,-0.0006687207409606002,-0.019281553910126818,-0.026946579630471767,0.0008672061748349486,-0.012729614345790516,-0.03354878622427765,0.004119643056331176,0.0024806873412262626,-0.01934476898968166,0.002835268008819266,-0.015822434135713694,-0.026934491280145988,-0.0007607092101926441,0.017113035758345278,-0.021600025731868575,-0.0005537645147708243
-0.008459588264960249,-0.027715946981687063,0.03485975990256938,0.0024999865311607925,0.006372544495681827,0.011649498572060418,0.014062123443072153,-0.05239117167800776,-0.02328261867427609,0.10331486332549863,-0.025904710927107534,-0.0055178898861273,-0.01878717696754461,0.03943263747317496,-0.0004022510991160171,-0.04263544893534664,-0.03371980928135738,0.00554169699421239,-0.019185234824039204,0.006724656995495506,0.0010271308284170752,-0.04654434721175824,0.002567264307277966,0.0013090756758249431,-0.003681476153132342,0.0011455711316046792,-0.019287454183114443,-0.015360700642452426,0.0016166966370938774,0.023304953090350564,0.02276045205029046,-0.0016324975664458146
-0.007617757595460168,-0.008474032783303075,0.07440208762215479,-0.034873124572520744,-0.004160262976044486,0.0222265438330931,-0.0076053447550143895,-0.07245295221587554,-0.04971181331847037,-0.028384111818127923,-0.043398471327446723,-0.005872021086312458,-0.006009120628977048,0.04155073887602633,-0.02570720481661335,-0.045587174737156566,0.04330930561770404,-0.03134758999652123,-0.0464653108786242,0.00892504529935149,0.0017574459259364762,-0.016432721080559504,0.006736993523016642,0.0005213637263896228,0.020257448516858116,0.013964602794235153,-0.08926015073418705,-0.06381259835594756,0.008258333438970403,0.02765115286992186,0.011259843566334716,0.0066855263402646305
-0.0033773437497385665,-0.004414128642731212,0.02557898624140865,-0.03209665036050033,-0.020105050772746054,0.005710135819796185,-0.014961137602227259,-0.01169869983459621,0.004776805520370464,-0.06710441031571118,-0.0029346526744504975,-0.005155654395029555,0.00447380109964173,0.013804497661936194,-0.0017753488030603556,0.011833585854252444,0.018801929231754395,-0.031662384793476266,0.026997826047777774,0.002288286125584997,-0.006017087761499799,0.02138274092078642,0.00202338664386499,3.033379179038715e-05,0.03416388226512291,0.004959432381499383,0.02318169571942311,0.012923701334508018,0.003516579043600275,0.02491401461752615,0.010742142330391108,-0.008502796576136904
0.01602823570837357,0.01586523553291635,0.027788534057180216,0.06223109366800631,0.031966696261209696,0.005307167852251718,0.006308269664292895,0.04819617092964523,0.031481167263175444,0.12568776399437384,0.04548908016994815,0.014868436199128069,-0.0008596321759947463,-0.0287235617747937,0.03169649513926285,0.021168743638971095,-0.009786241796200251,0.09697728511457607,0.040866620091602315,-0.002734190004806027,0.014075648670544427,0.010197366759632075,-0.003227778086950807,0.008171167168231418,0.048823506187355696,-0.0035717690968091707,0.055346876456896066,0.030035181725609733,-0.0010579897971109175,-0.018082090681902134,0.04264856454412528,-0.012170423773625696
0.009068776737756324,0.035034643562360954,-0.013962574696838237,0.03716134597973379,0.030806660497090133,0.001016942152293973,0.007089719919478233,0.11284251490545036,0.034326948758496054,-0.12939141958650943,0.019612507407847972,0.03816889218331117,0.008919820518747009,-0.006218659129954704,0.0386346106590618,0.011998265742371237,-0.07787243364284113,0.05822984535291052,0.043305857040034916,-0.0018182234097525042,0.0005391778246360234,-0.05310665848824346,-0.0008273906378678161,0.004631748332456757,0.03694383737652561,-0.002057623859476686,0.05387074107860303,0.0374850612222399,-0.0011039849257219868,-0.0032570512041302574,0.031038761277551286,-0.003323494779371788
0.0017972962663614911,-0.014375752187227572,-0.000999024381376136,0.01444650462139826,0.01814617476307448,0.01971995943264991,0.006938660847804151,-0.07089615390144972,-0.007904117225054543,0.019870692585173197,-0.013204301237092736,-0.0023747685122057025,-0.012347002661494248,-0.009124606294781408,0.0071151800656384795,-0.006500604616694011,0.005360503307021787,-0.015089253450799606,0.007732555451023639,-0.0016112589572753323,-0.0023358381907364343,0.023281508795533375,-0.003383432421346104,0.0015513591454693932,0.0014591397185949372,-0.005088104769365265,0.0011018263663321666,0.012029098618766153,0.0005138816500193141,0.0034107638195849327,0.015090321427171777,0.0007856411310511347
0.0019255094574110883,0.014910876493853059,0.04595409819367755,0.03593699172319285,-0.0007325212281057653,0.0020823068213286014,-0.004045675135568411,0.025663217898244894,0.010089253306671141,0.013665051492250785,0.008518393848079132,0.038234385080767916,0.0017543629224353048,0.02022798249826681,-0.00040558661182213786,0.017597695180206655,0.018354031311568545,0.012857474636995214,0.004989708432661161,-0.00218552474146563,-0.0018080932845279528,0.03063607714062489,-0.0004906665209439441,0.002032105980898398,-0.004246691961238,0.005923398375648807,0.012624310249002891,0.026440843009557236,0.0010440967313096803,-0.003722753326442683,-0.029655659222415115,-0.0030024004917171866
