ARKK,ARKW,CIBR,CQQQ,EMQQ,FDN,FTEC,FXL,HACK,IEUS,IGM,IGN,IGV,ISRA,IXN,IYW,KWEB,PNQI,PSCT,PSI,PSJ,PTF,PXQ,QQQ,QTEC,REW,ROBO,ROM,RYT,SCID,SKYY,SMH,SOCL,SOXL,SOXS,SOXX,SSG,TDIV,TECL,TECS,USD,VGT,XLK,XNTK,XSD,XSW,XT
0.03542746230400234,0.035156209541152936,0.008862543279533824,0.03126713998041163,0.0247932268172941,0.07529591938745335,0.04477153241859599,0.016257587995966636,0.013848693869115494,0.016022184638393683,0.04799076941315605,0.02347672408320804,0.014966908859304637,0.023384545132587184,0.0432914598996802,0.052248019012256806,0.02604032179321577,0.0696080437493036,0.009204795123052115,0.012095217036728978,0.018306625627119558,0.02252256196631921,0.0010980589059533027,0.05517867540487043,0.023917887334126368,-0.09367277662104533,0.0027132194142238265,0.103987267193328,0.019153320816807404,0.0,0.035326047860607224,0.010585844991135284,0.047494766670490345,0.035676408478438885,-0.0382005571633705,0.012678230686062629,-0.0040754141750890685,0.0176514171060215,0.1469648868717787,-0.13428783897031138,0.02681985926462921,0.045853520940462536,0.04826259736783125,0.049333351458284325,0.0036755988715395775,0.013380121476413528,0.02348336562830941
-0.0009124593884138552,0.005408924135378501,-0.006832656205031055,-0.021010539565050227,-0.023790169206481363,-0.0059155315472409365,-0.02217557962833885,-0.02189147521454354,0.009529842843548986,-0.013036217502136738,-0.015999998715588472,0.006185468933785746,-0.0054687714841787066,-0.005411743529092588,-0.026826106276948158,-0.027696620822339403,-0.013343815171191141,-0.00538043708140463,-0.025034021697394958,-0.03585201322897903,-0.008764049828535125,-0.009042467151488586,0.022484320970061627,-0.021920722932532062,-0.017753083534257457,0.04968552546298659,-0.029377561146363806,-0.051835846757887175,-0.014641357941644116,0.052923915172012004,-0.00032795484924974435,-0.042087497194175566,-0.011958188735012008,-0.10777623571474584,0.10766144426452304,-0.036671837223800983,0.048324226977423834,-0.03129709510907513,-0.07292987163764393,0.07271180605076095,-0.07960192242806742,-0.022913958482361614,-0.024861883993953855,-0.0040757320876770075,-0.03710963816146913,-0.013203457609687237,-0.024856569531122214
-0.01826482970846129,-0.010384139354604123,-0.019164692683445037,-0.06519975210384628,-0.052499035259479514,0.0020758648747338897,0.002758145130809609,0.004591297646182452,-0.038703581000612115,0.012782472526454388,0.00644776977185431,0.01050212662601328,0.006186110584970538,0.02055616194485966,0.0029940860823254307,0.0017802894339929872,-0.054362171970057264,-0.011463169248287828,0.016520815736828582,0.007996647914051653,-0.0006801217583720798,-0.0018717930708194378,-0.008849738514875364,0.007650587441327231,0.007847982462238126,-0.002396601415055846,-0.008363327486979695,-0.0002528214723240305,0.011754391473659729,0.00044270782037138115,0.010502185078732795,0.01835590010094563,-0.04034283688298117,0.017201806720786937,-0.02329826994773172,0.006785578226118827,-0.0016728159952249873,0.015181073039235687,0.014750063179593147,-0.01754392437239973,0.0127028000564855,0.0030469127959073237,0.005193625559170797,0.011135251766471168,0.007099611304636965,0.0011717646583874644,0.013333466927662942
-0.03362778827997962,-0.015170624534024957,-0.015731375074715687,-0.00784676193155785,-0.0017000968771278407,-0.007871950953075508,-0.012225067613065826,-0.02113687619937427,-0.027823212248046545,-0.011358946459202624,-0.009099164127068224,-0.021799804175197692,-0.0029278245997800584,-0.02073460324158524,-0.01585181302208036,-0.014965878523271994,0.008693191244352137,-0.00573297157777812,-0.002545645430201417,-0.0007931794248650043,-0.014292186642808787,-0.0255507362249805,-0.022186124448356017,-0.014649346852554947,-0.0009439449363658357,0.03903901925956249,-0.007911636149499161,-0.028607821176588395,-0.0025209624206609413,0.00925168859077355,-0.013316204142947204,-0.012464227236652829,-0.01313725564565085,-0.04359259343153861,0.037458107354181064,-0.01405080165952079,0.030906763119355724,-0.008818983013960502,-0.03472410074857118,0.03409085646667538,-0.025220071728063648,-0.01205820318397648,-0.010802988919434823,-0.0008468209962478994,-0.0017620861184517477,-0.013169299641367227,-0.013158024838643522
0.008807741046147179,0.0012836805001429608,-0.00030541476601646115,-0.03163417088864865,-0.04104810988316723,0.004872021429399962,0.0061879582278514,-0.00029189850092051494,0.002356886639795662,0.014680715225139725,0.007683622095915016,0.004664307393873619,0.0123324309738718,0.02087103485424268,0.0065892886495565245,0.007121900253570594,-0.0480955481061903,-0.008779900793535822,0.0013741709677138304,-0.011115632395823034,0.008515468410850314,-0.001443428684919478,0.002213626644591448,0.001813076258717652,-0.0011808618867864755,-0.024470107187073768,-0.007407987945239289,0.01264012435036612,0.006592777354546051,-0.010362646041187796,0.00790015066911489,-0.016504776131535524,-0.002129842901215548,-0.02946966597251912,0.01957961822817054,-0.008805475930611784,-0.002709048756411026,0.006576333076771633,0.01979928644375943,-0.02433273062030953,-0.006707901118572906,0.006335788602706934,0.0071222322412610095,0.008478580575421602,-0.009710306935738,0.01087385438999748,0.0019607568573209518
-0.06822512602666303,-0.07606832234637506,-0.08095727098401298,-0.11373273690534452,-0.09927131547634906,-0.07369440161533737,-0.07011041113724542,-0.07151214260039647,-0.08733633462756983,-0.05263152494600645,-0.0688114847019691,-0.05803450671379382,-0.07144916952000163,-0.060148135091478185,-0.07387786854461507,-0.07363755216140261,-0.1124417149662428,-0.07469600793246804,-0.04097238834699208,-0.07747882699942728,-0.06503868983035957,-0.07178997958449182,-0.06101593641756605,-0.07338690200113403,-0.06999301460051725,0.15089866770551266,-0.0734093895760516,-0.14386820291335936,-0.06724147978035032,0.0020136566234341445,-0.062377797998556264,-0.07620925406508178,-0.08431177569529699,-0.2242913664647924,0.274136690391594,-0.08205739340548025,0.15773268802052798,-0.06072257584410293,-0.1903200177509288,0.2126576094677206,-0.15077174182593042,-0.06990114617973495,-0.06742095916477665,-0.06968709260285345,-0.07258349827309576,-0.05417556596437903,-0.058708332103829135
0.03635428884659534,0.031452316466681285,-0.0005538090534052372,0.0399317949879898,0.028816893889314688,0.034544592438555885,0.02744707225106657,0.031122398463941357,0.01766655075043851,0.004648136359195977,0.02416600086767533,0.011500465093060446,0.002498830144486268,-0.010718773672684015,0.030741756982589106,0.03267178632597774,0.02402107541921583,0.034433604670121784,0.0012266120233788724,0.05265443679692705,0.0029288912759716053,0.023617867504041986,0.0017641518619297798,0.031445301834127366,0.025171495229932925,-0.06984729137121999,0.030809789498691145,0.057718412754330435,0.020830762013111542,-0.03754028974739095,0.01637095016204277,0.06347511802269126,0.03729601630607719,0.1628391818340997,-0.18805302923233636,0.06010458861971246,-0.11919276622841395,0.018821755500236046,0.059777103604874274,-0.09973469817198637,0.12398577661375662,0.02707553371766674,0.02628910100770726,0.019680523368858772,0.06055157291661833,0.0015508085921700592,0.022869093111720255
-0.040513968099500634,-0.042152470406246915,-0.04323740913642233,-0.0804069979061874,-0.07351343425416873,-0.037294044521538124,-0.029610518350471595,-0.024695127069837768,-0.05099448657534029,-0.0235735614013755,-0.028471101667224226,-0.015430248826845037,-0.029601030413152905,-0.028361970948677387,-0.03080436315206738,-0.03163811266909583,-0.0751927456298515,-0.04254146253011321,-0.01735419909441765,-0.02480375298137721,-0.020199555775606063,-0.0251013428245533,-0.026122651194182826,-0.032758922255057527,-0.028521803369937343,0.05553498882730736,-0.03672069064863248,-0.0638057798558687,-0.028659841284323213,0.0,-0.033927485452771265,-0.017082017485057773,-0.04213483001684731,-0.08123883914031642,0.06386222153639587,-0.024504440768426682,0.029834756092568207,-0.023293254853524632,-0.09623958846887176,0.08744777822855605,-0.031331330765980714,-0.03052937129564532,-0.03201965531229972,-0.03298859488892773,-0.020196640129367515,-0.02219464625707917,-0.03170744788624971
0.03553045731558482,0.024344439927058457,0.02143684175499496,0.056388294827404026,0.020473101350121068,0.029879850747142663,0.02852390492894443,0.02438266148726925,0.028201064965029676,0.028204071155012733,0.028301925494866414,0.0038493077490537424,0.03146735219400541,0.01705485376968489,0.026729606730834358,0.03195944867012705,0.0291869107487663,0.024668214276897263,0.020984879251234802,0.01526084542257997,0.026080476863120792,0.03224974685095957,0.008438836056749551,0.033378810656050084,0.027827572196289847,-0.06275124252266788,0.023359836375606752,0.06542213765697298,0.027499171178972784,0.0,0.0244766857079508,0.02739731901785832,0.03636384016795731,0.08597943630924586,-0.09988788123366324,0.03029171618307085,-0.0774271683824326,0.020148081896950092,0.08427366053538092,-0.08786996856306713,0.0602176361544776,0.030490975073326237,0.02951674265812685,0.0242361970042778,0.030126999453891936,0.015624669845920109,0.026868188779451047
0.0159125143363946,0.023080540191103772,0.011344063631829084,0.017905391884649385,0.024480076990249955,0.012100919206934978,-0.006449432266861035,-0.005493020630038765,0.011860667693131776,0.013386020348770287,-0.0007807577834225381,-0.000547660090598903,0.004461976012544755,-0.007739522413344156,-0.00032830293989707064,-0.0040437990524288215,0.029709599073022883,0.01675344765356581,-0.002645545226919042,-0.00793326554517132,0.009925038569646109,0.00730655200751705,0.02480582643109192,-0.00208392514925737,-0.004470835892485228,0.009884469263829746,-0.0008662453092397107,-0.010685306471463898,-0.008499972062348819,0.020212246602245847,0.0,-0.001990062442695524,0.018675657388421404,-0.02654061919645088,0.0234750729895316,-0.008485795180221885,0.031962585802438735,-0.011688876723968802,-0.017886205852152257,0.015601915900891062,-0.028258044163101587,-0.0028133218099440273,-0.009886398935875848,0.0001987691452722623,-0.020780219998961947,0.014345456795768912,-0.006132375261450244
-0.05041600073745948,-0.03685509066728588,-0.02299484822530249,-0.03750411888699433,-0.03830333384568909,-0.028089845234510042,-0.004731496301881574,-0.02516082778076897,-0.03992669649481515,-0.04352540427254485,-0.014162952990003816,-0.010140003111130334,-0.002066209933414732,-0.04744874749595106,-0.008863054629756506,-0.012774846281139996,-0.03409838561800861,-0.034477963243798815,-0.008569651484680555,-0.02641572448134036,-0.014381648619404185,-0.020760380836853446,-0.014581637716616644,-0.020689162487989243,-0.025200095345431675,0.01551240771767714,-0.04040405012334917,-0.016273129003571297,-0.010928043445350684,0.0,-0.018005626265650672,-0.023529460218614368,-0.03722221817471858,-0.08595177150789092,0.08861858290713259,-0.034233201475247985,0.041478027500766436,-0.0187601656709228,-0.017549761298911268,0.01365518951986397,-0.05092599953665662,-0.01897066640373545,-0.0017494018750082658,-0.01270995214576227,-0.025822598832830102,-0.022695729655418752,-0.039078577686292484
-0.016494878076784715,0.0032467847357171933,0.005166571713906557,0.07482757363725129,0.08039657274015008,0.007707084515976272,0.007530871630745605,0.01333948270826589,-0.011064434034278193,0.018564697486882883,0.014170862882549052,0.012397279783178474,0.0039344041310598816,0.004776470515466293,0.011481547487231548,0.01178923485528017,0.08248479066464894,0.02323244863692245,0.0,0.02727269283611861,-0.008998105695247807,-0.00025533951195132545,-0.01834862329582165,0.010590681290722987,0.022484121463187453,-0.018003351628060302,0.01784509956770205,0.010686806181857656,0.01585820883005786,0.0,0.010862815042581256,0.027772184206957286,0.0340449487766872,0.07178947422540277,-0.09369517839340878,0.031352613175041906,-0.040869570784984516,0.02354474835560586,0.011796468195343556,-0.024296345775452376,0.04115854495382867,0.017058813885019727,0.006782232864270025,0.01836520768122141,0.02828659725386368,0.00020969739971363966,0.004451995676833303
0.03904614431781996,0.0263523871927664,0.027413030781422033,0.02823231119120532,0.03466807303676249,0.03412266610156384,0.037374092606951535,0.03639166600243597,0.025848823205534874,0.02533890310705601,0.03787832769466857,0.03643868639067888,0.03033107883328636,0.024787740927254203,0.03918344580135423,0.03560391700515514,0.028849119182731368,0.03630001141401356,0.0543322156350395,0.034134002381498836,0.03214727663606404,0.026826779103554417,0.048537828900186576,0.024228505715803296,0.04317252855686986,-0.06592587322329274,0.05770074515525497,0.07184226673676905,0.04301554320514939,0.0,0.0467714224743866,0.03834673554933599,0.041852730456870484,0.1051888024454083,-0.09968296466593377,0.03663181930958773,-0.09410694612567108,0.05120837171649497,0.10892741899027067,-0.10404342717050633,0.0939969729275285,0.038200210322792666,0.03492997525495504,0.04300440122148436,0.05711305620951612,0.0465702757589288,0.034776741216794985
-0.0007566219380573218,0.003153076902732388,-0.002167991581637068,0.06084256826178407,0.03331757544897613,0.017493998506443006,0.010025146255670052,0.009603974006586477,-0.0071455937061787106,-0.003901929946149629,0.013013787220707106,0.0,0.016321233121823268,0.0009940291544399754,0.011553427378844213,0.009507453659637548,0.04053637262651099,0.013389230771228632,0.0015617572200928033,0.0338223934702056,0.013552122044347295,0.0074645586176152155,0.003737765008477703,0.01492528708265259,0.013233940408893276,-0.01863607354886035,-0.020142607121617882,0.021081213169962348,0.010421430637902915,-0.01842002304995438,0.0020006595401502467,0.03004224860557852,0.027316607078353226,0.10883459396191353,-0.11345853889828995,0.035571425303196,-0.051841499109185486,0.003507368913273105,0.03604695277097035,-0.03742437001931695,0.06651506892116045,0.010052228846289365,0.011813147390658332,0.002849917956250393,0.038414058576860456,-0.0018040641565510605,0.005354194576232644
0.0,0.014818109649566124,-0.010082966212490052,0.0208820324452057,0.008175165287871333,0.027117723970957068,0.04063265559622672,0.014863345245384916,-0.010606067062224394,0.011316629239343227,0.038540337624445024,0.015067240980410852,0.016058829215212064,-0.010592460074821869,0.04267468573454376,0.0448060404535054,0.01816050200700878,0.022287444356610085,0.011888272028747041,0.017343269226642918,0.021111754308201582,0.01827606691240731,0.025780683668373057,0.043100440577589036,0.03823312085051938,-0.10020201928765538,0.02398279850876053,0.09383258449785152,0.03258741899654115,0.0,0.008985059906735442,0.0427270601807044,-0.008342069863264941,0.14511189895169754,-0.1379082255878605,0.04750038224224325,-0.10702971272679243,0.038446637070093694,0.12931274541866675,-0.12664374535531536,0.09612243888243274,0.04037179687446612,0.04431736724366996,0.03524078332596746,0.031503464608311896,0.007831316745189852,0.01700113120667619
0.004543061181117008,0.014159354392737963,0.012380500360561118,0.01959099748972131,0.04036221963394096,0.012520399597697407,-0.0011921283569889295,-0.008201323850403607,0.02603357919160524,-0.003873568219626438,0.0003585260492019452,-0.00416681880486809,0.0023274101074682915,0.004349239698524212,-0.006771537209020964,-0.005372055169339968,0.04229014890155726,0.030417690306040832,-0.0021184911825906016,-0.020147319994244454,-0.0034458503954654953,0.0019403695604461586,0.013683198621919909,0.004876732216632922,-0.00846296445937147,0.00628655982763431,0.0058552104837323185,-0.011615317678236026,-0.009244518136408884,0.019141046768646974,0.0026383781005601533,-0.03420629520019085,0.014195647413548928,-0.09411775471960736,0.08446392068171038,-0.030952249317445862,0.05295503461405047,-0.011967082468002328,-0.008985935605723042,0.006546559001927567,-0.051745760481802815,-0.0031585551546252865,-0.004106850714796047,0.004026499232109182,-0.01689045082734244,0.003984917357149315,0.007049436660056989
