Name,Riskiness R
Alternatives ETF List (35),[0.51563905]
Broad Asia ETF List (44),[0.17876731]
Commodity ETF List (125),[0.16086731]
Consumer Discretionary Equity ETF List (31),[0.06816957]
Consumer Staples Equity ETF List (26),[0.05901294]
Crude Oil ETF List (22),[0.14235137]
Currency ETF List (36),[0.13659375]
Developed Asia Pacific ETF List (108),[0.05683026]
Developed Markets ETF List 1 (100),[0.06510885]
Developed Markets ETF List 2 (100),[0.08961502]
Developed Markets ETF List 3 (93),[0.34360937]
Emerging Asia Pacific ETF List (114),[0.1221547]
Emerging Markets ETF List (79),[0.72593658]
Energy Equity ETF List (80),[0.07228349]
Financials Equity ETF List (51),[0.05967181]
Global ETF List (72),[0.09008045]
Gold ETF List (17),[0.29137761]
Healthcare Equity ETF List (49),[0.06902725]
Industrials Equity ETF List (37),[0.07264178]
Investment Grade Corporate ETF List (50),[0.0823186]
Junk ETF List (43),[0.04749401]
Materials Equity ETF List (62),[0.13721778]
Municipal Bond ETF List (29),[0.08485226]
Preferred Stock ETF List (12),[0.03178479]
Real Estate ETF List (48),[0.11585408]
Target Maturity Date Corporate Bond ETF List (24),[0.16166692]
Technology Equity ETF List (75),[0.05828278]
Telecom Equity ETF List (10),[0.11805539]
Total Bond Market ETF List (82),[0.08611994]
Treasuries ETF List (51),[0.14325382]
Utilities Equity ETF List (24),[0.09350745]
Volatility ETF List (18),[0.56653471]
