Name,Riskiness R
CQQQ,[0.24692763]
FDN,[0.07611564]
FTEC,[0.07053758]
FXL,[0.09685813]
IEUS,[0.16079535]
IGM,[0.06375358]
IGN,[0.12447503]
IGV,[0.06469368]
ISRA,[3.00068434e+11]
IXN,[0.06899812]
KWEB,[0.27483542]
PNQI,[0.09495426]
PSCT,[0.0499975]
PSJ,[0.06153549]
PTF,[0.10859489]
PXQ,[0.14490142]
QQQ,[0.06976104]
QTEC,[0.07535713]
REW,[1.05458085e+14]
ROBO,[0.11838212]
ROM,[0.42815388]
RYT,[0.06563543]
SKYY,[0.07682894]
SMH,[0.09557347]
SOCL,[0.1213758]
SOXL,[0.26500778]
SOXX,[0.08467204]
SSG,[9.66566353e+13]
TDIV,[0.15202514]
TECL,[0.20067273]
TECS,[4.22671297e+13]
USD,[0.86113488]
VGT,[0.06819376]
XLK,[0.06599572]
XNTK,[0.07657697]
XSD,[0.08360699]
XSW,[0.08461235]
