Name,Riskiness R
AAXJ,[1.26520591e+12]
ADRE,[6.97413653e+11]
AIA,[7.20098733e+11]
ASEA,[1.09330537e+12]
ASHR,[1.1913885]
CHIE,[2.25382361e+12]
CHII,[1.01147684e+12]
CHIM,[1.33455312e+12]
CHIQ,[1.88545041e+12]
CHIX,[2.00765253e+11]
CQQQ,[4.71722734]
CXSE,[2.86744573e+12]
DBEM,[3.34160393e+12]
DEM,[3.00065979e+12]
DGRE,[1.319587e+12]
DGS,[1.59072527e+12]
ECNS,[1.36138141e+12]
EDC,[6.16059558e+09]
EDIV,[3.34593788e+12]
EDZ,[1.32730672e+08]
EEM,[3.94600225e+12]
EEMA,[6.34343535e+11]
EEMV,[2.68369948e+12]
EET,[2.49683673e+12]
EEV,[2.67157365e+12]
EIDO,[3.61948225]
EPHE,[1.10076672e+11]
EPI,[2.37530266]
EUM,[2.61498535e+12]
EWM,[808960.07544124]
EWX,[2.03693803e+12]
FCA,[2.18251263e+12]
FEM,[4.35464707e+12]
FEMS,[2.91497693e+12]
FNI,[1.58059302e+12]
FXI,[8.20913195e+11]
FXP,[5.86113909e+12]
GMF,[9.79616079e+11]
GXC,[5.8028319e+11]
HAO,[2.25287369e+12]
IDX,[12.65410741]
INCO,[0.25341028]
INDA,[5.44028341e+11]
INDL,[1.66314301]
INDY,[2.53208369]
INXX,[1.90143152]
KFYP,[5.92319117e+11]
KWEB,[1.9302067]
MCHI,[1.46133577e+12]
PEK,[1.65701851]
PGJ,[3.76819999e+11]
PIE,[1.75649332e+12]
PIN,[3.06555207e+11]
SCIF,[0.48383771]
SCIN,[0.59911857]
SMIN,[0.27608957]
SPEM,[1.43245351e+12]
THD,[1.24623647e+12]
VNM,[4.46404903e+12]
VWO,[1.48139904e+12]
XPP,[3.54387664e+10]
YANG,[3.38422377e+12]
YAO,[1.25213541e+12]
YINN,[19.2842405]
YXI,[2.54584229e+12]
