Alternatives ETF List (35),Healthcare Equity ETF List (49),Developed Markets ETF List 1 (100),Target Maturity Date Corporate Bond ETF List (24),Global ETF List (72),Municipal Bond ETF List (29),Junk ETF List (43),Commodity ETF List (125),Volatility ETF List (18),Currency ETF List (36),Developed Markets ETF List 2 (100),Industrials Equity ETF List (37),Financials Equity ETF List (51),Broad Asia ETF List (44),Preferred Stock ETF List (12),Emerging Asia Pacific ETF List (114),Energy Equity ETF List (80),Emerging Markets ETF List (79),Telecom Equity ETF List (10),Technology Equity ETF List (75),Consumer Staples Equity ETF List (26),Developed Asia Pacific ETF List (108),Materials Equity ETF List (62),Real Estate ETF List (48),Utilities Equity ETF List (24),Consumer Discretionary Equity ETF List (31),Total Bond Market ETF List (82),Developed Markets ETF List 3 (93),Treasuries ETF List (51),Gold ETF List (17),Crude Oil ETF List (22),Investment Grade Corporate ETF List (50)
-0.004704227777521076,0.054523079706810404,0.014744857489842592,0.008451632625094697,-0.08585284034064547,0.0048849314413171915,0.035767269299148495,-0.07102617309362749,-0.0665100701928403,0.0019873826871266717,0.015078077912358398,0.021874593141694012,-0.0031640743851869884,0.008893013896877473,0.012441081294907725,-0.026567718906139837,0.1869952123227979,0.01863686193274675,0.005484274233258929,-0.03299851142170031,0.00026291101585864047,0.015404761160680486,0.14578635389445818,0.0018663760369480205,-0.013152629352197387,-0.0028161572846814352,0.0017103895276376947,-0.08225634400191509,0.0017206121220323487,0.001679510791801986,-0.05862732516668825,0.011882175626721787
-0.00611529834229969,0.08400604470405607,0.002909353979949129,0.002086813561196123,0.06496539482084193,0.0018639896187514903,0.005793003837260063,0.09948729230419504,-0.12973074610462987,-0.020202654185331646,-0.012885667191637695,0.009206687762598663,0.02631554012377641,-0.005601921595018362,0.014597791096364143,0.00251797982152894,-0.00839166378082173,-0.024697005950362186,0.0042242076902217355,0.04066018118615319,0.008661179380113569,-0.0006171285788066791,-0.009537022501261871,0.011128765412028719,0.01689352842976951,-0.003154011136270035,0.0014251320976666274,0.04509403138771849,-0.00331908767134092,-0.0020642979381951905,-0.0045000282685523,-0.0013261215211783296
-0.007050167281495177,-0.1302369846957645,-0.011194462015266974,0.0234400786440948,-0.05706467934481292,0.010813712917757687,-0.008187335688334773,0.005456888343415013,-0.09525732481999005,0.0012805174466287595,-0.03427820830642919,-0.013604293459092373,-0.0303393045981094,0.00209125339075998,0.010515211778312949,0.021251294559131682,-0.044951966903543555,0.01648455463374123,0.03822838022369783,-0.027693799548163856,0.03248977426799351,-0.026412846341515354,0.01850217811643637,0.027164906097145357,0.061586405867846764,-0.017292746764360233,0.001249886017725977,-0.10395308056565063,-0.0082617930236261,0.024484992646814217,-0.024672023863936625,0.021267273210781878
0.021085451354367474,0.21577408867806405,0.03537992123851204,0.008630974336983807,-0.00403280712845958,-0.000350799575379112,0.026937792619721568,-0.03458005488367133,-0.15621593234825712,0.00010089255041516379,0.051466660237318905,0.04427592023124673,0.014579776259873467,0.06031620822688817,0.0191131382816735,0.07922655561760404,0.0009294224876270574,0.06302661916113277,0.0417566298416019,0.07553241597304763,0.02539017923539528,0.06370184250518787,0.012252366871590387,0.0497255523306041,0.01149424081234793,0.057815660386195344,0.0018853008872450655,-0.006842106285014038,-0.0051994238388266435,-0.0015154578136178979,0.08678346179638229,0.011735302923924825
-0.0008294897997454306,-0.04415328773174555,0.003923212871721671,-0.000420974731588365,0.09892298999533441,9.278830382820169e-05,0.018483458855652203,0.03468213544385014,-0.24054092127722343,-0.0029777613114637578,0.005123763589018849,0.0038335039955469477,0.019916890465244176,0.0026256743087440587,0.003496771620366456,0.04671562957781776,0.030575228904770324,0.03565557169189358,-0.03916529650053452,0.016167695413134335,-0.009965432287855637,0.007683903863659286,0.08099051349012991,-0.02712160894303801,-0.053925228476449906,-0.012119756205582016,0.0017036580537736924,0.08224484598306929,0.00018120793081067028,0.0030915717277270383,-0.02837448027133076,0.0022829511709663484
0.003918518279376625,0.10221550175324697,0.009357077277888672,-0.0009511160486596947,-0.0038326381063502487,-0.0033183187594353703,0.00464181902983161,-0.030703699649452965,16.435751490184522,0.002073241200101192,0.009953549003166803,0.0013405112387183977,-0.006119022431179215,0.016630363674789643,-0.010644619504780881,-0.008365137843254052,0.012914453033549423,0.0196910232457538,0.0062189731389898,0.01969933193092499,-0.01794401875528325,0.01556571296723171,-0.03505541045068091,-0.015215333541325005,0.004099632856296843,-0.006078796627089449,0.0005888225587897044,-0.008107095703279665,0.0034693357751005814,-0.000660149172897261,-0.04255866176986628,-0.002194303368059079
0.0021491992318763836,-0.20695128157664183,-0.018596930719940372,-0.009252194796072685,0.008110175480703346,-0.005132589939391657,0.0004613897949333399,0.04406683345972844,-0.0014002477740770035,-0.014246775976540255,0.003672223035032704,-0.03090134305529869,-0.0033059462979157087,-0.017675795155912128,-0.006732058161020646,-0.02803424355583784,-0.07402972157003727,-0.004550156185234045,-0.031006343682417566,-0.013483504350788439,-0.022256870395003965,-0.002037914628720606,-0.03066283106677765,-0.04889085031461522,0.0002119725481034597,-0.025555816438443325,0.0009665198223350188,0.0013521298732943276,0.008730721959473626,-0.01098178982683817,0.0006730228412087785,-0.010111984865311502
0.030921467899118614,0.11708973405898074,-0.014930492167399284,-0.02449566481034677,0.03473285140523613,-0.033271431671544865,0.015022448541965841,0.04594170673823134,-0.13710822239028161,-0.006457089014603278,-0.011493421742064417,0.05190124536336123,0.05472411146114163,-0.016019811762216198,-0.037810711225569074,-0.011693711709944413,0.13187390969361787,-0.052400387635403334,0.02433631951462476,-0.00218599147243755,0.008446140079064886,-0.021166476759393798,0.029426144755929605,-0.024388512319682122,-0.007889679425199834,0.057660081231290225,9.730601088253285e-07,0.06142026717656586,0.013384362958943038,-0.00786450247561169,-0.027330035372453626,-0.021744213634426628
0.004245157900259701,-0.06967625631804364,0.016397257988260784,0.0005764490283014465,-0.027385077649777177,0.009796582330103842,0.025679885766994915,0.06772803475975894,-0.23176443897920995,-0.006223834281404011,0.010826059908374607,0.006897526963522843,0.0235800161601325,-0.0016125028405022494,-0.0016819990010859339,-0.0924408524079167,-0.03486030328330449,-0.0129069173151271,0.05358243381823942,0.007909921179962606,0.027695182956062624,0.007541038387165094,-0.0647424941113035,0.012221199427093899,0.02130380114146954,0.0007640786586395408,0.0006294484439112157,0.0021261734445833518,0.0006245755671715194,-0.012702945485880227,-0.01270340932592615,0.007701063045699089
-0.002819957970902234,0.09992022594101443,0.03162536638593018,0.010704507337336956,0.013398392891862548,0.006830686033127373,0.014788593675469242,-0.10568032033714077,10.673744723780672,0.028258149662504683,0.03432676354917063,0.03067340652171604,0.011228429677472226,0.062164702454317065,0.03357624545560324,0.11046396137398959,-0.002943856300764372,0.0701957019227552,0.022586255882986944,0.05008549600730795,0.005929053227808138,0.04363624251412602,0.026862770462898512,0.027764119362591967,0.025407065269618466,0.029970605122004022,0.0026586661153628413,-0.026383806572306025,0.0003065664774888108,0.015043016728347014,-0.003187703365381386,0.006295488040246658
0.008106930178712175,0.12875911959793568,0.02666301843982697,0.005642270368854028,0.029733729839471763,0.0025984712175986676,0.0028408267447768464,-0.07585579086535632,-0.037443690348016354,-0.00599106077710526,0.008371362332003866,0.023668511159511282,0.03909731470407785,0.02257019949278983,0.018192602513209692,0.05934722800576901,-0.05002225719212387,0.037642492888020136,-0.025097025667443908,0.03569513513009999,0.027544125110697294,0.021100634545707785,0.003630472998568464,0.032114989997794934,0.03807481888645904,0.014813885397855919,0.00024540853302003655,0.027367269300203258,-0.0033289362549707296,0.01062571012820573,-0.004056206026937912,0.006710036609209548
-0.008235773082969454,-0.007694306460993087,0.022851818804230695,-0.00019025637784071353,0.02188623466865207,0.001537673954429036,-0.0055064037014934605,0.03972036324488755,-0.08624314019212971,-0.002155145660605858,0.01449231333190969,0.007643755416276915,-0.007951667990230133,0.028513151565153317,0.0029474282968428834,0.04845203027555471,-0.004707187979406608,0.029868934808239905,-0.013982499655291938,0.024820257330553867,0.011114800569063974,0.022221228038402506,-0.05050858425838375,-0.018185864503774227,0.008516087772606073,0.021523796550109338,0.0018358410509319591,0.006606350613626463,0.0012841379759677362,-0.00027034788495644037,0.023388652290955197,-0.0019864025180146893
-0.004471867024974897,0.026652976832984804,0.01703296972492791,0.008818935099966584,0.03309141609018275,0.004489830987403912,0.005849749994958458,0.03150480151157174,-0.04114671032580785,-0.007699100535838077,0.01152904188920718,0.023984986029303927,0.002999022511981011,0.024163146252139788,0.019706971013520102,-0.0003384469084429374,-0.039609860833600886,0.022710766704411023,0.030817255733930866,0.02845469317482251,0.015353833323459378,0.013716486079385377,-0.046466940649882646,0.0184889832834708,0.02307581157342113,0.02756371317836263,0.0007227763694310568,0.030432489339102788,-0.0018207519789932695,0.0032499237818237833,0.009760773490125904,0.006133212024190727
-0.006238567711831478,-0.0771369811855999,0.03228369612765128,0.00958711543222916,0.02087631550902421,0.01102246240998506,0.0053498393644238465,-0.04476591200421766,-0.09612398978739753,0.004374332935210382,0.021032561370489075,0.020448905418167358,0.007184796438095548,0.028094931538854135,0.009509749891014713,0.046754826694560034,-0.14528118042987256,0.029098552509294412,-0.0053487445062162416,0.039864403786069876,-0.003390164689718647,0.036305913305084564,-0.04791157606866634,0.00823799757520017,0.030179206426449317,0.003074890805827054,0.0015262443294972931,0.002400450051593854,-0.0030342837408438234,-0.002528330340689884,0.0010376428639953922,0.010855442773972693
0.007979243346673947,0.17705145973128586,-0.010520538183823152,-0.00044034827501357107,-0.006078128544876006,-0.0008548214451644095,-0.0006402191733312846,0.01004510123971224,-0.0322284794597763,0.019622146602503415,-0.009490467682406557,0.00016324420830381332,0.010527392728058796,0.0009336280548466397,0.005408410562042494,0.02380814479367909,-0.041594892066349635,0.0070627949721690135,-0.021020312186094632,-0.021863359433685926,-0.017595753320512095,-0.006488451492484282,0.04285088176706034,-0.0002444394659348433,-0.02083285138337323,-0.003304612803160372,0.0010713331977484618,0.014121201069982792,-0.0022072080659183576,-0.002646623017303852,0.019836331850927633,0.004538333727858159
0.000122647842477306,0.025082502106924094,0.024344944863881755,0.00879561373308271,0.017440742528969617,0.005193787419168779,0.012689183309230204,-0.03206636506610903,-0.0759760706949438,0.02281034258697908,0.037626119252522267,0.02498323415302838,0.03154836429310704,0.03927725010277332,0.00949554434049076,0.10915253015254707,0.022046774566305993,0.07511863463352345,0.02760581277350104,0.03931686353415331,0.015173175699334985,0.03900980145075578,-0.024104374432288973,0.02737503746072469,0.024002809944108063,0.01777064280649391,0.0015197956570050354,0.003713228241719383,0.003038946413503045,-0.0010973595772573827,-0.036047072043282155,0.005220336931242525
-0.003399064036342692,0.09478474977152282,0.006301505634632038,0.007123789431709389,-0.009875229615149566,0.006043444159764445,-0.009483500471351745,-0.009844536816517122,-0.035304069527383075,0.004385682689501512,0.009717359921394012,0.0005889390548703485,-0.020627709565681072,0.0115160548927574,0.0016077138186126384,0.05789501320027464,-0.056000273255022125,0.02747972233527224,-0.006943322859097175,0.017703073183127197,-0.014615175987472312,0.004509168231405619,-0.018520987262554422,0.0006036949838009748,0.025613639782396447,-0.022860948863605696,0.0012817115626330836,-0.033587356509182695,-0.005063470757157351,0.015345231825512867,0.021393622464169284,0.005304491702020219
0.01690288747171862,0.028130154052986807,0.014806988939587585,-0.0034084866879932974,0.04608787067145259,-0.002473468250790774,0.009294266759409718,0.006529771974793377,-0.10570046022127384,-0.0061589373382667555,0.005504481463991568,0.03768692030739994,0.014878449655502769,0.005028170300396877,-0.001960983799481928,-0.018420205265724153,0.1349542578938108,0.009077398690100833,-0.016184170961253318,0.014293364622018032,0.022851677075301932,0.015233847544289017,0.02450353354349851,-0.013817466149646542,-0.02166238472000868,0.02696004013863501,0.0004436743715301991,0.05287654497472738,0.0032001245856332246,-0.0025957117829434996,-0.009879299778860451,0.0008255387070751255
0.0005015066047313645,-0.07370088239722881,0.019026410843248735,0.0025974232190498314,0.03239906215325746,0.0014608657554816538,0.004162105597911412,-0.003249686152122194,-0.08388298213412722,-0.012130358529803383,0.012649768069207003,0.022662866280389084,0.026206107904026343,0.03786513632942513,0.003408804063650445,0.09994146648930327,-0.004599748187877955,0.026099244246953257,-0.012725818007084454,0.05939292535828903,0.006649812402093698,0.033256922262049134,-0.014926290882695639,0.011698657143283813,0.03594537973395881,0.01458929884852651,0.0017017510514089553,0.017439265902893603,-0.0008060056838996848,-0.003565785378061459,-0.011540980342804654,0.0033332279259423226
0.007404900640468022,0.40526437149868516,0.010354643357874935,-0.003558545053651228,-0.010993164067018262,-0.002539244536034538,0.00045382996781931205,0.0353888792351171,-0.2153424035617097,-0.0019760043326315082,0.007042733739041069,0.025552214378254296,0.021761588559598657,0.004795136345901174,0.004509319844881684,-0.016135844309072014,0.020031876127821046,0.011583272234359596,0.02212272831752218,0.01079635838352892,0.02764577034495392,0.00907858392856071,-0.010796530197226225,0.02307810868863292,0.02814368169752367,0.0515619386653783,0.0004742189773431573,0.009315194881527097,-0.0029395821170155323,-0.002471691245258043,-0.045984440978965466,0.0008833366809339653
0.020711851088428528,-0.11370862426889623,0.008814454218094958,0.0016574186899448178,0.0020201018713695645,0.004820678057567256,-0.0027540342383706538,-0.04694154674197462,0.6880061880139454,0.016305144678182688,0.008899497040667073,0.00234497460043914,-0.0069948202659696505,0.01041898391204864,-0.0068021021389956405,0.05273873830470731,0.005206876607984058,0.0240905304832267,-0.022959858497127596,-0.00597828125057843,0.013300222680207197,0.005124152951783254,0.017311633382972348,0.00032227103480651336,-0.05582537883962278,0.020748303408590917,-0.0001142930700780363,-0.02164920813834475,-0.004612716858445938,0.004261042024294613,-0.005230337638777602,0.006719204506695366
0.015417081416305725,0.13666361095858415,0.038428832616305475,-0.005837923902340661,0.0370221338138778,-0.004443683721047231,0.02643045410531305,0.009240028438151934,0.04952287905667395,0.019997036152555533,0.03293075734594575,0.043458671019509496,0.04392147155945682,0.05569835857731168,-0.011866991745086972,0.173400606526126,-0.004758809797478914,0.09456463416459107,0.032681207349870525,0.08436965744712453,0.016136993216576637,0.05165666192372802,-0.025352088194600518,0.005950383216908753,-0.013927175893677705,0.07109879346762837,0.0038208838869506255,0.03667209498790587,0.006149388994859151,0.008360193589526808,-0.009216663180770728,0.000925000696498544
-0.010560735612807721,-0.0658645924626589,-0.046979066347825414,-0.011293896796994126,0.028803431296627484,-0.0034611705476951166,-0.004093827611454891,-0.032831837630101356,0.04459257271210104,-0.020460738835269353,-0.020813294352026734,-0.048917351454660814,-0.008518542495793271,-0.04961988105644312,0.004797557791908844,-0.13980778666342092,-0.0983834458312182,-0.0425723920866072,-0.04941068187271087,-0.011850975643671411,-0.060180997044298766,-0.038981499255520656,0.029858326502901166,-0.06678563858572711,-0.055132805317774994,-0.03703425589339694,-0.0009543254249884123,0.0019847598381238464,0.0052684846773382865,-0.004262279544941465,-0.006493443819747638,-0.01825812429915067
-0.01934945727486345,-0.029744335675888522,-0.009848615869510972,0.00023760474117914257,-0.0291310394667161,0.0028627079444397798,-0.006614429852781198,-0.005402909009253945,0.02601905993902175,-0.006953089024811117,-0.007690018676614651,-0.010463664934787665,-0.008915058990821387,-0.0015820464565687634,0.0030446045259062146,-0.011823214054591812,0.00399165973406767,-0.004608762569388804,-0.0233870456699902,-0.02659121659730531,-0.001812553511169801,-0.009611198479941645,-0.024521551522576106,0.022328641879153562,0.02874346529696492,-0.01784539488500046,0.0006044416617027325,-0.020425928186789153,-0.004185494880890395,0.0060383663166787924,-0.02267784484493831,0.005218731521188737
0.010949293708423864,-0.050018221892757696,0.013418636138880696,-0.00617450612328915,-0.014840694518119573,-0.00021057996351107558,0.009374959333510685,-0.01926554079117187,-0.08584839787744351,-0.009294786725701908,0.008126775730928829,-0.011617791734513596,-0.003378562696998176,0.006418423416575961,-0.004404379598218265,-0.028604399233921395,0.06863879804474175,-0.034190188510825004,0.01997105797058383,0.003625841428913641,-0.004238121769984197,0.015400969706858624,-0.0030399219825639526,0.018416087299653085,0.028493437133470606,0.021539747825550563,0.0016825241491041135,0.009303140923333373,0.003203598334434438,-0.0027152371758876062,-0.023168693724125687,-0.009063503374009088
0.001662232329892948,0.12169681271367731,-0.006809404087422061,0.006740166513692784,0.001153320714319671,0.0077925784640967945,-0.0048988760145525865,0.020074201490459805,-0.0799072456213889,0.0010224627548870025,-0.008984893865768657,0.01671629719144358,-0.0022050879852474445,-0.004398359705424734,0.004075642055656928,-0.03964155843879805,0.025856205305421754,-0.003984584620377862,-0.023528746569709283,0.03906364429169381,0.011007474605275857,-0.021335453019213288,-0.008638122033284167,0.013452107241846489,0.0035049450028731633,0.022915364135344687,0.003124393653928325,-0.009467377349908584,-0.0009487829279610484,-0.0038999203321373964,-0.023317627802924908,0.00307685212098251
