,ECON,EMCG,FSTA,FXG,IYK,KXI,PBJ,PSCC,PSL,RHS,SZK,UGE,VDC,WBID,WBIE,XLP
0,0.056588347230665983,0.04157328218521892,0.03727700238758469,0.06229900658557608,0.042680130365325746,0.04723706024103749,0.06616175681141538,0.031989734820292125,0.06673040882532803,0.041258190860393874,-0.07277909437506477,0.09194112259305104,0.03895604028618293,,,0.03900883410249422
1,0.03713838473634844,0.04935627948485852,0.017187478411409864,0.015418500887976494,0.009756096111091263,0.017312378046180736,0.028411247571570965,0.04505065357853712,0.002242126157116417,0.017951293027220875,-0.016759613217900638,0.02728666831890794,0.02318048504977878,,,0.016765124758683587
2,-0.0037692468303379524,0.015721167292328492,0.033602941458589906,0.0008046335938494787,0.020948411483382834,0.031720598454432064,-0.01817537693141186,-0.017994830587694383,-0.037630240813675817,0.020402684093307404,-0.057670546091792466,0.03255911342557576,0.02554383256412662,,,0.02740364543883771
3,0.024214821528354694,0.026198906820897167,0.020552967714749414,0.06682956466168123,0.021898569770629237,0.018738570033854603,0.024435632111304117,0.0012081536657353082,0.03561452241632921,0.026126418104633703,-0.04853784693084548,0.04967363486797096,0.02050701952854724,,,0.018083159218663682
4,0.02438126168286878,-0.01531802849141195,-0.008421752811769812,0.013751090499460602,0.0038414903916921925,-0.010023245301599341,0.0,0.01629124196108252,0.03618774079478692,-0.0008245241975974415,-0.007604622381068016,0.020079647414103247,-0.0009487732738462901,,,-0.009325088602906486
5,0.0032455740322731197,0.041517728493731705,-0.026911798845884797,-0.04775506438101317,-0.03274986629568973,-0.022186827112917525,-0.028084263599346664,-0.05901925799791969,-0.04023217123680119,-0.03762133734626985,0.061941250198546065,-0.0719915648444322,-0.03461663921543746,,,-0.03316898326241551
6,0.02264559562111312,0.037823149255037346,0.04621879379668347,0.04721511076077063,0.05229585706534726,0.02985247597554892,0.07980510536589096,0.07447926969905944,0.07611904107341985,0.05629866863866264,-0.09621166830764559,0.10510564095657467,0.0474828266208175,,,0.04612893013743456
7,-0.07803164068085877,-0.06879858317257838,-0.000730070117047221,-0.010385275275784886,-0.01848725071942132,-0.018242912012573283,-0.01526705442802701,-0.003524624156326261,-0.0035894406793347726,-0.00469683097915447,-0.005655329398133381,-0.034903596083166025,0.003073276760504804,-0.028639657033672862,-0.018845309225533447,-0.0004431641825136039
8,0.04574907727177949,0.009422718495062416,0.040498304086397804,0.041483424572723825,0.03942403477695709,0.022799936496736988,0.04693272486172647,0.05819519521397561,0.03874261949999136,0.03907114219847805,-0.035797857867767596,0.06895019110468256,0.03676591252425488,-0.001309410782388106,0.006538759840886188,0.035468808790316955
9,-0.011301419703785736,0.023866168914519554,0.054731419353510134,0.050997487994708234,0.048379001859746126,0.03611216356226264,0.039136245489620906,-0.001859916021372602,0.03615930525596242,0.047921426714068745,-0.09646081857588412,0.1058177139949738,0.05138738314345142,-0.0200679571659585,0.04466086240542765,0.055448513282991
